# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  1.140000e+00  6.300070e-01  1.115350e-01  5.416779e-02  1.175040e-01
  1.140000e+00  6.340198e-01  1.112607e-01  5.400857e-02  1.171716e-01
  1.140000e+00  6.380326e-01  1.109871e-01  5.384850e-02  1.168397e-01
  1.140000e+00  6.420454e-01  1.107140e-01  5.368764e-02  1.165075e-01
  1.140000e+00  6.460582e-01  1.104412e-01  5.352467e-02  1.161750e-01
  1.140000e+00  6.500710e-01  1.101690e-01  5.336171e-02  1.158423e-01
  1.140000e+00  6.540837e-01  1.098973e-01  5.319879e-02  1.155101e-01
  1.140000e+00  6.580965e-01  1.096262e-01  5.303261e-02  1.151772e-01
  1.140000e+00  6.621093e-01  1.093555e-01  5.286634e-02  1.148442e-01
  1.140000e+00  6.661221e-01  1.090857e-01  5.269954e-02  1.145118e-01
  1.140000e+00  6.701349e-01  1.088162e-01  5.253256e-02  1.141788e-01
  1.140000e+00  6.741477e-01  1.085471e-01  5.236176e-02  1.138455e-01
  1.140000e+00  6.781604e-01  1.082786e-01  5.219145e-02  1.135123e-01
  1.140000e+00  6.821732e-01  1.080106e-01  5.202054e-02  1.131790e-01
  1.140000e+00  6.861860e-01  1.077433e-01  5.184869e-02  1.128452e-01
  1.140000e+00  6.901988e-01  1.074765e-01  5.167669e-02  1.125119e-01
  1.140000e+00  6.942116e-01  1.072100e-01  5.150109e-02  1.121781e-01
  1.140000e+00  6.982244e-01  1.069443e-01  5.132326e-02  1.118446e-01
  1.140000e+00  7.022371e-01  1.066790e-01  5.114875e-02  1.115112e-01
  1.140000e+00  7.062499e-01  1.064140e-01  5.097190e-02  1.111767e-01
  1.140000e+00  7.102627e-01  1.061496e-01  5.079297e-02  1.108424e-01
  1.140000e+00  7.142755e-01  1.058855e-01  5.061497e-02  1.105081e-01
  1.140000e+00  7.182883e-01  1.056222e-01  5.043611e-02  1.101742e-01
  1.140000e+00  7.223011e-01  1.053591e-01  5.025716e-02  1.098391e-01
  1.140000e+00  7.263139e-01  1.050962e-01  4.995753e-02  1.095040e-01
  1.140000e+00  7.303266e-01  1.048338e-01  4.975836e-02  1.091688e-01
  1.140000e+00  7.343394e-01  1.045718e-01  4.956093e-02  1.088337e-01
  1.140000e+00  7.383522e-01  1.043102e-01  4.935803e-02  1.084975e-01
  1.140000e+00  7.423650e-01  1.040490e-01  4.915334e-02  1.081619e-01
  1.140000e+00  7.463778e-01  1.037879e-01  4.894289e-02  1.078251e-01
  1.140000e+00  7.503906e-01  1.035270e-01  4.873342e-02  1.074884e-01
  1.140000e+00  7.544033e-01  1.032664e-01  4.851545e-02  1.071509e-01
  1.140000e+00  7.584161e-01  1.030057e-01  4.829514e-02  1.068129e-01
  1.140000e+00  7.624289e-01  1.027455e-01  4.807103e-02  1.064746e-01
  1.140000e+00  7.664417e-01  1.024854e-01  4.784069e-02  1.061389e-01
  1.140000e+00  7.704545e-01  1.022255e-01  4.760331e-02  1.058000e-01
  1.140000e+00  7.744673e-01  1.019654e-01  4.735725e-02  1.054596e-01
  1.140000e+00  7.784800e-01  1.017059e-01  4.711084e-02  1.051186e-01
  1.140000e+00  7.824928e-01  1.014458e-01  4.684928e-02  1.047773e-01
  1.140000e+00  7.865056e-01  1.011860e-01  4.658243e-02  1.044347e-01
  1.140000e+00  7.905184e-01  1.009253e-01  4.630369e-02  1.040908e-01
  1.140000e+00  7.945312e-01  1.006649e-01  4.601322e-02  1.037463e-01
  1.140000e+00  7.985440e-01  1.004042e-01  4.571140e-02  1.033998e-01
  1.150000e+00  0.000000e+00  1.430735e-01  6.433323e-02  1.522169e-01
  1.150000e+00  4.043539e-03  1.430716e-01  6.433296e-02  1.522148e-01
  1.150000e+00  8.087079e-03  1.430661e-01  6.433267e-02  1.522097e-01
  1.150000e+00  1.213062e-02  1.430569e-01  6.433232e-02  1.522017e-01
  1.150000e+00  1.617416e-02  1.430441e-01  6.433139e-02  1.521894e-01
  1.150000e+00  2.021770e-02  1.430275e-01  6.433064e-02  1.521748e-01
  1.150000e+00  2.426124e-02  1.430073e-01  6.432906e-02  1.521554e-01
  1.150000e+00  2.830478e-02  1.429834e-01  6.432782e-02  1.521337e-01
  1.150000e+00  3.234831e-02  1.429559e-01  6.432589e-02  1.521078e-01
  1.150000e+00  3.639185e-02  1.429248e-01  6.432356e-02  1.520783e-01
  1.150000e+00  4.043539e-02  1.428899e-01  6.432170e-02  1.520466e-01
  1.150000e+00  4.447893e-02  1.428515e-01  6.431965e-02  1.520107e-01
  1.150000e+00  4.852247e-02  1.428094e-01  6.431726e-02  1.519713e-01
  1.150000e+00  5.256601e-02  1.427637e-01  6.431442e-02  1.519284e-01
  1.150000e+00  5.660955e-02  1.427143e-01  6.431167e-02  1.518827e-01
  1.150000e+00  6.065309e-02  1.426614e-01  6.430822e-02  1.518334e-01
  1.150000e+00  6.469663e-02  1.426048e-01  6.430448e-02  1.517807e-01
  1.150000e+00  6.874017e-02  1.425447e-01  6.430023e-02  1.517246e-01
  1.150000e+00  7.278371e-02  1.424809e-01  6.429638e-02  1.516657e-01
  1.150000e+00  7.682725e-02  1.424137e-01  6.429180e-02  1.516022e-01
  1.150000e+00  8.087079e-02  1.423429e-01  6.428688e-02  1.515359e-01
  1.150000e+00  8.491433e-02  1.422685e-01  6.428154e-02  1.514663e-01
  1.150000e+00  8.895787e-02  1.421907e-01  6.427630e-02  1.513940e-01
  1.150000e+00  9.300141e-02  1.421093e-01  6.427123e-02  1.513178e-01
  1.150000e+00  9.704494e-02  1.420245e-01  6.426501e-02  1.512377e-01
  1.150000e+00  1.010885e-01  1.419362e-01  6.425825e-02  1.511556e-01
  1.150000e+00  1.051320e-01  1.418444e-01  6.425096e-02  1.510696e-01
  1.150000e+00  1.091756e-01  1.417492e-01  6.424430e-02  1.509800e-01
  1.150000e+00  1.132191e-01  1.416506e-01  6.423691e-02  1.508872e-01
  1.150000e+00  1.172626e-01  1.415486e-01  6.422859e-02  1.507913e-01
  1.150000e+00  1.213062e-01  1.414432e-01  6.422028e-02  1.506923e-01
  1.150000e+00  1.253497e-01  1.413345e-01  6.421124e-02  1.505897e-01
  1.150000e+00  1.293933e-01  1.412224e-01  6.420198e-02  1.504840e-01
  1.150000e+00  1.334368e-01  1.411070e-01  6.419225e-02  1.503749e-01
  1.150000e+00  1.374803e-01  1.409884e-01  6.418194e-02  1.502628e-01
  1.150000e+00  1.415239e-01  1.408664e-01  6.417104e-02  1.501471e-01
  1.150000e+00  1.455674e-01  1.407412e-01  6.415939e-02  1.500286e-01
  1.150000e+00  1.496110e-01  1.406128e-01  6.414781e-02  1.499068e-01
  1.150000e+00  1.536545e-01  1.404812e-01  6.413587e-02  1.497823e-01
  1.150000e+00  1.576980e-01  1.403464e-01  6.412224e-02  1.496538e-01
  1.150000e+00  1.617416e-01  1.402085e-01  6.410921e-02  1.495226e-01
  1.150000e+00  1.657851e-01  1.400675e-01  6.409433e-02  1.493881e-01
  1.150000e+00  1.698287e-01  1.399233e-01  6.408038e-02  1.492505e-01
  1.150000e+00  1.738722e-01  1.397761e-01  6.406414e-02  1.491093e-01
  1.150000e+00  1.779157e-01  1.396259e-01  6.404856e-02  1.489661e-01
  1.150000e+00  1.819593e-01  1.394727e-01  6.403185e-02  1.488194e-01
  1.150000e+00  1.860028e-01  1.393165e-01  6.401438e-02  1.486690e-01
  1.150000e+00  1.900463e-01  1.391573e-01  6.399597e-02  1.485162e-01
  1.150000e+00  1.940899e-01  1.389952e-01  6.397763e-02  1.483608e-01
  1.150000e+00  1.981334e-01  1.388302e-01  6.395758e-02  1.482014e-01
  1.150000e+00  2.021770e-01  1.386624e-01  6.393765e-02  1.480396e-01
  1.150000e+00  2.062205e-01  1.384917e-01  6.391603e-02  1.478748e-01
  1.150000e+00  2.102640e-01  1.383183e-01  6.389475e-02  1.477071e-01
  1.150000e+00  2.143076e-01  1.381420e-01  6.387129e-02  1.475357e-01
  1.150000e+00  2.183511e-01  1.379631e-01  6.384777e-02  1.473620e-01
  1.150000e+00  2.223947e-01  1.377814e-01  6.382332e-02  1.471857e-01
  1.150000e+00  2.264382e-01  1.375971e-01  6.379776e-02  1.470059e-01
  1.150000e+00  2.304817e-01  1.374101e-01  6.377176e-02  1.468237e-01
  1.150000e+00  2.345253e-01  1.372204e-01  6.374429e-02  1.466386e-01
  1.150000e+00  2.385688e-01  1.370283e-01  6.371651e-02  1.464503e-01
  1.150000e+00  2.426124e-01  1.368336e-01  6.368695e-02  1.462592e-01
  1.150000e+00  2.466559e-01  1.366365e-01  6.365729e-02  1.460661e-01
  1.150000e+00  2.506994e-01  1.364369e-01  6.362662e-02  1.458698e-01
  1.150000e+00  2.547430e-01  1.362349e-01  6.359427e-02  1.456703e-01
  1.150000e+00  2.587865e-01  1.360305e-01  6.356158e-02  1.454685e-01
  1.150000e+00  2.628301e-01  1.358237e-01  6.352756e-02  1.452642e-01
  1.150000e+00  2.668736e-01  1.356147e-01  6.349197e-02  1.450567e-01
  1.150000e+00  2.709171e-01  1.354033e-01  6.345610e-02  1.448470e-01
  1.150000e+00  2.749607e-01  1.351897e-01  6.341858e-02  1.446342e-01
  1.150000e+00  2.790042e-01  1.349739e-01  6.338100e-02  1.444198e-01
  1.150000e+00  2.830478e-01  1.347559e-01  6.334041e-02  1.442021e-01
  1.150000e+00  2.870913e-01  1.345358e-01  6.329960e-02  1.439816e-01
  1.150000e+00  2.911348e-01  1.343136e-01  6.325811e-02  1.437589e-01
  1.150000e+00  2.951784e-01  1.340894e-01  6.321537e-02  1.435339e-01
  1.150000e+00  2.992219e-01  1.338630e-01  6.317117e-02  1.433058e-01
  1.150000e+00  3.032655e-01  1.336348e-01  6.312618e-02  1.430760e-01
  1.150000e+00  3.073090e-01  1.334045e-01  6.307886e-02  1.428428e-01
  1.150000e+00  3.113525e-01  1.331725e-01  6.303109e-02  1.426083e-01
  1.150000e+00  3.153961e-01  1.329385e-01  6.298212e-02  1.423709e-01
  1.150000e+00  3.194396e-01  1.327027e-01  6.293189e-02  1.421314e-01
  1.150000e+00  3.234831e-01  1.324651e-01  6.288051e-02  1.418891e-01
  1.150000e+00  3.275267e-01  1.322257e-01  6.282752e-02  1.416450e-01
  1.150000e+00  3.315702e-01  1.319847e-01  6.277333e-02  1.413982e-01
  1.150000e+00  3.356138e-01  1.317419e-01  6.271787e-02  1.411492e-01
  1.150000e+00  3.396573e-01  1.314975e-01  6.266106e-02  1.408986e-01
  1.150000e+00  3.437008e-01  1.312515e-01  6.260279e-02  1.406451e-01
  1.150000e+00  3.477444e-01  1.310040e-01  6.254325e-02  1.403901e-01
  1.150000e+00  3.517879e-01  1.307549e-01  6.248186e-02  1.401320e-01
  1.150000e+00  3.558315e-01  1.305044e-01  6.242036e-02  1.398729e-01
  1.150000e+00  3.598750e-01  1.302524e-01  6.235606e-02  1.396112e-01
  1.150000e+00  3.639185e-01  1.299989e-01  6.229077e-02  1.393473e-01
  1.150000e+00  3.679621e-01  1.297441e-01  6.222388e-02  1.390818e-01
  1.150000e+00  3.720056e-01  1.294880e-01  6.215576e-02  1.388137e-01
  1.150000e+00  3.760492e-01  1.292306e-01  6.208646e-02  1.385440e-01
  1.150000e+00  3.800927e-01  1.289719e-01  6.201588e-02  1.382727e-01
  1.150000e+00  3.841362e-01  1.287119e-01  6.194404e-02  1.379989e-01
  1.150000e+00  3.881798e-01  1.284508e-01  6.187002e-02  1.377234e-01
  1.150000e+00  3.922233e-01  1.281886e-01  6.179524e-02  1.374462e-01
  1.150000e+00  3.962669e-01  1.279252e-01  6.171809e-02  1.371671e-01
  1.150000e+00  4.003104e-01  1.276608e-01  6.163973e-02  1.368863e-01
  1.150000e+00  4.043539e-01  1.273954e-01  6.156025e-02  1.366042e-01
  1.150000e+00  4.083975e-01  1.271289e-01  6.147982e-02  1.363199e-01
  1.150000e+00  4.124410e-01  1.268615e-01  6.139649e-02  1.360334e-01
  1.150000e+00  4.164846e-01  1.265930e-01  6.131249e-02  1.357456e-01
  1.150000e+00  4.205281e-01  1.263238e-01  6.122728e-02  1.354565e-01
  1.150000e+00  4.245716e-01  1.260537e-01  6.114029e-02  1.351661e-01
  1.150000e+00  4.286152e-01  1.257827e-01  6.105235e-02  1.348734e-01
  1.150000e+00  4.326587e-01  1.255110e-01  6.096322e-02  1.345795e-01
  1.150000e+00  4.367023e-01  1.252385e-01  6.086996e-02  1.342838e-01
  1.150000e+00  4.407458e-01  1.249652e-01  6.077805e-02  1.339868e-01
  1.150000e+00  4.447893e-01  1.246914e-01  6.068339e-02  1.336887e-01
  1.150000e+00  4.488329e-01  1.244168e-01  6.058838e-02  1.333891e-01
  1.150000e+00  4.528764e-01  1.241417e-01  6.048992e-02  1.330876e-01
  1.150000e+00  4.569199e-01  1.238660e-01  6.039121e-02  1.327852e-01
  1.150000e+00  4.609635e-01  1.235896e-01  6.028951e-02  1.324812e-01
  1.150000e+00  4.650070e-01  1.233126e-01  6.018779e-02  1.321756e-01
  1.150000e+00  4.690506e-01  1.230353e-01  6.008386e-02  1.318694e-01
  1.150000e+00  4.730941e-01  1.227575e-01  5.998005e-02  1.315615e-01
  1.150000e+00  4.771376e-01  1.224793e-01  5.987293e-02  1.312529e-01
  1.150000e+00  4.811812e-01  1.222007e-01  5.976405e-02  1.309424e-01
  1.150000e+00  4.852247e-01  1.219218e-01  5.965594e-02  1.306315e-01
  1.150000e+00  4.892683e-01  1.216424e-01  5.954520e-02  1.303192e-01
  1.150000e+00  4.933118e-01  1.213629e-01  5.943150e-02  1.300054e-01
  1.150000e+00  4.973553e-01  1.210831e-01  5.931891e-02  1.296916e-01
  1.150000e+00  5.013989e-01  1.208030e-01  5.920375e-02  1.293760e-01
  1.150000e+00  5.054424e-01  1.205227e-01  5.908637e-02  1.290594e-01
  1.150000e+00  5.094860e-01  1.202422e-01  5.896879e-02  1.287424e-01
  1.150000e+00  5.135295e-01  1.199616e-01  5.884807e-02  1.284241e-01
  1.150000e+00  5.175730e-01  1.196808e-01  5.872718e-02  1.281044e-01
  1.150000e+00  5.216166e-01  1.193999e-01  5.860501e-02  1.277847e-01
  1.150000e+00  5.256601e-01  1.191190e-01  5.848179e-02  1.274637e-01
  1.150000e+00  5.297037e-01  1.188379e-01  5.835673e-02  1.271417e-01
  1.150000e+00  5.337472e-01  1.185569e-01  5.822969e-02  1.268191e-01
  1.150000e+00  5.377907e-01  1.182759e-01  5.810115e-02  1.264957e-01
  1.150000e+00  5.418343e-01  1.179949e-01  5.797153e-02  1.261714e-01
  1.150000e+00  5.458778e-01  1.177140e-01  5.784005e-02  1.258472e-01
  1.150000e+00  5.499214e-01  1.174332e-01  5.770869e-02  1.255217e-01
  1.150000e+00  5.539649e-01  1.171525e-01  5.757501e-02  1.251958e-01
  1.150000e+00  5.580084e-01  1.168717e-01  5.744040e-02  1.248688e-01
  1.150000e+00  5.620520e-01  1.165914e-01  5.730512e-02  1.245419e-01
  1.150000e+00  5.660955e-01  1.163111e-01  5.716563e-02  1.242136e-01
  1.150000e+00  5.701390e-01  1.160310e-01  5.702639e-02  1.238856e-01
  1.150000e+00  5.741826e-01  1.157512e-01  5.688765e-02  1.235567e-01
  1.150000e+00  5.782261e-01  1.154716e-01  5.674629e-02  1.232277e-01
  1.150000e+00  5.822697e-01  1.151921e-01  5.660299e-02  1.228971e-01
  1.150000e+00  5.863132e-01  1.149131e-01  5.645931e-02  1.225674e-01
  1.150000e+00  5.903567e-01  1.146342e-01  5.631206e-02  1.222360e-01
  1.150000e+00  5.944003e-01  1.143557e-01  5.616666e-02  1.219049e-01
  1.150000e+00  5.984438e-01  1.140778e-01  5.601833e-02  1.215740e-01
  1.150000e+00  6.024874e-01  1.137999e-01  5.587032e-02  1.212419e-01
  1.150000e+00  6.065309e-01  1.135226e-01  5.572055e-02  1.209103e-01
  1.150000e+00  6.105744e-01  1.132454e-01  5.556757e-02  1.205775e-01
  1.150000e+00  6.146180e-01  1.129688e-01  5.541597e-02  1.202446e-01
  1.150000e+00  6.186615e-01  1.126928e-01  5.526251e-02  1.199119e-01
  1.150000e+00  6.227051e-01  1.124169e-01  5.510597e-02  1.195781e-01
  1.150000e+00  6.267486e-01  1.121415e-01  5.495016e-02  1.192445e-01
  1.150000e+00  6.307921e-01  1.118666e-01  5.479470e-02  1.189113e-01
  1.150000e+00  6.348357e-01  1.115923e-01  5.463663e-02  1.185775e-01
  1.150000e+00  6.388792e-01  1.113184e-01  5.447650e-02  1.182434e-01
  1.150000e+00  6.429228e-01  1.110450e-01  5.431537e-02  1.179088e-01
  1.150000e+00  6.469663e-01  1.107720e-01  5.415460e-02  1.175744e-01
  1.150000e+00  6.510098e-01  1.104995e-01  5.399045e-02  1.172397e-01
  1.150000e+00  6.550534e-01  1.102275e-01  5.382527e-02  1.169045e-01
  1.150000e+00  6.590969e-01  1.099562e-01  5.366130e-02  1.165704e-01
  1.150000e+00  6.631405e-01  1.096853e-01  5.349566e-02  1.162353e-01
  1.150000e+00  6.671840e-01  1.094150e-01  5.333015e-02  1.158999e-01
  1.150000e+00  6.712275e-01  1.091452e-01  5.315886e-02  1.155649e-01
  1.150000e+00  6.752711e-01  1.088759e-01  5.299234e-02  1.152294e-01
  1.150000e+00  6.793146e-01  1.086072e-01  5.282198e-02  1.148944e-01
  1.150000e+00  6.833582e-01  1.083389e-01  5.265011e-02  1.145587e-01
  1.150000e+00  6.874017e-01  1.080713e-01  5.247862e-02  1.142233e-01
  1.150000e+00  6.914452e-01  1.078043e-01  5.230797e-02  1.138877e-01
  1.150000e+00  6.954888e-01  1.075377e-01  5.213137e-02  1.135521e-01
  1.150000e+00  6.995323e-01  1.072715e-01  5.195611e-02  1.132159e-01
  1.150000e+00  7.035758e-01  1.070059e-01  5.178078e-02  1.128798e-01
  1.150000e+00  7.076194e-01  1.067407e-01  5.160396e-02  1.125433e-01
  1.150000e+00  7.116629e-01  1.064763e-01  5.142665e-02  1.122076e-01
  1.150000e+00  7.157065e-01  1.062120e-01  5.124771e-02  1.118706e-01
  1.150000e+00  7.197500e-01  1.059484e-01  5.106754e-02  1.115343e-01
  1.150000e+00  7.237935e-01  1.056855e-01  5.088876e-02  1.111982e-01
  1.150000e+00  7.278371e-01  1.054228e-01  5.070759e-02  1.108613e-01
  1.150000e+00  7.318806e-01  1.051602e-01  5.040390e-02  1.105241e-01
  1.150000e+00  7.359242e-01  1.048981e-01  5.020709e-02  1.101862e-01
  1.150000e+00  7.399677e-01  1.046364e-01  5.000568e-02  1.098486e-01
  1.150000e+00  7.440112e-01  1.043751e-01  4.980357e-02  1.095105e-01
  1.150000e+00  7.480548e-01  1.041144e-01  4.959556e-02  1.091724e-01
  1.150000e+00  7.520983e-01  1.038538e-01  4.938847e-02  1.088341e-01
  1.150000e+00  7.561419e-01  1.035931e-01  4.917302e-02  1.084945e-01
  1.150000e+00  7.601854e-01  1.033331e-01  4.895336e-02  1.081552e-01
  1.150000e+00  7.642289e-01  1.030731e-01  4.873374e-02  1.078159e-01
  1.150000e+00  7.682725e-01  1.028132e-01  4.850685e-02  1.074746e-01
  1.150000e+00  7.723160e-01  1.025536e-01  4.827324e-02  1.071373e-01
  1.150000e+00  7.763596e-01  1.022941e-01  4.803491e-02  1.067957e-01
  1.150000e+00  7.804031e-01  1.020346e-01  4.779250e-02  1.064540e-01
  1.150000e+00  7.844466e-01  1.017755e-01  4.754054e-02  1.061102e-01
  1.150000e+00  7.884902e-01  1.015160e-01  4.728066e-02  1.057669e-01
  1.150000e+00  7.925337e-01  1.012567e-01  4.701231e-02  1.054222e-01
  1.150000e+00  7.965773e-01  1.009969e-01  4.673067e-02  1.050767e-01
  1.150000e+00  8.006208e-01  1.007370e-01  4.644013e-02  1.047304e-01
  1.150000e+00  8.046643e-01  1.004770e-01  4.613309e-02  1.043817e-01
  1.160000e+00  0.000000e+00  1.430529e-01  6.483546e-02  1.534832e-01
  1.160000e+00  4.074209e-03  1.430510e-01  6.483518e-02  1.534810e-01
  1.160000e+00  8.148418e-03  1.430456e-01  6.483484e-02  1.534759e-01
  1.160000e+00  1.222263e-02  1.430364e-01  6.483443e-02  1.534678e-01
  1.160000e+00  1.629684e-02  1.430236e-01  6.483367e-02  1.534560e-01
  1.160000e+00  2.037104e-02  1.430072e-01  6.483230e-02  1.534400e-01
  1.160000e+00  2.444525e-02  1.429871e-01  6.483116e-02  1.534217e-01
  1.160000e+00  2.851946e-02  1.429633e-01  6.482982e-02  1.533997e-01
  1.160000e+00  3.259367e-02  1.429359e-01  6.482799e-02  1.533735e-01
  1.160000e+00  3.666788e-02  1.429049e-01  6.482617e-02  1.533443e-01
  1.160000e+00  4.074209e-02  1.428703e-01  6.482424e-02  1.533116e-01
  1.160000e+00  4.481630e-02  1.428320e-01  6.482233e-02  1.532759e-01
  1.160000e+00  4.889051e-02  1.427901e-01  6.481990e-02  1.532367e-01
  1.160000e+00  5.296471e-02  1.427446e-01  6.481690e-02  1.531939e-01
  1.160000e+00  5.703892e-02  1.426956e-01  6.481349e-02  1.531476e-01
  1.160000e+00  6.111313e-02  1.426429e-01  6.480984e-02  1.530984e-01
  1.160000e+00  6.518734e-02  1.425866e-01  6.480631e-02  1.530457e-01
  1.160000e+00  6.926155e-02  1.425267e-01  6.480246e-02  1.529890e-01
  1.160000e+00  7.333576e-02  1.424633e-01  6.479851e-02  1.529294e-01
  1.160000e+00  7.740997e-02  1.423964e-01  6.479406e-02  1.528664e-01
  1.160000e+00  8.148418e-02  1.423260e-01  6.478906e-02  1.528000e-01
  1.160000e+00  8.555839e-02  1.422520e-01  6.478353e-02  1.527302e-01
  1.160000e+00  8.963259e-02  1.421746e-01  6.477850e-02  1.526570e-01
  1.160000e+00  9.370680e-02  1.420936e-01  6.477277e-02  1.525806e-01
  1.160000e+00  9.778101e-02  1.420092e-01  6.476638e-02  1.525008e-01
  1.160000e+00  1.018552e-01  1.419213e-01  6.475978e-02  1.524178e-01
  1.160000e+00  1.059294e-01  1.418300e-01  6.475343e-02  1.523309e-01
  1.160000e+00  1.100036e-01  1.417353e-01  6.474641e-02  1.522415e-01
  1.160000e+00  1.140778e-01  1.416372e-01  6.473825e-02  1.521488e-01
  1.160000e+00  1.181521e-01  1.415357e-01  6.472965e-02  1.520518e-01
  1.160000e+00  1.222263e-01  1.414308e-01  6.472212e-02  1.519529e-01
  1.160000e+00  1.263005e-01  1.413226e-01  6.471295e-02  1.518497e-01
  1.160000e+00  1.303747e-01  1.412110e-01  6.470333e-02  1.517435e-01
  1.160000e+00  1.344489e-01  1.410962e-01  6.469359e-02  1.516338e-01
  1.160000e+00  1.385231e-01  1.409781e-01  6.468280e-02  1.515210e-01
  1.160000e+00  1.425973e-01  1.408567e-01  6.467262e-02  1.514060e-01
  1.160000e+00  1.466715e-01  1.407321e-01  6.466096e-02  1.512863e-01
  1.160000e+00  1.507457e-01  1.406043e-01  6.464887e-02  1.511637e-01
  1.160000e+00  1.548199e-01  1.404733e-01  6.463628e-02  1.510389e-01
  1.160000e+00  1.588941e-01  1.403391e-01  6.462356e-02  1.509102e-01
  1.160000e+00  1.629684e-01  1.402018e-01  6.460985e-02  1.507776e-01
  1.160000e+00  1.670426e-01  1.400614e-01  6.459512e-02  1.506429e-01
  1.160000e+00  1.711168e-01  1.399180e-01  6.458092e-02  1.505050e-01
  1.160000e+00  1.751910e-01  1.397714e-01  6.456483e-02  1.503634e-01
  1.160000e+00  1.792652e-01  1.396219e-01  6.454950e-02  1.502194e-01
  1.160000e+00  1.833394e-01  1.394693e-01  6.453161e-02  1.500716e-01
  1.160000e+00  1.874136e-01  1.393138e-01  6.451519e-02  1.499216e-01
  1.160000e+00  1.914878e-01  1.391553e-01  6.449627e-02  1.497679e-01
  1.160000e+00  1.955620e-01  1.389939e-01  6.447770e-02  1.496113e-01
  1.160000e+00  1.996362e-01  1.388296e-01  6.445767e-02  1.494519e-01
  1.160000e+00  2.037104e-01  1.386625e-01  6.443793e-02  1.492891e-01
  1.160000e+00  2.077847e-01  1.384926e-01  6.441602e-02  1.491231e-01
  1.160000e+00  2.118589e-01  1.383198e-01  6.439449e-02  1.489548e-01
  1.160000e+00  2.159331e-01  1.381443e-01  6.437118e-02  1.487830e-01
  1.160000e+00  2.200073e-01  1.379661e-01  6.434768e-02  1.486086e-01
  1.160000e+00  2.240815e-01  1.377852e-01  6.432322e-02  1.484317e-01
  1.160000e+00  2.281557e-01  1.376016e-01  6.429813e-02  1.482513e-01
  1.160000e+00  2.322299e-01  1.374154e-01  6.427162e-02  1.480683e-01
  1.160000e+00  2.363041e-01  1.372266e-01  6.424397e-02  1.478819e-01
  1.160000e+00  2.403783e-01  1.370351e-01  6.421628e-02  1.476931e-01
  1.160000e+00  2.444525e-01  1.368412e-01  6.418690e-02  1.475016e-01
  1.160000e+00  2.485267e-01  1.366448e-01  6.415678e-02  1.473074e-01
  1.160000e+00  2.526009e-01  1.364460e-01  6.412573e-02  1.471097e-01
  1.160000e+00  2.566752e-01  1.362447e-01  6.409381e-02  1.469095e-01
  1.160000e+00  2.607494e-01  1.360411e-01  6.406044e-02  1.467069e-01
  1.160000e+00  2.648236e-01  1.358351e-01  6.402666e-02  1.465011e-01
  1.160000e+00  2.688978e-01  1.356268e-01  6.399094e-02  1.462927e-01
  1.160000e+00  2.729720e-01  1.354162e-01  6.395455e-02  1.460821e-01
  1.160000e+00  2.770462e-01  1.352033e-01  6.391762e-02  1.458686e-01
  1.160000e+00  2.811204e-01  1.349883e-01  6.387904e-02  1.456526e-01
  1.160000e+00  2.851946e-01  1.347711e-01  6.383984e-02  1.454341e-01
  1.160000e+00  2.892688e-01  1.345517e-01  6.379788e-02  1.452124e-01
  1.160000e+00  2.933430e-01  1.343303e-01  6.375614e-02  1.449889e-01
  1.160000e+00  2.974172e-01  1.341068e-01  6.371332e-02  1.447625e-01
  1.160000e+00  3.014915e-01  1.338813e-01  6.366920e-02  1.445337e-01
  1.160000e+00  3.055657e-01  1.336538e-01  6.362374e-02  1.443021e-01
  1.160000e+00  3.096399e-01  1.334243e-01  6.357733e-02  1.440685e-01
  1.160000e+00  3.137141e-01  1.331930e-01  6.352884e-02  1.438323e-01
  1.160000e+00  3.177883e-01  1.329597e-01  6.347954e-02  1.435938e-01
  1.160000e+00  3.218625e-01  1.327246e-01  6.342875e-02  1.433523e-01
  1.160000e+00  3.259367e-01  1.324878e-01  6.337748e-02  1.431098e-01
  1.160000e+00  3.300109e-01  1.322491e-01  6.332457e-02  1.428637e-01
  1.160000e+00  3.340851e-01  1.320088e-01  6.326987e-02  1.426160e-01
  1.160000e+00  3.381593e-01  1.317668e-01  6.321432e-02  1.423656e-01
  1.160000e+00  3.422335e-01  1.315231e-01  6.315765e-02  1.421139e-01
  1.160000e+00  3.463078e-01  1.312779e-01  6.309929e-02  1.418597e-01
  1.160000e+00  3.503820e-01  1.310310e-01  6.304003e-02  1.416029e-01
  1.160000e+00  3.544562e-01  1.307826e-01  6.297846e-02  1.413434e-01
  1.160000e+00  3.585304e-01  1.305326e-01  6.291537e-02  1.410823e-01
  1.160000e+00  3.626046e-01  1.302814e-01  6.285211e-02  1.408192e-01
  1.160000e+00  3.666788e-01  1.300286e-01  6.278630e-02  1.405542e-01
  1.160000e+00  3.707530e-01  1.297745e-01  6.271951e-02  1.402869e-01
  1.160000e+00  3.748272e-01  1.295190e-01  6.265086e-02  1.400174e-01
  1.160000e+00  3.789014e-01  1.292622e-01  6.258161e-02  1.397465e-01
  1.160000e+00  3.829756e-01  1.290042e-01  6.251034e-02  1.394734e-01
  1.160000e+00  3.870498e-01  1.287449e-01  6.243876e-02  1.391986e-01
