# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  1.110000e+00  5.020592e-01  1.207739e-01  5.697628e-02  1.247403e-01
  1.110000e+00  5.059816e-01  1.204610e-01  5.685377e-02  1.244016e-01
  1.110000e+00  5.099039e-01  1.201483e-01  5.672977e-02  1.240625e-01
  1.110000e+00  5.138262e-01  1.198360e-01  5.660342e-02  1.237224e-01
  1.110000e+00  5.177486e-01  1.195239e-01  5.647725e-02  1.233820e-01
  1.110000e+00  5.216709e-01  1.192120e-01  5.634808e-02  1.230413e-01
  1.110000e+00  5.255932e-01  1.189005e-01  5.621909e-02  1.226998e-01
  1.110000e+00  5.295156e-01  1.185894e-01  5.608859e-02  1.223576e-01
  1.110000e+00  5.334379e-01  1.182786e-01  5.595504e-02  1.220149e-01
  1.110000e+00  5.373603e-01  1.179682e-01  5.582039e-02  1.216724e-01
  1.110000e+00  5.412826e-01  1.176584e-01  5.568460e-02  1.213293e-01
  1.110000e+00  5.452049e-01  1.173492e-01  5.554848e-02  1.209855e-01
  1.110000e+00  5.491273e-01  1.170403e-01  5.540921e-02  1.206419e-01
  1.110000e+00  5.530496e-01  1.167319e-01  5.526789e-02  1.202974e-01
  1.110000e+00  5.569719e-01  1.164243e-01  5.512911e-02  1.199534e-01
  1.110000e+00  5.608943e-01  1.161170e-01  5.498445e-02  1.196081e-01
  1.110000e+00  5.648166e-01  1.158107e-01  5.484277e-02  1.192639e-01
  1.110000e+00  5.687390e-01  1.155046e-01  5.469579e-02  1.189183e-01
  1.110000e+00  5.726613e-01  1.151997e-01  5.455139e-02  1.185741e-01
  1.110000e+00  5.765836e-01  1.148954e-01  5.440286e-02  1.182293e-01
  1.110000e+00  5.805060e-01  1.145917e-01  5.425405e-02  1.178840e-01
  1.110000e+00  5.844283e-01  1.142886e-01  5.410487e-02  1.175387e-01
  1.110000e+00  5.883506e-01  1.139866e-01  5.395311e-02  1.171938e-01
  1.110000e+00  5.922730e-01  1.136851e-01  5.379956e-02  1.168486e-01
  1.110000e+00  5.961953e-01  1.133846e-01  5.364650e-02  1.165035e-01
  1.110000e+00  6.001177e-01  1.130850e-01  5.349212e-02  1.161590e-01
  1.110000e+00  6.040400e-01  1.127861e-01  5.333586e-02  1.158138e-01
  1.110000e+00  6.079623e-01  1.124881e-01  5.317895e-02  1.154692e-01
  1.110000e+00  6.118847e-01  1.121910e-01  5.302100e-02  1.151252e-01
  1.110000e+00  6.158070e-01  1.118947e-01  5.286087e-02  1.147803e-01
  1.110000e+00  6.197294e-01  1.115993e-01  5.270042e-02  1.144358e-01
  1.110000e+00  6.236517e-01  1.113049e-01  5.254033e-02  1.140923e-01
  1.110000e+00  6.275740e-01  1.110116e-01  5.237641e-02  1.137487e-01
  1.110000e+00  6.314964e-01  1.107192e-01  5.221370e-02  1.134059e-01
  1.110000e+00  6.354187e-01  1.104273e-01  5.204824e-02  1.130622e-01
  1.110000e+00  6.393410e-01  1.101366e-01  5.188491e-02  1.127194e-01
  1.110000e+00  6.432634e-01  1.098470e-01  5.171633e-02  1.123768e-01
  1.110000e+00  6.471857e-01  1.095579e-01  5.154923e-02  1.120338e-01
  1.110000e+00  6.511081e-01  1.092704e-01  5.138209e-02  1.116923e-01
  1.110000e+00  6.550304e-01  1.089833e-01  5.121183e-02  1.113501e-01
  1.110000e+00  6.589527e-01  1.086973e-01  5.104285e-02  1.110087e-01
  1.110000e+00  6.628751e-01  1.084123e-01  5.087236e-02  1.106678e-01
  1.110000e+00  6.667974e-01  1.081282e-01  5.069711e-02  1.103264e-01
  1.110000e+00  6.707197e-01  1.078449e-01  5.052632e-02  1.099855e-01
  1.110000e+00  6.746421e-01  1.075630e-01  5.035396e-02  1.096456e-01
  1.110000e+00  6.785644e-01  1.072817e-01  5.017951e-02  1.093060e-01
  1.110000e+00  6.824868e-01  1.070012e-01  5.000367e-02  1.089659e-01
  1.110000e+00  6.864091e-01  1.067216e-01  4.982750e-02  1.086263e-01
  1.110000e+00  6.903314e-01  1.064430e-01  4.965045e-02  1.082871e-01
  1.110000e+00  6.942538e-01  1.061650e-01  4.947201e-02  1.079477e-01
  1.110000e+00  6.981761e-01  1.058882e-01  4.929352e-02  1.076088e-01
  1.110000e+00  7.020984e-01  1.056121e-01  4.911438e-02  1.072704e-01
  1.110000e+00  7.060208e-01  1.053368e-01  4.883465e-02  1.069319e-01
  1.110000e+00  7.099431e-01  1.050621e-01  4.864093e-02  1.065928e-01
  1.110000e+00  7.138655e-01  1.047881e-01  4.844406e-02  1.062547e-01
  1.110000e+00  7.177878e-01  1.045147e-01  4.824715e-02  1.059165e-01
  1.110000e+00  7.217101e-01  1.042422e-01  4.804577e-02  1.055783e-01
  1.110000e+00  7.256325e-01  1.039704e-01  4.784145e-02  1.052402e-01
  1.110000e+00  7.295548e-01  1.036994e-01  4.763773e-02  1.049022e-01
  1.110000e+00  7.334771e-01  1.034287e-01  4.742616e-02  1.045635e-01
  1.110000e+00  7.373995e-01  1.031584e-01  4.720973e-02  1.042249e-01
  1.110000e+00  7.413218e-01  1.028885e-01  4.699208e-02  1.038868e-01
  1.110000e+00  7.452442e-01  1.026194e-01  4.676998e-02  1.035510e-01
  1.110000e+00  7.491665e-01  1.023504e-01  4.654101e-02  1.032115e-01
  1.110000e+00  7.530888e-01  1.020821e-01  4.630540e-02  1.028724e-01
  1.110000e+00  7.570112e-01  1.018140e-01  4.606577e-02  1.025325e-01
  1.110000e+00  7.609335e-01  1.015465e-01  4.581660e-02  1.021921e-01
  1.110000e+00  7.648558e-01  1.012786e-01  4.556404e-02  1.018509e-01
  1.110000e+00  7.687782e-01  1.010117e-01  4.530141e-02  1.015103e-01
  1.110000e+00  7.727005e-01  1.007442e-01  4.502147e-02  1.011675e-01
  1.110000e+00  7.766229e-01  1.004769e-01  4.473958e-02  1.008250e-01
  1.110000e+00  7.805452e-01  1.002091e-01  4.443747e-02  1.004805e-01
  1.120000e+00  0.000000e+00  1.467911e-01  6.234870e-02  1.512702e-01
  1.120000e+00  3.953144e-03  1.467892e-01  6.234868e-02  1.512684e-01
  1.120000e+00  7.906288e-03  1.467833e-01  6.234859e-02  1.512632e-01
  1.120000e+00  1.185943e-02  1.467735e-01  6.234842e-02  1.512544e-01
  1.120000e+00  1.581258e-02  1.467598e-01  6.234843e-02  1.512428e-01
  1.120000e+00  1.976572e-02  1.467422e-01  6.234849e-02  1.512278e-01
  1.120000e+00  2.371887e-02  1.467206e-01  6.234834e-02  1.512086e-01
  1.120000e+00  2.767201e-02  1.466952e-01  6.234851e-02  1.511866e-01
  1.120000e+00  3.162515e-02  1.466658e-01  6.234868e-02  1.511605e-01
  1.120000e+00  3.557830e-02  1.466326e-01  6.234905e-02  1.511317e-01
  1.120000e+00  3.953144e-02  1.465954e-01  6.234926e-02  1.510994e-01
  1.120000e+00  4.348459e-02  1.465544e-01  6.234917e-02  1.510637e-01
  1.120000e+00  4.743773e-02  1.465094e-01  6.234861e-02  1.510240e-01
  1.120000e+00  5.139087e-02  1.464606e-01  6.234834e-02  1.509816e-01
  1.120000e+00  5.534402e-02  1.464079e-01  6.234793e-02  1.509353e-01
  1.120000e+00  5.929716e-02  1.463512e-01  6.234740e-02  1.508856e-01
  1.120000e+00  6.325031e-02  1.462908e-01  6.234758e-02  1.508333e-01
  1.120000e+00  6.720345e-02  1.462265e-01  6.234687e-02  1.507766e-01
  1.120000e+00  7.115660e-02  1.461584e-01  6.234654e-02  1.507172e-01
  1.120000e+00  7.510974e-02  1.460864e-01  6.234612e-02  1.506540e-01
  1.120000e+00  7.906288e-02  1.460106e-01  6.234473e-02  1.505871e-01
  1.120000e+00  8.301603e-02  1.459310e-01  6.234351e-02  1.505171e-01
  1.120000e+00  8.696917e-02  1.458476e-01  6.234303e-02  1.504440e-01
  1.120000e+00  9.092232e-02  1.457604e-01  6.234236e-02  1.503674e-01
  1.120000e+00  9.487546e-02  1.456694e-01  6.234065e-02  1.502871e-01
  1.120000e+00  9.882861e-02  1.455747e-01  6.233917e-02  1.502040e-01
  1.120000e+00  1.027817e-01  1.454762e-01  6.233774e-02  1.501167e-01
  1.120000e+00  1.067349e-01  1.453739e-01  6.233576e-02  1.500266e-01
  1.120000e+00  1.106880e-01  1.452679e-01  6.233349e-02  1.499331e-01
  1.120000e+00  1.146412e-01  1.451582e-01  6.233135e-02  1.498363e-01
  1.120000e+00  1.185943e-01  1.450448e-01  6.232922e-02  1.497356e-01
  1.120000e+00  1.225475e-01  1.449277e-01  6.232632e-02  1.496322e-01
  1.120000e+00  1.265006e-01  1.448070e-01  6.232272e-02  1.495250e-01
  1.120000e+00  1.304538e-01  1.446826e-01  6.231929e-02  1.494143e-01
  1.120000e+00  1.344069e-01  1.445546e-01  6.231592e-02  1.493006e-01
  1.120000e+00  1.383600e-01  1.444229e-01  6.231203e-02  1.491837e-01
  1.120000e+00  1.423132e-01  1.442877e-01  6.230722e-02  1.490627e-01
  1.120000e+00  1.462663e-01  1.441488e-01  6.230256e-02  1.489395e-01
  1.120000e+00  1.502195e-01  1.440065e-01  6.229697e-02  1.488118e-01
  1.120000e+00  1.541726e-01  1.438605e-01  6.229180e-02  1.486820e-01
  1.120000e+00  1.581258e-01  1.437111e-01  6.228582e-02  1.485477e-01
  1.120000e+00  1.620789e-01  1.435582e-01  6.227849e-02  1.484103e-01
  1.120000e+00  1.660321e-01  1.434017e-01  6.227220e-02  1.482699e-01
  1.120000e+00  1.699852e-01  1.432419e-01  6.226479e-02  1.481269e-01
  1.120000e+00  1.739383e-01  1.430786e-01  6.225642e-02  1.479799e-01
  1.120000e+00  1.778915e-01  1.429119e-01  6.224813e-02  1.478299e-01
  1.120000e+00  1.818446e-01  1.427419e-01  6.223884e-02  1.476761e-01
  1.120000e+00  1.857978e-01  1.425685e-01  6.222946e-02  1.475196e-01
  1.120000e+00  1.897509e-01  1.423918e-01  6.221849e-02  1.473593e-01
  1.120000e+00  1.937041e-01  1.422117e-01  6.220749e-02  1.471958e-01
  1.120000e+00  1.976572e-01  1.420284e-01  6.219570e-02  1.470294e-01
  1.120000e+00  2.016104e-01  1.418419e-01  6.218406e-02  1.468600e-01
  1.120000e+00  2.055635e-01  1.416522e-01  6.216997e-02  1.466870e-01
  1.120000e+00  2.095166e-01  1.414592e-01  6.215693e-02  1.465110e-01
  1.120000e+00  2.134698e-01  1.412632e-01  6.214172e-02  1.463313e-01
  1.120000e+00  2.174229e-01  1.410640e-01  6.212649e-02  1.461493e-01
  1.120000e+00  2.213761e-01  1.408617e-01  6.211116e-02  1.459642e-01
  1.120000e+00  2.253292e-01  1.406563e-01  6.209275e-02  1.457750e-01
  1.120000e+00  2.292824e-01  1.404479e-01  6.207555e-02  1.455828e-01
  1.120000e+00  2.332355e-01  1.402366e-01  6.205650e-02  1.453884e-01
  1.120000e+00  2.371887e-01  1.400222e-01  6.203640e-02  1.451898e-01
  1.120000e+00  2.411418e-01  1.398050e-01  6.201683e-02  1.449896e-01
  1.120000e+00  2.450949e-01  1.395847e-01  6.199476e-02  1.447847e-01
  1.120000e+00  2.490481e-01  1.393617e-01  6.197138e-02  1.445774e-01
  1.120000e+00  2.530012e-01  1.391359e-01  6.194856e-02  1.443676e-01
  1.120000e+00  2.569544e-01  1.389073e-01  6.192378e-02  1.441542e-01
  1.120000e+00  2.609075e-01  1.386760e-01  6.189788e-02  1.439379e-01
  1.120000e+00  2.648607e-01  1.384419e-01  6.187095e-02  1.437185e-01
  1.120000e+00  2.688138e-01  1.382052e-01  6.184337e-02  1.434964e-01
  1.120000e+00  2.727670e-01  1.379659e-01  6.181374e-02  1.432714e-01
  1.120000e+00  2.767201e-01  1.377240e-01  6.178330e-02  1.430434e-01
  1.120000e+00  2.806732e-01  1.374795e-01  6.175229e-02  1.428128e-01
  1.120000e+00  2.846264e-01  1.372325e-01  6.171974e-02  1.425784e-01
  1.120000e+00  2.885795e-01  1.369831e-01  6.168612e-02  1.423420e-01
  1.120000e+00  2.925327e-01  1.367312e-01  6.165092e-02  1.421025e-01
  1.120000e+00  2.964858e-01  1.364771e-01  6.161397e-02  1.418604e-01
  1.120000e+00  3.004390e-01  1.362205e-01  6.157591e-02  1.416154e-01
  1.120000e+00  3.043921e-01  1.359616e-01  6.153723e-02  1.413675e-01
  1.120000e+00  3.083452e-01  1.357006e-01  6.149760e-02  1.411179e-01
  1.120000e+00  3.122984e-01  1.354372e-01  6.145583e-02  1.408647e-01
  1.120000e+00  3.162515e-01  1.351719e-01  6.141285e-02  1.406090e-01
  1.120000e+00  3.202047e-01  1.349043e-01  6.136836e-02  1.403505e-01
  1.120000e+00  3.241578e-01  1.346347e-01  6.132196e-02  1.400897e-01
  1.120000e+00  3.281110e-01  1.343630e-01  6.127469e-02  1.398258e-01
  1.120000e+00  3.320641e-01  1.340894e-01  6.122554e-02  1.395596e-01
  1.120000e+00  3.360173e-01  1.338138e-01  6.117528e-02  1.392908e-01
  1.120000e+00  3.399704e-01  1.335364e-01  6.112340e-02  1.390202e-01
  1.120000e+00  3.439235e-01  1.332571e-01  6.107062e-02  1.387467e-01
  1.120000e+00  3.478767e-01  1.329761e-01  6.101581e-02  1.384705e-01
  1.120000e+00  3.518298e-01  1.326934e-01  6.095914e-02  1.381921e-01
  1.120000e+00  3.557830e-01  1.324089e-01  6.090086e-02  1.379119e-01
  1.120000e+00  3.597361e-01  1.321228e-01  6.084067e-02  1.376286e-01
  1.120000e+00  3.636893e-01  1.318351e-01  6.077945e-02  1.373435e-01
  1.120000e+00  3.676424e-01  1.315459e-01  6.071644e-02  1.370558e-01
  1.120000e+00  3.715956e-01  1.312551e-01  6.065254e-02  1.367664e-01
  1.120000e+00  3.755487e-01  1.309630e-01  6.058693e-02  1.364747e-01
  1.120000e+00  3.795018e-01  1.306696e-01  6.051930e-02  1.361812e-01
  1.120000e+00  3.834550e-01  1.303746e-01  6.044922e-02  1.358845e-01
  1.120000e+00  3.874081e-01  1.300784e-01  6.037856e-02  1.355868e-01
  1.120000e+00  3.913613e-01  1.297811e-01  6.030586e-02  1.352867e-01
  1.120000e+00  3.953144e-01  1.294824e-01  6.023186e-02  1.349845e-01
  1.120000e+00  3.992676e-01  1.291826e-01  6.015523e-02  1.346806e-01
  1.120000e+00  4.032207e-01  1.288818e-01  6.007809e-02  1.343746e-01
  1.120000e+00  4.071739e-01  1.285800e-01  5.999867e-02  1.340672e-01
  1.120000e+00  4.111270e-01  1.282770e-01  5.991668e-02  1.337575e-01
  1.120000e+00  4.150801e-01  1.279731e-01  5.983457e-02  1.334459e-01
  1.120000e+00  4.190333e-01  1.276685e-01  5.975018e-02  1.331329e-01
  1.120000e+00  4.229864e-01  1.273628e-01  5.966387e-02  1.328184e-01
  1.120000e+00  4.269396e-01  1.270565e-01  5.957661e-02  1.325021e-01
  1.120000e+00  4.308927e-01  1.267494e-01  5.948546e-02  1.321838e-01
  1.120000e+00  4.348459e-01  1.264416e-01  5.939457e-02  1.318643e-01
  1.120000e+00  4.387990e-01  1.261331e-01  5.930054e-02  1.315434e-01
  1.120000e+00  4.427522e-01  1.258241e-01  5.920683e-02  1.312210e-01
  1.120000e+00  4.467053e-01  1.255144e-01  5.911007e-02  1.308968e-01
  1.120000e+00  4.506584e-01  1.252042e-01  5.901304e-02  1.305719e-01
  1.120000e+00  4.546116e-01  1.248936e-01  5.891296e-02  1.302450e-01
  1.120000e+00  4.585647e-01  1.245825e-01  5.881028e-02  1.299170e-01
  1.120000e+00  4.625179e-01  1.242710e-01  5.870770e-02  1.295876e-01
  1.120000e+00  4.664710e-01  1.239591e-01  5.860297e-02  1.292570e-01
  1.120000e+00  4.704242e-01  1.236472e-01  5.849560e-02  1.289257e-01
  1.120000e+00  4.743773e-01  1.233349e-01  5.838736e-02  1.285927e-01
  1.120000e+00  4.783304e-01  1.230225e-01  5.827865e-02  1.282598e-01
  1.120000e+00  4.822836e-01  1.227100e-01  5.816617e-02  1.279244e-01
  1.120000e+00  4.862367e-01  1.223972e-01  5.805329e-02  1.275887e-01
  1.120000e+00  4.901899e-01  1.220844e-01  5.793769e-02  1.272521e-01
  1.120000e+00  4.941430e-01  1.217716e-01  5.782103e-02  1.269140e-01
  1.120000e+00  4.980962e-01  1.214588e-01  5.770380e-02  1.265751e-01
  1.120000e+00  5.020493e-01  1.211461e-01  5.758437e-02  1.262362e-01
  1.120000e+00  5.060025e-01  1.208335e-01  5.746338e-02  1.258961e-01
  1.120000e+00  5.099556e-01  1.205210e-01  5.733981e-02  1.255549e-01
  1.120000e+00  5.139087e-01  1.202085e-01  5.721668e-02  1.252135e-01
  1.120000e+00  5.178619e-01  1.198965e-01  5.709012e-02  1.248709e-01
  1.120000e+00  5.218150e-01  1.195845e-01  5.696210e-02  1.245281e-01
  1.120000e+00  5.257682e-01  1.192730e-01  5.683310e-02  1.241847e-01
  1.120000e+00  5.297213e-01  1.189618e-01  5.670190e-02  1.238408e-01
  1.120000e+00  5.336745e-01  1.186508e-01  5.657098e-02  1.234963e-01
  1.120000e+00  5.376276e-01  1.183402e-01  5.643819e-02  1.231513e-01
  1.120000e+00  5.415808e-01  1.180301e-01  5.630221e-02  1.228060e-01
  1.120000e+00  5.455339e-01  1.177205e-01  5.616602e-02  1.224604e-01
  1.120000e+00  5.494870e-01  1.174113e-01  5.602994e-02  1.221140e-01
  1.120000e+00  5.534402e-01  1.171026e-01  5.589057e-02  1.217678e-01
  1.120000e+00  5.573933e-01  1.167947e-01  5.574869e-02  1.214213e-01
  1.120000e+00  5.613465e-01  1.164871e-01  5.560817e-02  1.210743e-01
  1.120000e+00  5.652996e-01  1.161800e-01  5.546490e-02  1.207270e-01
  1.120000e+00  5.692528e-01  1.158738e-01  5.532057e-02  1.203796e-01
  1.120000e+00  5.732059e-01  1.155681e-01  5.517502e-02  1.200321e-01
  1.120000e+00  5.771591e-01  1.152632e-01  5.502829e-02  1.196851e-01
  1.120000e+00  5.811122e-01  1.149589e-01  5.487917e-02  1.193369e-01
  1.120000e+00  5.850653e-01  1.146556e-01  5.473110e-02  1.189897e-01
  1.120000e+00  5.890185e-01  1.143526e-01  5.457948e-02  1.186418e-01
  1.120000e+00  5.929716e-01  1.140505e-01  5.442670e-02  1.182938e-01
  1.120000e+00  5.969248e-01  1.137494e-01  5.427460e-02  1.179463e-01
  1.120000e+00  6.008779e-01  1.134491e-01  5.412041e-02  1.175989e-01
  1.120000e+00  6.048311e-01  1.131495e-01  5.396395e-02  1.172518e-01
  1.120000e+00  6.087842e-01  1.128509e-01  5.380656e-02  1.169046e-01
  1.120000e+00  6.127374e-01  1.125529e-01  5.364888e-02  1.165568e-01
  1.120000e+00  6.166905e-01  1.122559e-01  5.348991e-02  1.162102e-01
  1.120000e+00  6.206436e-01  1.119599e-01  5.332949e-02  1.158632e-01
  1.120000e+00  6.245968e-01  1.116645e-01  5.316912e-02  1.155164e-01
  1.120000e+00  6.285499e-01  1.113703e-01  5.300805e-02  1.151700e-01
  1.120000e+00  6.325031e-01  1.110771e-01  5.284421e-02  1.148239e-01
  1.120000e+00  6.364562e-01  1.107846e-01  5.268120e-02  1.144781e-01
  1.120000e+00  6.404094e-01  1.104930e-01  5.251432e-02  1.141318e-01
  1.120000e+00  6.443625e-01  1.102023e-01  5.234835e-02  1.137864e-01
  1.120000e+00  6.483157e-01  1.099129e-01  5.218179e-02  1.134414e-01
  1.120000e+00  6.522688e-01  1.096242e-01  5.201366e-02  1.130967e-01
  1.120000e+00  6.562219e-01  1.093365e-01  5.184404e-02  1.127520e-01
  1.120000e+00  6.601751e-01  1.090499e-01  5.167493e-02  1.124079e-01
  1.120000e+00  6.641282e-01  1.087639e-01  5.150466e-02  1.120637e-01
  1.120000e+00  6.680814e-01  1.084791e-01  5.133097e-02  1.117199e-01
  1.120000e+00  6.720345e-01  1.081952e-01  5.115877e-02  1.113763e-01
  1.120000e+00  6.759877e-01  1.079120e-01  5.098564e-02  1.110332e-01
  1.120000e+00  6.799408e-01  1.076303e-01  5.081045e-02  1.106907e-01
  1.120000e+00  6.838939e-01  1.073490e-01  5.063525e-02  1.103477e-01
  1.120000e+00  6.878471e-01  1.070687e-01  5.045920e-02  1.100052e-01
  1.120000e+00  6.918002e-01  1.067895e-01  5.028333e-02  1.096637e-01
  1.120000e+00  6.957534e-01  1.065112e-01  5.010481e-02  1.093225e-01
  1.120000e+00  6.997065e-01  1.062335e-01  4.992470e-02  1.089802e-01
  1.120000e+00  7.036597e-01  1.059569e-01  4.974377e-02  1.086394e-01
  1.120000e+00  7.076128e-01  1.056809e-01  4.956651e-02  1.082978e-01
  1.120000e+00  7.115660e-01  1.054059e-01  4.928650e-02  1.079572e-01
  1.120000e+00  7.155191e-01  1.051316e-01  4.908891e-02  1.076164e-01
  1.120000e+00  7.194722e-01  1.048577e-01  4.889370e-02  1.072752e-01
  1.120000e+00  7.234254e-01  1.045847e-01  4.869250e-02  1.069350e-01
  1.120000e+00  7.273785e-01  1.043126e-01  4.849200e-02  1.065943e-01
  1.120000e+00  7.313317e-01  1.040411e-01  4.828782e-02  1.062538e-01
  1.120000e+00  7.352848e-01  1.037704e-01  4.807766e-02  1.059136e-01
  1.120000e+00  7.392380e-01  1.034999e-01  4.786540e-02  1.055728e-01
  1.120000e+00  7.431911e-01  1.032301e-01  4.765245e-02  1.052319e-01
  1.120000e+00  7.471443e-01  1.029605e-01  4.743274e-02  1.048911e-01
  1.120000e+00  7.510974e-01  1.026917e-01  4.720735e-02  1.045526e-01
  1.120000e+00  7.550505e-01  1.024235e-01  4.697582e-02  1.042119e-01
  1.120000e+00  7.590037e-01  1.021556e-01  4.674320e-02  1.038703e-01
  1.120000e+00  7.629568e-01  1.018878e-01  4.650230e-02  1.035281e-01
  1.120000e+00  7.669100e-01  1.016212e-01  4.625182e-02  1.031861e-01
  1.120000e+00  7.708631e-01  1.013536e-01  4.599431e-02  1.028424e-01
  1.120000e+00  7.748163e-01  1.010872e-01  4.573109e-02  1.024992e-01
  1.120000e+00  7.787694e-01  1.008203e-01  4.545378e-02  1.021549e-01
  1.120000e+00  7.827226e-01  1.005535e-01  4.516323e-02  1.018097e-01
  1.120000e+00  7.866757e-01  1.002864e-01  4.486372e-02  1.014633e-01
  1.130000e+00  0.000000e+00  1.467727e-01  6.285003e-02  1.525664e-01
  1.130000e+00  3.983951e-03  1.467707e-01  6.285001e-02  1.525646e-01
  1.130000e+00  7.967902e-03  1.467649e-01  6.284993e-02  1.525593e-01
  1.130000e+00  1.195185e-02  1.467551e-01  6.285004e-02  1.525511e-01
  1.130000e+00  1.593580e-02  1.467415e-01  6.284989e-02  1.525387e-01
  1.130000e+00  1.991975e-02  1.467239e-01  6.284993e-02  1.525235e-01
  1.130000e+00  2.390370e-02  1.467025e-01  6.284999e-02  1.525047e-01
  1.130000e+00  2.788766e-02  1.466772e-01  6.285004e-02  1.524824e-01
  1.130000e+00  3.187161e-02  1.466480e-01  6.285004e-02  1.524567e-01
  1.130000e+00  3.585556e-02  1.466149e-01  6.285004e-02  1.524274e-01
  1.130000e+00  3.983951e-02  1.465780e-01  6.284995e-02  1.523947e-01
  1.130000e+00  4.382346e-02  1.465371e-01  6.284961e-02  1.523586e-01
  1.130000e+00  4.780741e-02  1.464924e-01  6.284919e-02  1.523190e-01
  1.130000e+00  5.179136e-02  1.464439e-01  6.284883e-02  1.522767e-01
  1.130000e+00  5.577531e-02  1.463913e-01  6.284816e-02  1.522304e-01
  1.130000e+00  5.975926e-02  1.463351e-01  6.284839e-02  1.521808e-01
  1.130000e+00  6.374321e-02  1.462750e-01  6.284862e-02  1.521279e-01
  1.130000e+00  6.772716e-02  1.462110e-01  6.284794e-02  1.520711e-01
  1.130000e+00  7.171111e-02  1.461433e-01  6.284696e-02  1.520110e-01
  1.130000e+00  7.569506e-02  1.460717e-01  6.284625e-02  1.519477e-01
  1.130000e+00  7.967902e-02  1.459963e-01  6.284575e-02  1.518812e-01
  1.130000e+00  8.366297e-02  1.459171e-01  6.284474e-02  1.518104e-01
  1.130000e+00  8.764692e-02  1.458341e-01  6.284385e-02  1.517371e-01
  1.130000e+00  9.163087e-02  1.457474e-01  6.284289e-02  1.516601e-01
  1.130000e+00  9.561482e-02  1.456569e-01  6.284075e-02  1.515794e-01
  1.130000e+00  9.959877e-02  1.455626e-01  6.283961e-02  1.514959e-01
  1.130000e+00  1.035827e-01  1.454646e-01  6.283847e-02  1.514088e-01
  1.130000e+00  1.075667e-01  1.453628e-01  6.283633e-02  1.513182e-01
  1.130000e+00  1.115506e-01  1.452574e-01  6.283401e-02  1.512243e-01
  1.130000e+00  1.155346e-01  1.451483e-01  6.283207e-02  1.511269e-01
  1.130000e+00  1.195185e-01  1.450354e-01  6.282923e-02  1.510263e-01
  1.130000e+00  1.235025e-01  1.449189e-01  6.282615e-02  1.509217e-01
  1.130000e+00  1.274864e-01  1.447988e-01  6.282334e-02  1.508145e-01
  1.130000e+00  1.314704e-01  1.446750e-01  6.282000e-02  1.507037e-01
  1.130000e+00  1.354543e-01  1.445476e-01  6.281627e-02  1.505897e-01
  1.130000e+00  1.394383e-01  1.444166e-01  6.281133e-02  1.504714e-01
  1.130000e+00  1.434222e-01  1.442820e-01  6.280753e-02  1.503504e-01
  1.130000e+00  1.474062e-01  1.441438e-01  6.280287e-02  1.502264e-01
  1.130000e+00  1.513901e-01  1.440021e-01  6.279761e-02  1.500990e-01
  1.130000e+00  1.553741e-01  1.438569e-01  6.279169e-02  1.499676e-01
  1.130000e+00  1.593580e-01  1.437082e-01  6.278547e-02  1.498335e-01
  1.130000e+00  1.633420e-01  1.435560e-01  6.277905e-02  1.496957e-01
  1.130000e+00  1.673259e-01  1.434003e-01  6.277228e-02  1.495549e-01
  1.130000e+00  1.713099e-01  1.432412e-01  6.276406e-02  1.494103e-01
  1.130000e+00  1.752938e-01  1.430787e-01  6.275692e-02  1.492633e-01
  1.130000e+00  1.792778e-01  1.429128e-01  6.274760e-02  1.491123e-01
  1.130000e+00  1.832617e-01  1.427436e-01  6.273860e-02  1.489578e-01
  1.130000e+00  1.872457e-01  1.425709e-01  6.272827e-02  1.488001e-01
  1.130000e+00  1.912296e-01  1.423950e-01  6.271837e-02  1.486397e-01
  1.130000e+00  1.952136e-01  1.422158e-01  6.270709e-02  1.484762e-01
  1.130000e+00  1.991975e-01  1.420333e-01  6.269591e-02  1.483086e-01
  1.130000e+00  2.031815e-01  1.418476e-01  6.268262e-02  1.481383e-01
  1.130000e+00  2.071654e-01  1.416587e-01  6.267030e-02  1.479647e-01
  1.130000e+00  2.111494e-01  1.414666e-01  6.265539e-02  1.477873e-01
  1.130000e+00  2.151333e-01  1.412714e-01  6.264174e-02  1.476075e-01
  1.130000e+00  2.191173e-01  1.410730e-01  6.262597e-02  1.474242e-01
  1.130000e+00  2.231012e-01  1.408716e-01  6.260958e-02  1.472379e-01
  1.130000e+00  2.270852e-01  1.406671e-01  6.259281e-02  1.470486e-01
  1.130000e+00  2.310691e-01  1.404596e-01  6.257428e-02  1.468559e-01
  1.130000e+00  2.350531e-01  1.402491e-01  6.255654e-02  1.466601e-01
  1.130000e+00  2.390370e-01  1.400357e-01  6.253594e-02  1.464609e-01
  1.130000e+00  2.430210e-01  1.398192e-01  6.251561e-02  1.462588e-01
  1.130000e+00  2.470049e-01  1.395998e-01  6.249398e-02  1.460538e-01
  1.130000e+00  2.509889e-01  1.393777e-01  6.247109e-02  1.458456e-01
  1.130000e+00  2.549728e-01  1.391528e-01  6.244678e-02  1.456340e-01
  1.130000e+00  2.589568e-01  1.389250e-01  6.242257e-02  1.454197e-01
  1.130000e+00  2.629408e-01  1.386947e-01  6.239641e-02  1.452026e-01
