# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
1.800000e-01  1.089340e-01  1.995252e-02  1.149539e-01  5.493591e-01
1.800000e-01  1.097121e-01  1.983998e-02  1.145208e-01  5.531509e-01
1.800000e-01  1.104902e-01  1.972727e-02  1.140824e-01  5.569580e-01
1.800000e-01  1.112683e-01  1.961431e-02  1.136384e-01  5.607819e-01
1.800000e-01  1.120464e-01  1.950138e-02  1.131895e-01  5.646179e-01
1.800000e-01  1.128245e-01  1.938817e-02  1.127346e-01  5.684723e-01
1.800000e-01  1.136026e-01  1.927494e-02  1.122745e-01  5.723404e-01
1.800000e-01  1.143807e-01  1.916135e-02  1.118081e-01  5.762283e-01
1.800000e-01  1.151588e-01  1.904776e-02  1.113362e-01  5.801300e-01
1.800000e-01  1.159369e-01  1.893407e-02  1.108585e-01  5.840485e-01
1.800000e-01  1.167150e-01  1.882014e-02  1.103745e-01  5.879852e-01
1.800000e-01  1.174931e-01  1.870606e-02  1.098843e-01  5.919403e-01
1.800000e-01  1.182712e-01  1.859190e-02  1.093881e-01  5.959106e-01
1.800000e-01  1.190493e-01  1.847761e-02  1.088856e-01  5.998978e-01
1.800000e-01  1.198274e-01  1.836314e-02  1.083764e-01  6.039047e-01
1.800000e-01  1.206055e-01  1.824855e-02  1.078608e-01  6.079285e-01
1.800000e-01  1.213836e-01  1.813390e-02  1.073388e-01  6.119690e-01
1.800000e-01  1.221617e-01  1.801910e-02  1.068099e-01  6.160278e-01
1.800000e-01  1.229398e-01  1.790414e-02  1.062741e-01  6.201050e-01
1.800000e-01  1.237179e-01  1.778906e-02  1.057313e-01  6.242004e-01
1.800000e-01  1.244960e-01  1.767379e-02  1.051814e-01  6.283142e-01
1.800000e-01  1.252741e-01  1.755846e-02  1.046243e-01  6.324463e-01
1.800000e-01  1.260522e-01  1.744298e-02  1.040599e-01  6.365967e-01
1.800000e-01  1.268303e-01  1.732739e-02  1.034882e-01  6.407639e-01
1.800000e-01  1.276084e-01  1.721166e-02  1.029089e-01  6.449493e-01
1.800000e-01  1.283865e-01  1.709589e-02  1.023223e-01  6.491516e-01
1.800000e-01  1.291646e-01  1.697983e-02  1.017273e-01  6.533752e-01
1.800000e-01  1.299427e-01  1.686371e-02  1.011248e-01  6.576141e-01
1.800000e-01  1.307208e-01  1.674742e-02  1.005142e-01  6.618713e-01
1.800000e-01  1.314989e-01  1.663109e-02  9.989588e-02  6.661438e-01
1.800000e-01  1.322770e-01  1.651453e-02  9.926911e-02  6.704346e-01
1.800000e-01  1.330551e-01  1.639789e-02  9.863428e-02  6.747406e-01
1.800000e-01  1.338332e-01  1.628104e-02  9.799076e-02  6.790649e-01
1.800000e-01  1.346113e-01  1.616409e-02  9.733885e-02  6.834045e-01
1.800000e-01  1.353894e-01  1.604690e-02  9.667820e-02  6.877602e-01
1.800000e-01  1.361675e-01  1.592956e-02  9.600881e-02  6.921310e-01
1.800000e-01  1.369456e-01  1.581209e-02  9.533086e-02  6.965149e-01
1.800000e-01  1.377237e-01  1.569434e-02  9.464353e-02  7.009155e-01
1.800000e-01  1.385018e-01  1.557649e-02  9.394741e-02  7.053284e-01
1.800000e-01  1.392799e-01  1.545832e-02  9.324174e-02  7.097565e-01
1.800000e-01  1.400580e-01  1.534002e-02  9.252732e-02  7.141937e-01
1.800000e-01  1.408361e-01  1.522142e-02  9.180298e-02  7.186462e-01
1.800000e-01  1.416142e-01  1.510256e-02  9.106940e-02  7.231079e-01
1.800000e-01  1.423923e-01  1.498342e-02  9.032594e-02  7.275818e-01
1.800000e-01  1.431704e-01  1.486399e-02  8.957284e-02  7.320648e-01
1.800000e-01  1.439485e-01  1.474426e-02  8.880986e-02  7.365570e-01
1.800000e-01  1.447266e-01  1.462412e-02  8.803668e-02  7.410583e-01
1.800000e-01  1.455047e-01  1.450357e-02  8.725309e-02  7.455688e-01
1.800000e-01  1.462828e-01  1.438276e-02  8.645990e-02  7.500824e-01
1.800000e-01  1.470609e-01  1.426137e-02  8.565565e-02  7.546051e-01
1.800000e-01  1.478390e-01  1.413947e-02  8.484062e-02  7.591339e-01
1.800000e-01  1.486171e-01  1.401708e-02  8.401481e-02  7.636673e-01
1.800000e-01  1.493952e-01  1.389413e-02  8.317813e-02  7.682037e-01
1.800000e-01  1.501733e-01  1.377066e-02  8.233057e-02  7.727417e-01
1.800000e-01  1.509514e-01  1.364647e-02  8.147142e-02  7.772827e-01
1.800000e-01  1.517295e-01  1.352151e-02  8.060031e-02  7.818268e-01
1.800000e-01  1.525076e-01  1.339576e-02  7.971743e-02  7.863708e-01
1.800000e-01  1.532857e-01  1.326921e-02  7.882267e-02  7.909134e-01
1.800000e-01  1.540638e-01  1.314172e-02  7.791505e-02  7.954575e-01
1.800000e-01  1.548419e-01  1.301315e-02  7.699456e-02  8.000000e-01
1.900000e-01  0.000000e+00  3.310656e-02  1.454319e-01  0.000000e+00
1.900000e-01  8.180203e-04  3.310537e-02  1.454298e-01  4.890537e-03
1.900000e-01  1.636041e-03  3.310164e-02  1.454235e-01  9.779644e-03
1.900000e-01  2.454061e-03  3.309537e-02  1.454129e-01  1.466560e-02
1.900000e-01  3.272081e-03  3.308669e-02  1.453981e-01  1.954708e-02
1.900000e-01  4.090102e-03  3.307546e-02  1.453791e-01  2.442255e-02
1.900000e-01  4.908122e-03  3.306192e-02  1.453560e-01  2.929039e-02
1.900000e-01  5.726142e-03  3.304580e-02  1.453286e-01  3.414946e-02
1.900000e-01  6.544163e-03  3.302734e-02  1.452972e-01  3.899822e-02
1.900000e-01  7.362183e-03  3.300653e-02  1.452617e-01  4.383526e-02
1.900000e-01  8.180203e-03  3.298333e-02  1.452221e-01  4.865932e-02
1.900000e-01  8.998224e-03  3.295785e-02  1.451785e-01  5.346928e-02
1.900000e-01  9.816244e-03  3.293000e-02  1.451309e-01  5.826378e-02
1.900000e-01  1.063426e-02  3.289996e-02  1.450794e-01  6.304188e-02
1.900000e-01  1.145228e-02  3.286761e-02  1.450239e-01  6.780262e-02
1.900000e-01  1.227031e-02  3.283313e-02  1.449647e-01  7.254486e-02
1.900000e-01  1.308833e-02  3.279648e-02  1.449016e-01  7.726746e-02
1.900000e-01  1.390635e-02  3.275776e-02  1.448349e-01  8.196983e-02
1.900000e-01  1.472437e-02  3.271694e-02  1.447644e-01  8.665123e-02
1.900000e-01  1.554239e-02  3.267411e-02  1.446903e-01  9.131088e-02
1.900000e-01  1.636041e-02  3.262923e-02  1.446125e-01  9.594841e-02
1.900000e-01  1.717843e-02  3.258254e-02  1.445314e-01  1.005627e-01
1.900000e-01  1.799645e-02  3.253387e-02  1.444466e-01  1.051537e-01
1.900000e-01  1.881447e-02  3.248344e-02  1.443586e-01  1.097206e-01
1.900000e-01  1.963249e-02  3.243120e-02  1.442672e-01  1.142628e-01
1.900000e-01  2.045051e-02  3.237715e-02  1.441724e-01  1.187813e-01
1.900000e-01  2.126853e-02  3.232148e-02  1.440745e-01  1.232738e-01
1.900000e-01  2.208655e-02  3.226406e-02  1.439733e-01  1.277424e-01
1.900000e-01  2.290457e-02  3.220510e-02  1.438690e-01  1.321850e-01
1.900000e-01  2.372259e-02  3.214457e-02  1.437616e-01  1.366024e-01
1.900000e-01  2.454061e-02  3.208243e-02  1.436512e-01  1.409946e-01
1.900000e-01  2.535863e-02  3.201892e-02  1.435379e-01  1.453609e-01
1.900000e-01  2.617665e-02  3.195389e-02  1.434215e-01  1.497025e-01
1.900000e-01  2.699467e-02  3.188745e-02  1.433023e-01  1.540192e-01
1.900000e-01  2.781269e-02  3.181967e-02  1.431803e-01  1.583099e-01
1.900000e-01  2.863071e-02  3.175055e-02  1.430554e-01  1.625763e-01
1.900000e-01  2.944873e-02  3.168019e-02  1.429278e-01  1.668175e-01
1.900000e-01  3.026675e-02  3.160856e-02  1.427976e-01  1.710342e-01
1.900000e-01  3.108477e-02  3.153578e-02  1.426647e-01  1.752262e-01
1.900000e-01  3.190279e-02  3.146171e-02  1.425290e-01  1.793953e-01
1.900000e-01  3.272081e-02  3.138656e-02  1.423909e-01  1.835396e-01
1.900000e-01  3.353883e-02  3.131034e-02  1.422502e-01  1.876606e-01
1.900000e-01  3.435685e-02  3.123303e-02  1.421069e-01  1.917587e-01
1.900000e-01  3.517487e-02  3.115462e-02  1.419612e-01  1.958344e-01
1.900000e-01  3.599290e-02  3.107533e-02  1.418130e-01  1.998867e-01
1.900000e-01  3.681092e-02  3.099493e-02  1.416624e-01  2.039181e-01
1.900000e-01  3.762894e-02  3.091364e-02  1.415093e-01  2.079273e-01
1.900000e-01  3.844696e-02  3.083145e-02  1.413540e-01  2.119152e-01
1.900000e-01  3.926498e-02  3.074835e-02  1.411962e-01  2.158821e-01
1.900000e-01  4.008300e-02  3.066437e-02  1.410361e-01  2.198292e-01
1.900000e-01  4.090102e-02  3.057949e-02  1.408737e-01  2.237564e-01
1.900000e-01  4.171904e-02  3.049391e-02  1.407091e-01  2.276630e-01
1.900000e-01  4.253706e-02  3.040745e-02  1.405421e-01  2.315514e-01
1.900000e-01  4.335508e-02  3.032021e-02  1.403729e-01  2.354214e-01
1.900000e-01  4.417310e-02  3.023229e-02  1.402014e-01  2.392723e-01
1.900000e-01  4.499112e-02  3.014360e-02  1.400278e-01  2.431061e-01
1.900000e-01  4.580914e-02  3.005413e-02  1.398518e-01  2.469227e-01
1.900000e-01  4.662716e-02  2.996403e-02  1.396737e-01  2.507225e-01
1.900000e-01  4.744518e-02  2.987326e-02  1.394934e-01  2.545055e-01
1.900000e-01  4.826320e-02  2.978185e-02  1.393110e-01  2.582726e-01
1.900000e-01  4.908122e-02  2.968980e-02  1.391263e-01  2.620239e-01
1.900000e-01  4.989924e-02  2.959714e-02  1.389395e-01  2.657604e-01
1.900000e-01  5.071726e-02  2.950387e-02  1.387505e-01  2.694824e-01
1.900000e-01  5.153528e-02  2.941000e-02  1.385593e-01  2.731903e-01
1.900000e-01  5.235330e-02  2.931554e-02  1.383660e-01  2.768845e-01
1.900000e-01  5.317132e-02  2.922051e-02  1.381705e-01  2.805656e-01
1.900000e-01  5.398934e-02  2.912493e-02  1.379728e-01  2.842342e-01
1.900000e-01  5.480736e-02  2.902882e-02  1.377729e-01  2.878906e-01
1.900000e-01  5.562538e-02  2.893225e-02  1.375710e-01  2.915340e-01
1.900000e-01  5.644340e-02  2.883516e-02  1.373669e-01  2.951660e-01
1.900000e-01  5.726142e-02  2.873756e-02  1.371605e-01  2.987877e-01
1.900000e-01  5.807944e-02  2.863950e-02  1.369521e-01  3.023979e-01
1.900000e-01  5.889747e-02  2.854095e-02  1.367414e-01  3.059986e-01
1.900000e-01  5.971549e-02  2.844198e-02  1.365286e-01  3.095886e-01
1.900000e-01  6.053351e-02  2.834243e-02  1.363134e-01  3.131710e-01
1.900000e-01  6.135153e-02  2.824257e-02  1.360961e-01  3.167435e-01
1.900000e-01  6.216955e-02  2.814218e-02  1.358766e-01  3.203079e-01
1.900000e-01  6.298757e-02  2.804145e-02  1.356549e-01  3.238632e-01
1.900000e-01  6.380559e-02  2.794026e-02  1.354309e-01  3.274117e-01
1.900000e-01  6.462361e-02  2.783870e-02  1.352046e-01  3.309525e-01
1.900000e-01  6.544163e-02  2.773676e-02  1.349761e-01  3.344864e-01
1.900000e-01  6.625965e-02  2.763435e-02  1.347453e-01  3.380142e-01
1.900000e-01  6.707767e-02  2.753161e-02  1.345122e-01  3.415359e-01
1.900000e-01  6.789569e-02  2.742840e-02  1.342766e-01  3.450531e-01
1.900000e-01  6.871371e-02  2.732502e-02  1.340390e-01  3.485626e-01
1.900000e-01  6.953173e-02  2.722116e-02  1.337988e-01  3.520691e-01
1.900000e-01  7.034975e-02  2.711699e-02  1.335564e-01  3.555695e-01
1.900000e-01  7.116777e-02  2.701233e-02  1.333113e-01  3.590683e-01
1.900000e-01  7.198579e-02  2.690752e-02  1.330641e-01  3.625610e-01
1.900000e-01  7.280381e-02  2.680224e-02  1.328142e-01  3.660522e-01
1.900000e-01  7.362183e-02  2.669670e-02  1.325620e-01  3.695393e-01
1.900000e-01  7.443985e-02  2.659080e-02  1.323072e-01  3.730240e-01
1.900000e-01  7.525787e-02  2.648460e-02  1.320499e-01  3.765072e-01
1.900000e-01  7.607589e-02  2.637807e-02  1.317901e-01  3.799881e-01
1.900000e-01  7.689391e-02  2.627127e-02  1.315277e-01  3.834675e-01
1.900000e-01  7.771193e-02  2.616417e-02  1.312627e-01  3.869453e-01
1.900000e-01  7.852995e-02  2.605673e-02  1.309950e-01  3.904236e-01
1.900000e-01  7.934797e-02  2.594898e-02  1.307247e-01  3.939014e-01
1.900000e-01  8.016599e-02  2.584097e-02  1.304517e-01  3.973785e-01
1.900000e-01  8.098401e-02  2.573268e-02  1.301760e-01  4.008568e-01
1.900000e-01  8.180203e-02  2.562411e-02  1.298975e-01  4.043350e-01
1.900000e-01  8.262006e-02  2.551521e-02  1.296162e-01  4.078156e-01
1.900000e-01  8.343808e-02  2.540607e-02  1.293320e-01  4.112976e-01
1.900000e-01  8.425610e-02  2.529666e-02  1.290450e-01  4.147812e-01
1.900000e-01  8.507412e-02  2.518699e-02  1.287551e-01  4.182663e-01
1.900000e-01  8.589214e-02  2.507705e-02  1.284623e-01  4.217545e-01
1.900000e-01  8.671016e-02  2.496684e-02  1.281664e-01  4.252457e-01
1.900000e-01  8.752818e-02  2.485641e-02  1.278676e-01  4.287399e-01
1.900000e-01  8.834620e-02  2.474567e-02  1.275656e-01  4.322388e-01
1.900000e-01  8.916422e-02  2.463465e-02  1.272604e-01  4.357422e-01
1.900000e-01  8.998224e-02  2.452343e-02  1.269522e-01  4.392487e-01
1.900000e-01  9.080026e-02  2.441201e-02  1.266408e-01  4.427597e-01
1.900000e-01  9.161828e-02  2.430029e-02  1.263260e-01  4.462769e-01
1.900000e-01  9.243630e-02  2.418844e-02  1.260081e-01  4.497986e-01
1.900000e-01  9.325432e-02  2.407625e-02  1.256868e-01  4.533264e-01
1.900000e-01  9.407234e-02  2.396383e-02  1.253620e-01  4.568604e-01
1.900000e-01  9.489036e-02  2.385107e-02  1.250335e-01  4.604034e-01
1.900000e-01  9.570838e-02  2.373830e-02  1.247020e-01  4.639496e-01
1.900000e-01  9.652640e-02  2.362516e-02  1.243666e-01  4.675049e-01
1.900000e-01  9.734442e-02  2.351186e-02  1.240277e-01  4.710678e-01
1.900000e-01  9.816244e-02  2.339831e-02  1.236851e-01  4.746384e-01
1.900000e-01  9.898046e-02  2.328457e-02  1.233388e-01  4.782166e-01
1.900000e-01  9.979848e-02  2.317060e-02  1.229887e-01  4.818039e-01
1.900000e-01  1.006165e-01  2.305643e-02  1.226347e-01  4.854004e-01
1.900000e-01  1.014345e-01  2.294206e-02  1.222769e-01  4.890060e-01
1.900000e-01  1.022525e-01  2.282741e-02  1.219149e-01  4.926224e-01
1.900000e-01  1.030706e-01  2.271260e-02  1.215490e-01  4.962479e-01
1.900000e-01  1.038886e-01  2.259756e-02  1.211789e-01  4.998840e-01
1.900000e-01  1.047066e-01  2.248241e-02  1.208048e-01  5.035294e-01
1.900000e-01  1.055246e-01  2.236700e-02  1.204263e-01  5.071869e-01
1.900000e-01  1.063426e-01  2.225139e-02  1.200434e-01  5.108566e-01
1.900000e-01  1.071607e-01  2.213553e-02  1.196561e-01  5.145386e-01
1.900000e-01  1.079787e-01  2.201956e-02  1.192644e-01  5.182312e-01
1.900000e-01  1.087967e-01  2.190334e-02  1.188682e-01  5.219360e-01
1.900000e-01  1.096147e-01  2.178706e-02  1.184675e-01  5.256531e-01
1.900000e-01  1.104327e-01  2.167049e-02  1.180619e-01  5.293839e-01
1.900000e-01  1.112508e-01  2.155369e-02  1.176513e-01  5.331299e-01
1.900000e-01  1.120688e-01  2.143682e-02  1.172363e-01  5.368866e-01
1.900000e-01  1.128868e-01  2.131976e-02  1.168161e-01  5.406586e-01
1.900000e-01  1.137048e-01  2.120241e-02  1.163907e-01  5.444458e-01
1.900000e-01  1.145228e-01  2.108503e-02  1.159606e-01  5.482452e-01
1.900000e-01  1.153409e-01  2.096746e-02  1.155252e-01  5.520599e-01
1.900000e-01  1.161589e-01  2.084962e-02  1.150842e-01  5.558914e-01
1.900000e-01  1.169769e-01  2.073166e-02  1.146379e-01  5.597382e-01
1.900000e-01  1.177949e-01  2.061365e-02  1.141864e-01  5.635986e-01
1.900000e-01  1.186130e-01  2.049540e-02  1.137292e-01  5.674759e-01
1.900000e-01  1.194310e-01  2.037696e-02  1.132663e-01  5.713699e-01
1.900000e-01  1.202490e-01  2.025836e-02  1.127975e-01  5.752808e-01
1.900000e-01  1.210670e-01  2.013964e-02  1.123230e-01  5.792068e-01
1.900000e-01  1.218850e-01  2.002087e-02  1.118429e-01  5.831482e-01
1.900000e-01  1.227031e-01  1.990183e-02  1.113562e-01  5.871094e-01
1.900000e-01  1.235211e-01  1.978272e-02  1.108638e-01  5.910858e-01
1.900000e-01  1.243391e-01  1.966333e-02  1.103646e-01  5.950821e-01
1.900000e-01  1.251571e-01  1.954392e-02  1.098595e-01  5.990936e-01
1.900000e-01  1.259751e-01  1.942437e-02  1.093478e-01  6.031235e-01
1.900000e-01  1.267932e-01  1.930463e-02  1.088295e-01  6.071716e-01
1.900000e-01  1.276112e-01  1.918478e-02  1.083047e-01  6.112366e-01
1.900000e-01  1.284292e-01  1.906481e-02  1.077731e-01  6.153198e-01
1.900000e-01  1.292472e-01  1.894468e-02  1.072345e-01  6.194214e-01
1.900000e-01  1.300652e-01  1.882447e-02  1.066891e-01  6.235397e-01
1.900000e-01  1.308833e-01  1.870399e-02  1.061362e-01  6.276794e-01
1.900000e-01  1.317013e-01  1.858355e-02  1.055767e-01  6.318329e-01
1.900000e-01  1.325193e-01  1.846290e-02  1.050095e-01  6.360077e-01
1.900000e-01  1.333373e-01  1.834216e-02  1.044352e-01  6.401978e-01
1.900000e-01  1.341553e-01  1.822129e-02  1.038533e-01  6.444061e-01
1.900000e-01  1.349734e-01  1.810021e-02  1.032635e-01  6.486343e-01
1.900000e-01  1.357914e-01  1.797913e-02  1.026663e-01  6.528778e-01
1.900000e-01  1.366094e-01  1.785777e-02  1.020610e-01  6.571411e-01
1.900000e-01  1.374274e-01  1.773640e-02  1.014480e-01  6.614197e-01
1.900000e-01  1.382454e-01  1.761480e-02  1.008267e-01  6.657166e-01
1.900000e-01  1.390635e-01  1.749311e-02  1.001975e-01  6.700287e-01
1.900000e-01  1.398815e-01  1.737120e-02  9.955971e-02  6.743591e-01
1.900000e-01  1.406995e-01  1.724931e-02  9.891419e-02  6.787018e-01
1.900000e-01  1.415175e-01  1.712712e-02  9.825975e-02  6.830627e-01
1.900000e-01  1.423355e-01  1.700484e-02  9.759679e-02  6.874390e-01
1.900000e-01  1.431536e-01  1.688229e-02  9.692491e-02  6.918312e-01
1.900000e-01  1.439716e-01  1.675957e-02  9.624433e-02  6.962372e-01
1.900000e-01  1.447896e-01  1.663676e-02  9.555505e-02  7.006561e-01
1.900000e-01  1.456076e-01  1.651373e-02  9.485689e-02  7.050873e-01
1.900000e-01  1.464256e-01  1.639040e-02  9.414922e-02  7.095337e-01
1.900000e-01  1.472437e-01  1.626698e-02  9.343286e-02  7.139893e-01
1.900000e-01  1.480617e-01  1.614318e-02  9.270652e-02  7.184601e-01
1.900000e-01  1.488797e-01  1.601927e-02  9.197154e-02  7.229370e-01
1.900000e-01  1.496977e-01  1.589491e-02  9.122613e-02  7.274292e-01
1.900000e-01  1.505157e-01  1.577036e-02  9.047163e-02  7.319275e-01
1.900000e-01  1.513338e-01  1.564545e-02  8.970724e-02  7.364349e-01
1.900000e-01  1.521518e-01  1.552020e-02  8.893298e-02  7.409500e-01
1.900000e-01  1.529698e-01  1.539467e-02  8.814894e-02  7.454712e-01
1.900000e-01  1.537878e-01  1.526860e-02  8.735429e-02  7.500008e-01
1.900000e-01  1.546058e-01  1.514212e-02  8.654950e-02  7.545349e-01
1.900000e-01  1.554239e-01  1.501515e-02  8.573438e-02  7.590729e-01
1.900000e-01  1.562419e-01  1.488775e-02  8.490884e-02  7.636139e-01
1.900000e-01  1.570599e-01  1.475978e-02  8.407252e-02  7.681580e-01
1.900000e-01  1.578779e-01  1.463102e-02  8.322443e-02  7.727081e-01
1.900000e-01  1.586959e-01  1.450184e-02  8.236636e-02  7.772537e-01
1.900000e-01  1.595140e-01  1.437171e-02  8.149580e-02  7.818054e-01
1.900000e-01  1.603320e-01  1.424103e-02  8.061481e-02  7.863510e-01
1.900000e-01  1.611500e-01  1.410935e-02  7.972114e-02  7.908997e-01
1.900000e-01  1.619680e-01  1.397686e-02  7.881592e-02  7.954437e-01
1.900000e-01  1.627860e-01  1.384328e-02  7.789774e-02  7.999878e-01
2.000000e-01  0.000000e+00  3.467019e-02  1.464290e-01  4.768372e-08
2.000000e-01  8.577375e-04  3.466892e-02  1.464270e-01  4.810905e-03
2.000000e-01  1.715475e-03  3.466509e-02  1.464207e-01  9.620476e-03
2.000000e-01  2.573213e-03  3.465884e-02  1.464104e-01  1.442728e-02
2.000000e-01  3.430950e-03  3.465003e-02  1.463959e-01  1.923008e-02
2.000000e-01  4.288688e-03  3.463864e-02  1.463772e-01  2.402744e-02
2.000000e-01  5.146425e-03  3.462495e-02  1.463546e-01  2.881784e-02
2.000000e-01  6.004163e-03  3.460865e-02  1.463278e-01  3.360043e-02
2.000000e-01  6.861900e-03  3.459002e-02  1.462970e-01  3.837357e-02
2.000000e-01  7.719638e-03  3.456888e-02  1.462621e-01  4.313641e-02
2.000000e-01  8.577375e-03  3.454535e-02  1.462232e-01  4.788742e-02
2.000000e-01  9.435113e-03  3.451948e-02  1.461804e-01  5.262566e-02
2.000000e-01  1.029285e-02  3.449132e-02  1.461337e-01  5.734997e-02
2.000000e-01  1.115059e-02  3.446076e-02  1.460830e-01  6.205940e-02
2.000000e-01  1.200833e-02  3.442799e-02  1.460286e-01  6.675301e-02
2.000000e-01  1.286606e-02  3.439297e-02  1.459703e-01  7.143002e-02
2.000000e-01  1.372380e-02  3.435580e-02  1.459084e-01  7.608910e-02
2.000000e-01  1.458154e-02  3.431646e-02  1.458427e-01  8.072968e-02
2.000000e-01  1.543928e-02  3.427491e-02  1.457733e-01  8.535156e-02
2.000000e-01  1.629701e-02  3.423140e-02  1.457004e-01  8.995323e-02
2.000000e-01  1.715475e-02  3.418582e-02  1.456238e-01  9.453468e-02
2.000000e-01  1.801249e-02  3.413820e-02  1.455438e-01  9.909515e-02
2.000000e-01  1.887023e-02  3.408871e-02  1.454604e-01  1.036339e-01
2.000000e-01  1.972796e-02  3.403739e-02  1.453736e-01  1.081505e-01
2.000000e-01  2.058570e-02  3.398407e-02  1.452833e-01  1.126453e-01
2.000000e-01  2.144344e-02  3.392900e-02  1.451898e-01  1.171177e-01
2.000000e-01  2.230118e-02  3.387218e-02  1.450931e-01  1.215664e-01
2.000000e-01  2.315891e-02  3.381368e-02  1.449932e-01  1.259922e-01
2.000000e-01  2.401665e-02  3.375339e-02  1.448901e-01  1.303955e-01
2.000000e-01  2.487439e-02  3.369148e-02  1.447839e-01  1.347748e-01
2.000000e-01  2.573213e-02  3.362806e-02  1.446748e-01  1.391308e-01
2.000000e-01  2.658986e-02  3.356308e-02  1.445626e-01  1.434628e-01
2.000000e-01  2.744760e-02  3.349655e-02  1.444475e-01  1.477718e-01
2.000000e-01  2.830534e-02  3.342855e-02  1.443294e-01  1.520573e-01
2.000000e-01  2.916308e-02  3.335920e-02  1.442086e-01  1.563190e-01
2.000000e-01  3.002081e-02  3.328835e-02  1.440848e-01  1.605583e-01
2.000000e-01  3.087855e-02  3.321623e-02  1.439583e-01  1.647739e-01
2.000000e-01  3.173629e-02  3.314282e-02  1.438291e-01  1.689667e-01
2.000000e-01  3.259403e-02  3.306810e-02  1.436972e-01  1.731365e-01
2.000000e-01  3.345176e-02  3.299218e-02  1.435627e-01  1.772835e-01
2.000000e-01  3.430950e-02  3.291507e-02  1.434255e-01  1.814087e-01
2.000000e-01  3.516724e-02  3.283673e-02  1.432857e-01  1.855118e-01
2.000000e-01  3.602498e-02  3.275730e-02  1.431434e-01  1.895935e-01
2.000000e-01  3.688271e-02  3.267673e-02  1.429985e-01  1.936535e-01
2.000000e-01  3.774045e-02  3.259505e-02  1.428511e-01  1.976929e-01
2.000000e-01  3.859819e-02  3.251247e-02  1.427013e-01  2.017105e-01
2.000000e-01  3.945593e-02  3.242874e-02  1.425491e-01  2.057083e-01
2.000000e-01  4.031366e-02  3.234414e-02  1.423944e-01  2.096863e-01
2.000000e-01  4.117140e-02  3.225849e-02  1.422373e-01  2.136444e-01
2.000000e-01  4.202914e-02  3.217206e-02  1.420779e-01  2.175827e-01
2.000000e-01  4.288688e-02  3.208460e-02  1.419161e-01  2.215027e-01
2.000000e-01  4.374461e-02  3.199630e-02  1.417520e-01  2.254044e-01
2.000000e-01  4.460235e-02  3.190715e-02  1.415856e-01  2.292877e-01
2.000000e-01  4.546009e-02  3.181719e-02  1.414169e-01  2.331528e-01
2.000000e-01  4.631783e-02  3.172640e-02  1.412459e-01  2.370010e-01
2.000000e-01  4.717556e-02  3.163488e-02  1.410726e-01  2.408321e-01
2.000000e-01  4.803330e-02  3.154254e-02  1.408971e-01  2.446472e-01
2.000000e-01  4.889104e-02  3.144944e-02  1.407193e-01  2.484467e-01
2.000000e-01  4.974878e-02  3.135573e-02  1.405394e-01  2.522293e-01
2.000000e-01  5.060651e-02  3.126127e-02  1.403572e-01  2.559971e-01
2.000000e-01  5.146425e-02  3.116606e-02  1.401727e-01  2.597504e-01
2.000000e-01  5.232199e-02  3.107026e-02  1.399861e-01  2.634895e-01
2.000000e-01  5.317973e-02  3.097372e-02  1.397972e-01  2.672150e-01
2.000000e-01  5.403746e-02  3.087669e-02  1.396062e-01  2.709259e-01
2.000000e-01  5.489520e-02  3.077896e-02  1.394130e-01  2.746243e-01
2.000000e-01  5.575294e-02  3.068066e-02  1.392175e-01  2.783096e-01
2.000000e-01  5.661068e-02  3.058170e-02  1.390199e-01  2.819836e-01
2.000000e-01  5.746841e-02  3.048229e-02  1.388201e-01  2.856445e-01
2.000000e-01  5.832615e-02  3.038219e-02  1.386180e-01  2.892960e-01
2.000000e-01  5.918389e-02  3.028164e-02  1.384137e-01  2.929348e-01
2.000000e-01  6.004163e-02  3.018050e-02  1.382073e-01  2.965637e-01
2.000000e-01  6.089936e-02  3.007880e-02  1.379985e-01  3.001831e-01
2.000000e-01  6.175710e-02  2.997679e-02  1.377878e-01  3.037903e-01
2.000000e-01  6.261484e-02  2.987410e-02  1.375746e-01  3.073906e-01
2.000000e-01  6.347258e-02  2.977093e-02  1.373592e-01  3.109818e-01
2.000000e-01  6.433031e-02  2.966737e-02  1.371417e-01  3.145630e-01
2.000000e-01  6.518805e-02  2.956325e-02  1.369218e-01  3.181381e-01
2.000000e-01  6.604579e-02  2.945877e-02  1.366997e-01  3.217037e-01
2.000000e-01  6.690353e-02  2.935377e-02  1.364753e-01  3.252628e-01
2.000000e-01  6.776126e-02  2.924836e-02  1.362486e-01  3.288147e-01
2.000000e-01  6.861900e-02  2.914250e-02  1.360196e-01  3.323608e-01
2.000000e-01  6.947674e-02  2.903633e-02  1.357884e-01  3.358994e-01
2.000000e-01  7.033448e-02  2.892967e-02  1.355547e-01  3.394333e-01
2.000000e-01  7.119221e-02  2.882252e-02  1.353186e-01  3.429626e-01
2.000000e-01  7.204995e-02  2.871505e-02  1.350802e-01  3.464859e-01
2.000000e-01  7.290769e-02  2.860725e-02  1.348395e-01  3.500046e-01
2.000000e-01  7.376543e-02  2.849899e-02  1.345964e-01  3.535187e-01
2.000000e-01  7.462316e-02  2.839038e-02  1.343507e-01  3.570297e-01
