# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
6.000000e-02  2.213763e-03  1.173598e-02  1.233926e-01  6.530991e-02  5.291582e-03  -4.788493e-04
6.000000e-02  2.490483e-03  1.171928e-02  1.233325e-01  7.305260e-02  5.953308e-03  -5.389102e-04
6.000000e-02  2.767203e-03  1.170098e-02  1.232666e-01  8.066711e-02  6.615130e-03  -5.988239e-04
6.000000e-02  3.043923e-03  1.168120e-02  1.231951e-01  8.814774e-02  7.277167e-03  -6.592502e-04
6.000000e-02  3.320644e-03  1.166001e-02  1.231184e-01  9.549065e-02  7.939407e-03  -7.196665e-04
6.000000e-02  3.597364e-03  1.163755e-02  1.230367e-01  1.026936e-01  8.601550e-03  -7.797794e-04
6.000000e-02  3.874084e-03  1.161389e-02  1.229505e-01  1.097565e-01  9.264320e-03  -8.410270e-04
6.000000e-02  4.150805e-03  1.158912e-02  1.228599e-01  1.166786e-01  9.926906e-03  -9.013899e-04
6.000000e-02  4.427525e-03  1.156330e-02  1.227652e-01  1.234619e-01  1.058968e-02  -9.620309e-04
6.000000e-02  4.704245e-03  1.153655e-02  1.226666e-01  1.301079e-01  1.125239e-02  -1.022099e-03
6.000000e-02  4.980966e-03  1.150889e-02  1.225644e-01  1.366207e-01  1.191629e-02  -1.084351e-03
6.000000e-02  5.257686e-03  1.148039e-02  1.224588e-01  1.430019e-01  1.257967e-02  -1.145188e-03
6.000000e-02  5.534406e-03  1.145117e-02  1.223500e-01  1.492546e-01  1.324293e-02  -1.205253e-03
6.000000e-02  5.811127e-03  1.142123e-02  1.222381e-01  1.553848e-01  1.390748e-02  -1.267639e-03
6.000000e-02  6.087847e-03  1.139066e-02  1.221234e-01  1.613937e-01  1.457116e-02  -1.327905e-03
6.000000e-02  6.364567e-03  1.135949e-02  1.220059e-01  1.672867e-01  1.523569e-02  -1.389376e-03
6.000000e-02  6.641288e-03  1.132778e-02  1.218859e-01  1.730682e-01  1.590109e-02  -1.451978e-03
6.000000e-02  6.918008e-03  1.129552e-02  1.217633e-01  1.787411e-01  1.656539e-02  -1.511896e-03
6.000000e-02  7.194728e-03  1.126280e-02  1.216384e-01  1.843109e-01  1.723128e-02  -1.574354e-03
6.000000e-02  7.471448e-03  1.122964e-02  1.215112e-01  1.897804e-01  1.789716e-02  -1.636327e-03
6.000000e-02  7.748169e-03  1.119608e-02  1.213819e-01  1.951527e-01  1.856263e-02  -1.697108e-03
6.000000e-02  8.024889e-03  1.116213e-02  1.212506e-01  2.004333e-01  1.922940e-02  -1.759466e-03
6.000000e-02  8.301609e-03  1.112784e-02  1.211172e-01  2.056259e-01  1.989705e-02  -1.823194e-03
6.000000e-02  8.578330e-03  1.109317e-02  1.209819e-01  2.107319e-01  2.056330e-02  -1.883255e-03
6.000000e-02  8.855050e-03  1.105822e-02  1.208447e-01  2.157578e-01  2.123224e-02  -1.948159e-03
6.000000e-02  9.131770e-03  1.102298e-02  1.207057e-01  2.207027e-01  2.189952e-02  -2.009173e-03
6.000000e-02  9.408491e-03  1.098748e-02  1.205650e-01  2.255730e-01  2.256807e-02  -2.071772e-03
6.000000e-02  9.685211e-03  1.095170e-02  1.204225e-01  2.303711e-01  2.323691e-02  -2.133984e-03
6.000000e-02  9.961931e-03  1.091569e-02  1.202784e-01  2.350994e-01  2.390655e-02  -2.197263e-03
6.000000e-02  1.023865e-02  1.087946e-02  1.201327e-01  2.397606e-01  2.457657e-02  -2.260409e-03
6.000000e-02  1.051537e-02  1.084301e-02  1.199854e-01  2.443588e-01  2.524765e-02  -2.324801e-03
6.000000e-02  1.079209e-02  1.080638e-02  1.198365e-01  2.488930e-01  2.591778e-02  -2.386451e-03
6.000000e-02  1.106881e-02  1.076952e-02  1.196860e-01  2.533707e-01  2.659052e-02  -2.452166e-03
6.000000e-02  1.134553e-02  1.073253e-02  1.195341e-01  2.577881e-01  2.726152e-02  -2.513829e-03
6.000000e-02  1.162225e-02  1.069535e-02  1.193807e-01  2.621525e-01  2.793423e-02  -2.577599e-03
6.000000e-02  1.189897e-02  1.065800e-02  1.192258e-01  2.664642e-01  2.860762e-02  -2.641918e-03
6.000000e-02  1.217569e-02  1.062052e-02  1.190694e-01  2.707253e-01  2.928168e-02  -2.706529e-03
6.000000e-02  1.245241e-02  1.058287e-02  1.189116e-01  2.749382e-01  2.995669e-02  -2.771894e-03
6.000000e-02  1.272913e-02  1.054511e-02  1.187524e-01  2.791031e-01  3.063178e-02  -2.836442e-03
6.000000e-02  1.300585e-02  1.050720e-02  1.185918e-01  2.832214e-01  3.130578e-02  -2.897722e-03
6.000000e-02  1.328258e-02  1.046918e-02  1.184298e-01  2.872978e-01  3.198182e-02  -2.961716e-03
6.000000e-02  1.355930e-02  1.043103e-02  1.182663e-01  2.913330e-01  3.265942e-02  -3.027806e-03
6.000000e-02  1.383602e-02  1.039278e-02  1.181015e-01  2.953281e-01  3.333789e-02  -3.094477e-03
6.000000e-02  1.411274e-02  1.035443e-02  1.179354e-01  2.992828e-01  3.401599e-02  -3.159185e-03
6.000000e-02  1.438946e-02  1.031594e-02  1.177678e-01  3.032009e-01  3.469485e-02  -3.224050e-03
6.000000e-02  1.466618e-02  1.027737e-02  1.175988e-01  3.070827e-01  3.537438e-02  -3.289034e-03
6.000000e-02  1.494290e-02  1.023870e-02  1.174285e-01  3.109299e-01  3.605518e-02  -3.355220e-03
6.000000e-02  1.521962e-02  1.019995e-02  1.172568e-01  3.147430e-01  3.673614e-02  -3.420441e-03
6.000000e-02  1.549634e-02  1.016111e-02  1.170837e-01  3.185230e-01  3.741701e-02  -3.484238e-03
6.000000e-02  1.577306e-02  1.012220e-02  1.169093e-01  3.222733e-01  3.810044e-02  -3.551608e-03
6.000000e-02  1.604978e-02  1.008317e-02  1.167335e-01  3.259922e-01  3.878287e-02  -3.615565e-03
6.000000e-02  1.632650e-02  1.004409e-02  1.165563e-01  3.296814e-01  3.946573e-02  -3.678904e-03
6.000000e-02  1.660322e-02  1.000494e-02  1.163778e-01  3.333450e-01  4.015226e-02  -3.748424e-03
6.000000e-02  1.687994e-02  9.965687e-03  1.161978e-01  3.369827e-01  4.083962e-02  -3.817463e-03
6.000000e-02  1.715666e-02  9.926397e-03  1.160165e-01  3.405914e-01  4.152609e-02  -3.883925e-03
6.000000e-02  1.743338e-02  9.886983e-03  1.158337e-01  3.441757e-01  4.221295e-02  -3.948845e-03
6.000000e-02  1.771010e-02  9.847544e-03  1.156495e-01  3.477371e-01  4.290264e-02  -4.018204e-03
6.000000e-02  1.798682e-02  9.808033e-03  1.154640e-01  3.512726e-01  4.359090e-02  -4.083082e-03
6.000000e-02  1.826354e-02  9.768460e-03  1.152770e-01  3.547852e-01  4.428004e-02  -4.148117e-03
6.000000e-02  1.854026e-02  9.728848e-03  1.150887e-01  3.582787e-01  4.497270e-02  -4.218649e-03
6.000000e-02  1.881698e-02  9.689161e-03  1.148989e-01  3.617504e-01  4.566594e-02  -4.288549e-03
6.000000e-02  1.909370e-02  9.649384e-03  1.147075e-01  3.652023e-01  4.635946e-02  -4.356963e-03
6.000000e-02  1.937042e-02  9.609617e-03  1.145149e-01  3.686325e-01  4.705340e-02  -4.424788e-03
6.000000e-02  1.964714e-02  9.569751e-03  1.143207e-01  3.720428e-01  4.774717e-02  -4.490505e-03
6.000000e-02  1.992386e-02  9.529821e-03  1.141250e-01  3.754379e-01  4.844400e-02  -4.560291e-03
6.000000e-02  2.020058e-02  9.489850e-03  1.139279e-01  3.788139e-01  4.914058e-02  -4.627839e-03
6.000000e-02  2.047730e-02  9.449828e-03  1.137293e-01  3.821739e-01  4.983940e-02  -4.697847e-03
6.000000e-02  2.075402e-02  9.409769e-03  1.135292e-01  3.855164e-01  5.053878e-02  -4.767438e-03
6.000000e-02  2.103074e-02  9.369646e-03  1.133275e-01  3.888435e-01  5.123894e-02  -4.835994e-03
6.000000e-02  2.130746e-02  9.329498e-03  1.131244e-01  3.921555e-01  5.194109e-02  -4.907330e-03
6.000000e-02  2.158418e-02  9.289247e-03  1.129195e-01  3.954529e-01  5.264279e-02  -4.974864e-03
6.000000e-02  2.186090e-02  9.249021e-03  1.127133e-01  3.987366e-01  5.334785e-02  -5.047858e-03
6.000000e-02  2.213763e-02  9.208710e-03  1.125055e-01  4.020065e-01  5.405312e-02  -5.119081e-03
6.000000e-02  2.241435e-02  9.168365e-03  1.122960e-01  4.052597e-01  5.475602e-02  -5.183117e-03
6.000000e-02  2.269107e-02  9.127957e-03  1.120849e-01  4.085045e-01  5.546414e-02  -5.255822e-03
6.000000e-02  2.296779e-02  9.087523e-03  1.118723e-01  4.117371e-01  5.617363e-02  -5.328882e-03
6.000000e-02  2.324451e-02  9.047014e-03  1.116579e-01  4.149582e-01  5.688388e-02  -5.401365e-03
6.000000e-02  2.352123e-02  9.006500e-03  1.114419e-01  4.181656e-01  5.759360e-02  -5.470532e-03
6.000000e-02  2.379795e-02  8.965929e-03  1.112242e-01  4.213638e-01  5.830579e-02  -5.542448e-03
6.000000e-02  2.407467e-02  8.925326e-03  1.110050e-01  4.245491e-01  5.901713e-02  -5.610566e-03
6.000000e-02  2.435139e-02  8.884678e-03  1.107838e-01  4.277321e-01  5.973665e-02  -5.692536e-03
6.000000e-02  2.462811e-02  8.843972e-03  1.105611e-01  4.308960e-01  6.044802e-02  -5.755609e-03
6.000000e-02  2.490483e-02  8.803245e-03  1.103365e-01  4.340584e-01  6.116850e-02  -5.834946e-03
6.000000e-02  2.518155e-02  8.762469e-03  1.101102e-01  4.372093e-01  6.188743e-02  -5.908534e-03
6.000000e-02  2.545827e-02  8.721676e-03  1.098822e-01  4.403473e-01  6.260351e-02  -5.974261e-03
6.000000e-02  2.573499e-02  8.680817e-03  1.096523e-01  4.434830e-01  6.332584e-02  -6.049777e-03
6.000000e-02  2.601171e-02  8.639914e-03  1.094205e-01  4.466110e-01  6.404910e-02  -6.124448e-03
6.000000e-02  2.628843e-02  8.598966e-03  1.091868e-01  4.497314e-01  6.477342e-02  -6.198845e-03
6.000000e-02  2.656515e-02  8.558030e-03  1.089515e-01  4.528427e-01  6.549832e-02  -6.272569e-03
6.000000e-02  2.684187e-02  8.516995e-03  1.087140e-01  4.559494e-01  6.622473e-02  -6.345791e-03
6.000000e-02  2.711859e-02  8.475941e-03  1.084747e-01  4.590485e-01  6.695151e-02  -6.417049e-03
6.000000e-02  2.739531e-02  8.434836e-03  1.082334e-01  4.621445e-01  6.768230e-02  -6.494126e-03
6.000000e-02  2.767203e-02  8.393723e-03  1.079902e-01  4.652359e-01  6.841602e-02  -6.574424e-03
6.000000e-02  2.794875e-02  8.352552e-03  1.077450e-01  4.683167e-01  6.914552e-02  -6.643135e-03
6.000000e-02  2.822547e-02  8.311347e-03  1.074977e-01  4.713989e-01  6.988264e-02  -6.724639e-03
6.000000e-02  2.850219e-02  8.270079e-03  1.072483e-01  4.744736e-01  7.061791e-02  -6.799537e-03
6.000000e-02  2.877891e-02  8.228798e-03  1.069969e-01  4.775467e-01  7.135776e-02  -6.880893e-03
6.000000e-02  2.905563e-02  8.187484e-03  1.067434e-01  4.806114e-01  7.209481e-02  -6.953697e-03
6.000000e-02  2.933235e-02  8.146121e-03  1.064878e-01  4.836731e-01  7.283381e-02  -7.027444e-03
6.000000e-02  2.960907e-02  8.104712e-03  1.062299e-01  4.867363e-01  7.357859e-02  -7.109649e-03
6.000000e-02  2.988579e-02  8.063271e-03  1.059699e-01  4.897949e-01  7.432391e-02  -7.190389e-03
6.000000e-02  3.016251e-02  8.021800e-03  1.057077e-01  4.928497e-01  7.507010e-02  -7.270054e-03
6.000000e-02  3.043923e-02  7.980264e-03  1.054431e-01  4.959030e-01  7.581762e-02  -7.348478e-03
6.000000e-02  3.071595e-02  7.938687e-03  1.051763e-01  4.989532e-01  7.656610e-02  -7.426193e-03
6.000000e-02  3.099268e-02  7.897062e-03  1.049070e-01  5.020020e-01  7.731637e-02  -7.504059e-03
6.000000e-02  3.126940e-02  7.855439e-03  1.046357e-01  5.050468e-01  7.806740e-02  -7.581035e-03
6.000000e-02  3.154612e-02  7.813772e-03  1.043618e-01  5.080933e-01  7.882249e-02  -7.662674e-03
6.000000e-02  3.182284e-02  7.772018e-03  1.040853e-01  5.111420e-01  7.958115e-02  -7.747775e-03
6.000000e-02  3.209956e-02  7.730263e-03  1.038066e-01  5.141830e-01  8.033659e-02  -7.823822e-03
6.000000e-02  3.237628e-02  7.688441e-03  1.035252e-01  5.172325e-01  8.110109e-02  -7.914195e-03
6.000000e-02  3.265300e-02  7.646562e-03  1.032412e-01  5.202744e-01  8.185977e-02  -7.989496e-03
6.000000e-02  3.292972e-02  7.604695e-03  1.029549e-01  5.233185e-01  8.262392e-02  -8.073222e-03
6.000000e-02  3.320644e-02  7.562719e-03  1.026656e-01  5.263657e-01  8.339055e-02  -8.157169e-03
6.000000e-02  3.348316e-02  7.520729e-03  1.023739e-01  5.294106e-01  8.415710e-02  -8.238376e-03
6.000000e-02  3.375988e-02  7.478679e-03  1.020793e-01  5.324570e-01  8.492595e-02  -8.320520e-03
6.000000e-02  3.403660e-02  7.436593e-03  1.017820e-01  5.355072e-01  8.569940e-02  -8.408646e-03
6.000000e-02  3.431332e-02  7.394453e-03  1.014819e-01  5.385544e-01  8.647025e-02  -8.487691e-03
6.000000e-02  3.459004e-02  7.352270e-03  1.011789e-01  5.416115e-01  8.725074e-02  -8.582624e-03
6.000000e-02  3.486676e-02  7.310067e-03  1.008731e-01  5.446640e-01  8.802720e-02  -8.665526e-03
6.000000e-02  3.514348e-02  7.267749e-03  1.005642e-01  5.477203e-01  8.880615e-02  -8.749703e-03
6.000000e-02  3.542020e-02  7.225434e-03  1.002524e-01  5.507797e-01  8.958885e-02  -8.838148e-03
6.000000e-02  3.569692e-02  7.183054e-03  9.993755e-02  5.538391e-01  9.036971e-02  -8.918627e-03
6.000000e-02  3.597364e-02  7.140622e-03  9.961950e-02  5.569077e-01  9.115897e-02  -9.012322e-03
6.000000e-02  3.625036e-02  7.098119e-03  9.929824e-02  5.599808e-01  9.195160e-02  -9.109016e-03
6.000000e-02  3.652708e-02  7.055581e-03  9.897394e-02  5.630493e-01  9.273809e-02  -9.189985e-03
6.000000e-02  3.680380e-02  7.012977e-03  9.864629e-02  5.661224e-01  9.352715e-02  -9.271296e-03
6.000000e-02  3.708052e-02  6.970320e-03  9.831519e-02  5.692062e-01  9.432458e-02  -9.365660e-03
6.000000e-02  3.735724e-02  6.927613e-03  9.798079e-02  5.722931e-01  9.512351e-02  -9.459269e-03
6.000000e-02  3.763396e-02  6.884811e-03  9.764272e-02  5.753860e-01  9.592450e-02  -9.552601e-03
6.000000e-02  3.791068e-02  6.841996e-03  9.730134e-02  5.784821e-01  9.672695e-02  -9.645175e-03
6.000000e-02  3.818740e-02  6.799064e-03  9.695612e-02  5.815849e-01  9.753188e-02  -9.737906e-03
6.000000e-02  3.846412e-02  6.756092e-03  9.660731e-02  5.846924e-01  9.833835e-02  -9.829682e-03
6.000000e-02  3.874084e-02  6.713046e-03  9.625474e-02  5.878052e-01  9.914645e-02  -9.920284e-03
6.000000e-02  3.901756e-02  6.669932e-03  9.589824e-02  5.909317e-01  9.996432e-02  -1.002670e-02
6.000000e-02  3.929428e-02  6.626767e-03  9.553797e-02  5.940598e-01  1.007798e-01  -1.012386e-02
6.000000e-02  3.957100e-02  6.583502e-03  9.517358e-02  5.971954e-01  1.015977e-01  -1.022093e-02
6.000000e-02  3.984773e-02  6.540196e-03  9.480543e-02  6.003326e-01  1.024139e-01  -1.031123e-02
6.000000e-02  4.012445e-02  6.496804e-03  9.443289e-02  6.034851e-01  1.032391e-01  -1.041493e-02
6.000000e-02  4.040117e-02  6.453321e-03  9.405609e-02  6.066437e-01  1.040649e-01  -1.051449e-02
6.000000e-02  4.067789e-02  6.409718e-03  9.367476e-02  6.098099e-01  1.048915e-01  -1.061075e-02
6.000000e-02  4.095461e-02  6.366097e-03  9.328935e-02  6.129852e-01  1.057233e-01  -1.071405e-02
6.000000e-02  4.123133e-02  6.322324e-03  9.289905e-02  6.161682e-01  1.065542e-01  -1.080925e-02
6.000000e-02  4.150805e-02  6.278543e-03  9.250449e-02  6.193649e-01  1.073947e-01  -1.092068e-02
6.000000e-02  4.178477e-02  6.234616e-03  9.210485e-02  6.225723e-01  1.082372e-01  -1.103042e-02
6.000000e-02  4.206149e-02  6.190586e-03  9.170051e-02  6.257828e-01  1.090754e-01  -1.112700e-02
6.000000e-02  4.233821e-02  6.146449e-03  9.129100e-02  6.290085e-01  1.099206e-01  -1.123147e-02
6.000000e-02  4.261493e-02  6.102244e-03  9.087660e-02  6.322479e-01  1.107731e-01  -1.134728e-02
6.000000e-02  4.289165e-02  6.057910e-03  9.045699e-02  6.354889e-01  1.116176e-01  -1.144057e-02
6.000000e-02  4.316837e-02  6.013479e-03  9.003186e-02  6.387558e-01  1.124796e-01  -1.156468e-02
6.000000e-02  4.344509e-02  5.968880e-03  8.960115e-02  6.420258e-01  1.133341e-01  -1.166790e-02
6.000000e-02  4.372181e-02  5.924239e-03  8.916519e-02  6.453110e-01  1.141966e-01  -1.178283e-02
6.000000e-02  4.399853e-02  5.879443e-03  8.872324e-02  6.486145e-01  1.150669e-01  -1.190801e-02
6.000000e-02  4.427525e-02  5.834489e-03  8.827532e-02  6.519241e-01  1.159319e-01  -1.201655e-02
6.000000e-02  4.455197e-02  5.789433e-03  8.782160e-02  6.552444e-01  1.167975e-01  -1.212183e-02
6.000000e-02  4.482869e-02  5.744235e-03  8.736145e-02  6.585846e-01  1.176711e-01  -1.223632e-02
6.000000e-02  4.510541e-02  5.698879e-03  8.689477e-02  6.619446e-01  1.185532e-01  -1.236298e-02
6.000000e-02  4.538213e-02  5.653384e-03  8.642167e-02  6.653168e-01  1.194355e-01  -1.248451e-02
6.000000e-02  4.565885e-02  5.607684e-03  8.594149e-02  6.687042e-01  1.203188e-01  -1.260171e-02
6.000000e-02  4.593557e-02  5.561824e-03  8.545416e-02  6.721161e-01  1.212131e-01  -1.273504e-02
6.000000e-02  4.621229e-02  5.515837e-03  8.496021e-02  6.755341e-01  1.221016e-01  -1.285131e-02
6.000000e-02  4.648901e-02  5.469664e-03  8.445884e-02  6.789703e-01  1.229940e-01  -1.296968e-02
6.000000e-02  4.676573e-02  5.423277e-03  8.394949e-02  6.824326e-01  1.238964e-01  -1.310163e-02
6.000000e-02  4.704245e-02  5.376685e-03  8.343221e-02  6.859131e-01  1.248011e-01  -1.323186e-02
6.000000e-02  4.731917e-02  5.329904e-03  8.290701e-02  6.894119e-01  1.257088e-01  -1.336247e-02
6.000000e-02  4.759589e-02  5.282896e-03  8.237329e-02  6.929337e-01  1.266222e-01  -1.349774e-02
6.000000e-02  4.787261e-02  5.235672e-03  8.183115e-02  6.964722e-01  1.275358e-01  -1.362732e-02
6.000000e-02  4.814933e-02  5.188179e-03  8.127976e-02  7.000336e-01  1.284525e-01  -1.375562e-02
6.000000e-02  4.842606e-02  5.140438e-03  8.071886e-02  7.036285e-01  1.293836e-01  -1.390710e-02
6.000000e-02  4.870278e-02  5.092462e-03  8.014886e-02  7.072357e-01  1.303085e-01  -1.403903e-02
6.000000e-02  4.897950e-02  5.044156e-03  7.956839e-02  7.108765e-01  1.312448e-01  -1.418705e-02
6.000000e-02  4.925622e-02  4.995594e-03  7.897791e-02  7.145401e-01  1.321840e-01  -1.433320e-02
6.000000e-02  4.953294e-02  4.946702e-03  7.837661e-02  7.182281e-01  1.331240e-01  -1.447418e-02
6.000000e-02  4.980966e-02  4.897435e-03  7.776361e-02  7.219513e-01  1.340735e-01  -1.462584e-02
6.000000e-02  5.008638e-02  4.847896e-03  7.713997e-02  7.256927e-01  1.350205e-01  -1.476718e-02
6.000000e-02  5.036310e-02  4.797969e-03  7.650392e-02  7.294708e-01  1.359770e-01  -1.491961e-02
6.000000e-02  5.063982e-02  4.747632e-03  7.585519e-02  7.332764e-01  1.369333e-01  -1.506280e-02
6.000000e-02  5.091654e-02  4.696861e-03  7.519327e-02  7.371162e-01  1.378957e-01  -1.521092e-02
6.000000e-02  5.119326e-02  4.645659e-03  7.451740e-02  7.409973e-01  1.388696e-01  -1.537317e-02
6.000000e-02  5.146998e-02  4.593999e-03  7.382740e-02  7.449127e-01  1.398474e-01  -1.553587e-02
6.000000e-02  5.174670e-02  4.541790e-03  7.312195e-02  7.488678e-01  1.408309e-01  -1.570025e-02
6.000000e-02  5.202342e-02  4.489108e-03  7.240146e-02  7.528534e-01  1.418126e-01  -1.585291e-02
6.000000e-02  5.230014e-02  4.435779e-03  7.166367e-02  7.568848e-01  1.428011e-01  -1.600967e-02
6.000000e-02  5.257686e-02  4.381909e-03  7.090916e-02  7.609604e-01  1.437997e-01  -1.617821e-02
6.000000e-02  5.285358e-02  4.327395e-03  7.013676e-02  7.650696e-01  1.447913e-01  -1.632399e-02
6.000000e-02  5.313030e-02  4.272095e-03  6.934379e-02  7.692413e-01  1.457996e-01  -1.649205e-02
6.000000e-02  5.340702e-02  4.216048e-03  6.853053e-02  7.734634e-01  1.468144e-01  -1.666288e-02
6.000000e-02  5.368374e-02  4.159221e-03  6.769615e-02  7.777344e-01  1.478328e-01  -1.683025e-02
6.000000e-02  5.396046e-02  4.101516e-03  6.683904e-02  7.820557e-01  1.488503e-01  -1.698703e-02
6.000000e-02  5.423718e-02  4.042786e-03  6.595647e-02  7.864471e-01  1.498819e-01  -1.715800e-02
6.000000e-02  5.451390e-02  3.983083e-03  6.504899e-02  7.908875e-01  1.509078e-01  -1.730771e-02
6.000000e-02  5.479062e-02  3.922218e-03  6.411319e-02  7.953979e-01  1.519417e-01  -1.745933e-02
6.000000e-02  5.506734e-02  3.860145e-03  6.314799e-02  7.999786e-01  1.529817e-01  -1.761202e-02
7.000000e-02  0.000000e+00  1.354216e-02  1.264361e-01  0.000000e+00  8.936483e-22  -9.500058e-23
7.000000e-02  3.201892e-04  1.354109e-02  1.264326e-01  7.734299e-03  6.861223e-04  -6.375266e-05
7.000000e-02  6.403785e-04  1.353787e-02  1.264221e-01  1.545486e-02  1.372289e-03  -1.275948e-04
7.000000e-02  9.605677e-04  1.353246e-02  1.264047e-01  2.314873e-02  2.058385e-03  -1.913363e-04
7.000000e-02  1.280757e-03  1.352497e-02  1.263804e-01  3.080292e-02  2.744602e-03  -2.552377e-04
7.000000e-02  1.600946e-03  1.351545e-02  1.263494e-01  3.840485e-02  3.430717e-03  -3.189113e-04
7.000000e-02  1.921135e-03  1.350393e-02  1.263120e-01  4.594345e-02  4.116977e-03  -3.828188e-04
7.000000e-02  2.241325e-03  1.349046e-02  1.262681e-01  5.340958e-02  4.803276e-03  -4.467608e-04
7.000000e-02  2.561514e-03  1.347511e-02  1.262181e-01  6.079369e-02  5.489797e-03  -5.109555e-04
7.000000e-02  2.881703e-03  1.345800e-02  1.261622e-01  6.808777e-02  6.175941e-03  -5.744757e-04
7.000000e-02  3.201892e-03  1.343922e-02  1.261007e-01  7.528610e-02  6.862639e-03  -6.389052e-04
7.000000e-02  3.522082e-03  1.341876e-02  1.260337e-01  8.238373e-02  7.549621e-03  -7.036665e-04
7.000000e-02  3.842271e-03  1.339685e-02  1.259615e-01  8.937531e-02  8.235905e-03  -7.670638e-04
7.000000e-02  4.162460e-03  1.337347e-02  1.258844e-01  9.625931e-02  8.922822e-03  -8.313725e-04
7.000000e-02  4.482649e-03  1.334872e-02  1.258026e-01  1.030331e-01  9.609723e-03  -8.954346e-04
7.000000e-02  4.802839e-03  1.332274e-02  1.257164e-01  1.096958e-01  1.029720e-02  -9.605632e-04
7.000000e-02  5.123028e-03  1.329556e-02  1.256260e-01  1.162468e-01  1.098433e-02  -1.024616e-03
7.000000e-02  5.443217e-03  1.326725e-02  1.255315e-01  1.226868e-01  1.167166e-02  -1.088974e-03
7.000000e-02  5.763406e-03  1.323790e-02  1.254332e-01  1.290165e-01  1.235938e-02  -1.153761e-03
7.000000e-02  6.083595e-03  1.320761e-02  1.253313e-01  1.352371e-01  1.304682e-02  -1.217804e-03
7.000000e-02  6.403785e-03  1.317640e-02  1.252260e-01  1.413513e-01  1.373550e-02  -1.283855e-03
7.000000e-02  6.723974e-03  1.314432e-02  1.251173e-01  1.473602e-01  1.442349e-02  -1.348233e-03
7.000000e-02  7.044163e-03  1.311147e-02  1.250056e-01  1.532669e-01  1.511221e-02  -1.413531e-03
7.000000e-02  7.364352e-03  1.307786e-02  1.248909e-01  1.590729e-01  1.580025e-02  -1.477114e-03
7.000000e-02  7.684542e-03  1.304358e-02  1.247734e-01  1.647827e-01  1.648999e-02  -1.543747e-03
7.000000e-02  8.004731e-03  1.300870e-02  1.246533e-01  1.703972e-01  1.717965e-02  -1.609789e-03
7.000000e-02  8.324920e-03  1.297316e-02  1.245305e-01  1.759190e-01  1.786815e-02  -1.673030e-03
7.000000e-02  8.645109e-03  1.293708e-02  1.244052e-01  1.813530e-01  1.855804e-02  -1.738455e-03
7.000000e-02  8.965299e-03  1.290047e-02  1.242776e-01  1.867016e-01  1.924912e-02  -1.805777e-03
7.000000e-02  9.285488e-03  1.286338e-02  1.241477e-01  1.919655e-01  1.993898e-02  -1.870035e-03
7.000000e-02  9.605677e-03  1.282580e-02  1.240155e-01  1.971512e-01  2.063105e-02  -1.938307e-03
7.000000e-02  9.925866e-03  1.278781e-02  1.238812e-01  2.022568e-01  2.132128e-02  -2.002111e-03
7.000000e-02  1.024606e-02  1.274941e-02  1.237449e-01  2.072895e-01  2.201380e-02  -2.069698e-03
7.000000e-02  1.056624e-02  1.271063e-02  1.236065e-01  2.122482e-01  2.270513e-02  -2.134424e-03
7.000000e-02  1.088643e-02  1.267151e-02  1.234663e-01  2.171368e-01  2.339671e-02  -2.198977e-03
7.000000e-02  1.120662e-02  1.263206e-02  1.233241e-01  2.219597e-01  2.409033e-02  -2.266648e-03
7.000000e-02  1.152681e-02  1.259228e-02  1.231801e-01  2.267166e-01  2.478298e-02  -2.331862e-03
7.000000e-02  1.184700e-02  1.255219e-02  1.230343e-01  2.314125e-01  2.547770e-02  -2.400410e-03
7.000000e-02  1.216719e-02  1.251181e-02  1.228867e-01  2.360474e-01  2.617220e-02  -2.467655e-03
7.000000e-02  1.248738e-02  1.247122e-02  1.227375e-01  2.406239e-01  2.686734e-02  -2.535319e-03
7.000000e-02  1.280757e-02  1.243033e-02  1.225865e-01  2.451447e-01  2.756290e-02  -2.602874e-03
7.000000e-02  1.312776e-02  1.238921e-02  1.224339e-01  2.496101e-01  2.825768e-02  -2.668012e-03
7.000000e-02  1.344795e-02  1.234785e-02  1.222796e-01  2.540241e-01  2.895356e-02  -2.734503e-03
7.000000e-02  1.376814e-02  1.230631e-02  1.221238e-01  2.583889e-01  2.965162e-02  -2.804315e-03
7.000000e-02  1.408833e-02  1.226454e-02  1.219663e-01  2.627045e-01  3.034871e-02  -2.871071e-03
7.000000e-02  1.440852e-02  1.222259e-02  1.218073e-01  2.669724e-01  3.104590e-02  -2.937240e-03
7.000000e-02  1.472870e-02  1.218045e-02  1.216468e-01  2.711952e-01  3.174399e-02  -3.004300e-03
7.000000e-02  1.504889e-02  1.213814e-02  1.214847e-01  2.753750e-01  3.244272e-02  -3.071396e-03
7.000000e-02  1.536908e-02  1.209567e-02  1.213211e-01  2.795155e-01  3.314453e-02  -3.143323e-03
7.000000e-02  1.568927e-02  1.205304e-02  1.211560e-01  2.836105e-01  3.384265e-02  -3.207104e-03
7.000000e-02  1.600946e-02  1.201025e-02  1.209894e-01  2.876694e-01  3.454399e-02  -3.276116e-03
7.000000e-02  1.632965e-02  1.196732e-02  1.208213e-01  2.916916e-01  3.524674e-02  -3.346664e-03
