# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
6.600000e-01  3.130495e-01  8.245915e-02  1.476205e-01  5.026962e-01  1.369134e-01  -1.421888e-02
6.600000e-01  3.155341e-01  8.218059e-02  1.472270e-01  5.068085e-01  1.380424e-01  -1.428567e-02
6.600000e-01  3.180186e-01  8.190145e-02  1.468297e-01  5.109253e-01  1.391733e-01  -1.435464e-02
6.600000e-01  3.205031e-01  8.162253e-02  1.464291e-01  5.150452e-01  1.403089e-01  -1.443455e-02
6.600000e-01  3.229876e-01  8.134282e-02  1.460245e-01  5.191681e-01  1.414436e-01  -1.451016e-02
6.600000e-01  3.254721e-01  8.106299e-02  1.456164e-01  5.232910e-01  1.425779e-01  -1.458542e-02
6.600000e-01  3.279567e-01  8.078305e-02  1.452045e-01  5.274170e-01  1.437136e-01  -1.466292e-02
6.600000e-01  3.304412e-01  8.050306e-02  1.447892e-01  5.315399e-01  1.448464e-01  -1.473547e-02
6.600000e-01  3.329257e-01  8.022306e-02  1.443705e-01  5.356537e-01  1.459695e-01  -1.478879e-02
6.600000e-01  3.354102e-01  7.994261e-02  1.439474e-01  5.397873e-01  1.471097e-01  -1.487567e-02
6.600000e-01  3.378947e-01  7.966197e-02  1.435211e-01  5.439026e-01  1.482311e-01  -1.492583e-02
6.600000e-01  3.403793e-01  7.938141e-02  1.430908e-01  5.480316e-01  1.493653e-01  -1.500235e-02
6.600000e-01  3.428638e-01  7.910047e-02  1.426567e-01  5.521606e-01  1.504977e-01  -1.507557e-02
6.600000e-01  3.453483e-01  7.881999e-02  1.422191e-01  5.562866e-01  1.516275e-01  -1.514491e-02
6.600000e-01  3.478328e-01  7.853917e-02  1.417776e-01  5.604156e-01  1.527593e-01  -1.521985e-02
6.600000e-01  3.503173e-01  7.825803e-02  1.413322e-01  5.645340e-01  1.538773e-01  -1.526683e-02
6.600000e-01  3.528019e-01  7.797724e-02  1.408830e-01  5.686615e-01  1.550046e-01  -1.533426e-02
6.600000e-01  3.552864e-01  7.769631e-02  1.404299e-01  5.727905e-01  1.561324e-01  -1.540457e-02
6.600000e-01  3.577709e-01  7.741555e-02  1.399732e-01  5.769165e-01  1.572575e-01  -1.547227e-02
6.600000e-01  3.602554e-01  7.713440e-02  1.395123e-01  5.810425e-01  1.583793e-01  -1.553347e-02
6.600000e-01  3.627399e-01  7.685367e-02  1.390478e-01  5.851624e-01  1.594954e-01  -1.558611e-02
6.600000e-01  3.652245e-01  7.657301e-02  1.385793e-01  5.892883e-01  1.606173e-01  -1.565327e-02
6.600000e-01  3.677090e-01  7.629193e-02  1.381065e-01  5.934082e-01  1.617294e-01  -1.570122e-02
6.600000e-01  3.701935e-01  7.601133e-02  1.376302e-01  5.975311e-01  1.628465e-01  -1.576425e-02
6.600000e-01  3.726780e-01  7.573046e-02  1.371494e-01  6.016571e-01  1.639639e-01  -1.582933e-02
6.600000e-01  3.751625e-01  7.545024e-02  1.366651e-01  6.057816e-01  1.650810e-01  -1.589837e-02
6.600000e-01  3.776471e-01  7.516939e-02  1.361764e-01  6.098938e-01  1.661821e-01  -1.593638e-02
6.600000e-01  3.801316e-01  7.488924e-02  1.356840e-01  6.140137e-01  1.672930e-01  -1.600011e-02
6.600000e-01  3.826161e-01  7.460865e-02  1.351871e-01  6.181366e-01  1.684042e-01  -1.606691e-02
6.600000e-01  3.851006e-01  7.432858e-02  1.346863e-01  6.222534e-01  1.695093e-01  -1.612603e-02
6.600000e-01  3.875851e-01  7.404833e-02  1.341813e-01  6.263687e-01  1.706117e-01  -1.618371e-02
6.600000e-01  3.900697e-01  7.376826e-02  1.336723e-01  6.304810e-01  1.717109e-01  -1.623984e-02
6.600000e-01  3.925542e-01  7.348817e-02  1.331589e-01  6.345901e-01  1.728049e-01  -1.628934e-02
6.600000e-01  3.950387e-01  7.320819e-02  1.326413e-01  6.386978e-01  1.738967e-01  -1.633947e-02
6.600000e-01  3.975232e-01  7.292865e-02  1.321198e-01  6.428009e-01  1.749849e-01  -1.638869e-02
6.600000e-01  4.000077e-01  7.264873e-02  1.315936e-01  6.469086e-01  1.760755e-01  -1.644741e-02
6.600000e-01  4.024923e-01  7.236919e-02  1.310634e-01  6.510147e-01  1.771651e-01  -1.651073e-02
6.600000e-01  4.049768e-01  7.208966e-02  1.305287e-01  6.551117e-01  1.782437e-01  -1.655725e-02
6.600000e-01  4.074613e-01  7.180997e-02  1.299897e-01  6.592072e-01  1.793201e-01  -1.660564e-02
6.600000e-01  4.099458e-01  7.153060e-02  1.294463e-01  6.632996e-01  1.803926e-01  -1.665241e-02
6.600000e-01  4.124303e-01  7.125114e-02  1.288984e-01  6.673889e-01  1.814615e-01  -1.669907e-02
6.600000e-01  4.149149e-01  7.097175e-02  1.283462e-01  6.714767e-01  1.825292e-01  -1.675127e-02
6.600000e-01  4.173994e-01  7.069246e-02  1.277893e-01  6.755646e-01  1.835951e-01  -1.680631e-02
6.600000e-01  4.198839e-01  7.041307e-02  1.272280e-01  6.796448e-01  1.846536e-01  -1.685493e-02
6.600000e-01  4.223684e-01  7.013368e-02  1.266621e-01  6.837219e-01  1.857073e-01  -1.690107e-02
6.600000e-01  4.248529e-01  6.985448e-02  1.260918e-01  6.877930e-01  1.867561e-01  -1.694695e-02
6.600000e-01  4.273375e-01  6.957503e-02  1.255166e-01  6.918610e-01  1.877992e-01  -1.698846e-02
6.600000e-01  4.298220e-01  6.929560e-02  1.249369e-01  6.959259e-01  1.888399e-01  -1.703518e-02
6.600000e-01  4.323065e-01  6.901571e-02  1.243519e-01  6.999939e-01  1.898811e-01  -1.709088e-02
6.600000e-01  4.347910e-01  6.873626e-02  1.237628e-01  7.040451e-01  1.909069e-01  -1.712613e-02
6.600000e-01  4.372755e-01  6.845650e-02  1.231685e-01  7.081024e-01  1.919369e-01  -1.717918e-02
6.600000e-01  4.397601e-01  6.817636e-02  1.225692e-01  7.121552e-01  1.929620e-01  -1.723299e-02
6.600000e-01  4.422446e-01  6.789640e-02  1.219654e-01  7.162018e-01  1.939816e-01  -1.728686e-02
6.600000e-01  4.447291e-01  6.761561e-02  1.213559e-01  7.202362e-01  1.949837e-01  -1.731298e-02
6.600000e-01  4.472136e-01  6.733522e-02  1.207420e-01  7.242737e-01  1.959924e-01  -1.736685e-02
6.600000e-01  4.496981e-01  6.705393e-02  1.201225e-01  7.283020e-01  1.969880e-01  -1.740363e-02
6.600000e-01  4.521827e-01  6.677291e-02  1.194984e-01  7.323303e-01  1.979863e-01  -1.746007e-02
6.600000e-01  4.546672e-01  6.649107e-02  1.188685e-01  7.363525e-01  1.989750e-01  -1.750756e-02
6.600000e-01  4.571517e-01  6.620891e-02  1.182334e-01  7.403671e-01  1.999547e-01  -1.754888e-02
6.600000e-01  4.596362e-01  6.592631e-02  1.175930e-01  7.443756e-01  2.009278e-01  -1.759037e-02
6.600000e-01  4.621208e-01  6.564307e-02  1.169469e-01  7.483795e-01  2.018942e-01  -1.763095e-02
6.600000e-01  4.646053e-01  6.535959e-02  1.162954e-01  7.523865e-01  2.028642e-01  -1.769327e-02
6.600000e-01  4.670898e-01  6.507514e-02  1.156381e-01  7.563782e-01  2.038154e-01  -1.773033e-02
6.600000e-01  4.695743e-01  6.479047e-02  1.149755e-01  7.603638e-01  2.047608e-01  -1.777033e-02
6.600000e-01  4.720588e-01  6.450445e-02  1.143062e-01  7.643524e-01  2.057045e-01  -1.782022e-02
6.600000e-01  4.745434e-01  6.421792e-02  1.136313e-01  7.683289e-01  2.066354e-01  -1.785948e-02
6.600000e-01  4.770279e-01  6.393012e-02  1.129496e-01  7.723114e-01  2.075686e-01  -1.791795e-02
6.600000e-01  4.795124e-01  6.364180e-02  1.122626e-01  7.762772e-01  2.084855e-01  -1.796020e-02
6.600000e-01  4.819969e-01  6.335240e-02  1.115688e-01  7.802429e-01  2.093983e-01  -1.800893e-02
6.600000e-01  4.844814e-01  6.306177e-02  1.108686e-01  7.842041e-01  2.103044e-01  -1.806101e-02
6.600000e-01  4.869660e-01  6.277018e-02  1.101616e-01  7.881638e-01  2.112060e-01  -1.812052e-02
6.600000e-01  4.894505e-01  6.247725e-02  1.094481e-01  7.921051e-01  2.120850e-01  -1.815019e-02
6.600000e-01  4.919350e-01  6.218274e-02  1.087272e-01  7.960541e-01  2.129684e-01  -1.820657e-02
6.600000e-01  4.944195e-01  6.188656e-02  1.079986e-01  8.000000e-01  2.138429e-01  -1.826172e-02
6.700000e-01  0.000000e+00  1.061857e-01  1.718720e-01  1.192093e-08  3.231814e-09  -4.115005e-10
6.700000e-01  2.517673e-03  1.061840e-01  1.718705e-01  3.875732e-03  1.050615e-03  -1.336952e-04
6.700000e-01  5.035345e-03  1.061788e-01  1.718662e-01  7.751465e-03  2.101214e-03  -2.672816e-04
6.700000e-01  7.553018e-03  1.061701e-01  1.718589e-01  1.162753e-02  3.152033e-03  -4.012447e-04
6.700000e-01  1.007069e-02  1.061576e-01  1.718487e-01  1.550360e-02  4.202698e-03  -5.347582e-04
6.700000e-01  1.258836e-02  1.061420e-01  1.718357e-01  1.938004e-02  5.253588e-03  -6.685173e-04
6.700000e-01  1.510604e-02  1.061225e-01  1.718196e-01  2.325640e-02  6.304086e-03  -8.012482e-04
6.700000e-01  1.762371e-02  1.060996e-01  1.718007e-01  2.713366e-02  7.355245e-03  -9.350442e-04
6.700000e-01  2.014138e-02  1.060732e-01  1.717788e-01  3.101130e-02  8.406442e-03  -1.068568e-03
6.700000e-01  2.265905e-02  1.060435e-01  1.717541e-01  3.488970e-02  9.458065e-03  -1.202605e-03
6.700000e-01  2.517673e-02  1.060098e-01  1.717264e-01  3.876762e-02  1.050865e-02  -1.334087e-03
6.700000e-01  2.769440e-02  1.059732e-01  1.716959e-01  4.264774e-02  1.156110e-02  -1.468861e-03
6.700000e-01  3.021207e-02  1.059327e-01  1.716623e-01  4.652748e-02  1.261264e-02  -1.601339e-03
6.700000e-01  3.272974e-02  1.058889e-01  1.716259e-01  5.040913e-02  1.366538e-02  -1.735536e-03
6.700000e-01  3.524742e-02  1.058416e-01  1.715866e-01  5.429020e-02  1.471718e-02  -1.867411e-03
6.700000e-01  3.776509e-02  1.057906e-01  1.715443e-01  5.817318e-02  1.576993e-02  -2.000348e-03
6.700000e-01  4.028276e-02  1.057366e-01  1.714992e-01  6.205616e-02  1.682232e-02  -2.132043e-03
6.700000e-01  4.280043e-02  1.056789e-01  1.714511e-01  6.594105e-02  1.787565e-02  -2.264747e-03
6.700000e-01  4.531811e-02  1.056175e-01  1.714000e-01  6.982689e-02  1.892909e-02  -2.396880e-03
6.700000e-01  4.783578e-02  1.055531e-01  1.713461e-01  7.371407e-02  1.998331e-02  -2.529847e-03
6.700000e-01  5.035345e-02  1.054851e-01  1.712892e-01  7.760201e-02  2.103715e-02  -2.661011e-03
6.700000e-01  5.287112e-02  1.054138e-01  1.712294e-01  8.149223e-02  2.209267e-02  -2.794798e-03
6.700000e-01  5.538880e-02  1.053388e-01  1.711666e-01  8.538265e-02  2.314719e-02  -2.925460e-03
6.700000e-01  5.790647e-02  1.052606e-01  1.711009e-01  8.927364e-02  2.420135e-02  -3.054424e-03
6.700000e-01  6.042414e-02  1.051792e-01  1.710323e-01  9.316826e-02  2.525836e-02  -3.188141e-03
6.700000e-01  6.294181e-02  1.050942e-01  1.709607e-01  9.706421e-02  2.631525e-02  -3.320299e-03
6.700000e-01  6.545949e-02  1.050057e-01  1.708862e-01  1.009617e-01  2.737272e-02  -3.452623e-03
6.700000e-01  6.797716e-02  1.049144e-01  1.708088e-01  1.048599e-01  2.843015e-02  -3.583730e-03
6.700000e-01  7.049483e-02  1.048192e-01  1.707283e-01  1.087589e-01  2.948648e-02  -3.711068e-03
6.700000e-01  7.301250e-02  1.047213e-01  1.706451e-01  1.126602e-01  3.054462e-02  -3.841110e-03
6.700000e-01  7.553018e-02  1.046195e-01  1.705587e-01  1.165630e-01  3.160279e-02  -3.969836e-03
6.700000e-01  7.804785e-02  1.045148e-01  1.704695e-01  1.204704e-01  3.266427e-02  -4.103769e-03
6.700000e-01  8.056552e-02  1.044070e-01  1.703774e-01  1.243748e-01  3.372151e-02  -4.227809e-03
6.700000e-01  8.308319e-02  1.042958e-01  1.702822e-01  1.282852e-01  3.478378e-02  -4.360630e-03
6.700000e-01  8.560087e-02  1.041813e-01  1.701841e-01  1.321960e-01  3.584477e-02  -4.489260e-03
6.700000e-01  8.811854e-02  1.040635e-01  1.700830e-01  1.361095e-01  3.690683e-02  -4.618310e-03
6.700000e-01  9.063621e-02  1.039429e-01  1.699790e-01  1.400249e-01  3.796976e-02  -4.747750e-03
6.700000e-01  9.315388e-02  1.038189e-01  1.698720e-01  1.439392e-01  3.902987e-02  -4.869776e-03
6.700000e-01  9.567156e-02  1.036918e-01  1.697620e-01  1.478615e-01  4.009686e-02  -5.004145e-03
6.700000e-01  9.818923e-02  1.035614e-01  1.696490e-01  1.517799e-01  4.115838e-02  -5.125786e-03
6.700000e-01  1.007069e-01  1.034284e-01  1.695332e-01  1.557060e-01  4.222627e-02  -5.258491e-03
6.700000e-01  1.032246e-01  1.032918e-01  1.694142e-01  1.596298e-01  4.329023e-02  -5.381595e-03
6.700000e-01  1.057422e-01  1.031525e-01  1.692924e-01  1.635555e-01  4.435451e-02  -5.503379e-03
6.700000e-01  1.082599e-01  1.030099e-01  1.691674e-01  1.674900e-01  4.542595e-02  -5.637740e-03
6.700000e-01  1.107776e-01  1.028645e-01  1.690396e-01  1.714188e-01  4.649030e-02  -5.756045e-03
6.700000e-01  1.132953e-01  1.027162e-01  1.689088e-01  1.753563e-01  4.756232e-02  -5.888094e-03
6.700000e-01  1.158129e-01  1.025650e-01  1.687749e-01  1.792892e-01  4.862752e-02  -6.004081e-03
6.700000e-01  1.183306e-01  1.024107e-01  1.686380e-01  1.832336e-01  4.970262e-02  -6.138046e-03
6.700000e-01  1.208483e-01  1.022534e-01  1.684982e-01  1.871758e-01  5.077414e-02  -6.263026e-03
6.700000e-01  1.233660e-01  1.020935e-01  1.683554e-01  1.911148e-01  5.184099e-02  -6.376518e-03
6.700000e-01  1.258836e-01  1.019307e-01  1.682095e-01  1.950653e-01  5.291751e-02  -6.507187e-03
6.700000e-01  1.284013e-01  1.017647e-01  1.680606e-01  1.990112e-01  5.398751e-02  -6.622664e-03
6.700000e-01  1.309190e-01  1.015965e-01  1.679087e-01  2.029655e-01  5.506505e-02  -6.751426e-03
6.700000e-01  1.334366e-01  1.014253e-01  1.677538e-01  2.069221e-01  5.614251e-02  -6.877377e-03
6.700000e-01  1.359543e-01  1.012511e-01  1.675958e-01  2.108780e-01  5.721733e-02  -6.995831e-03
6.700000e-01  1.384720e-01  1.010748e-01  1.674350e-01  2.148346e-01  5.829290e-02  -7.114480e-03
6.700000e-01  1.409897e-01  1.008953e-01  1.672709e-01  2.187988e-01  5.937266e-02  -7.238174e-03
6.700000e-01  1.435073e-01  1.007134e-01  1.671039e-01  2.227608e-01  6.044948e-02  -7.354277e-03
6.700000e-01  1.460250e-01  1.005289e-01  1.669339e-01  2.267296e-01  6.153099e-02  -7.477146e-03
6.700000e-01  1.485427e-01  1.003416e-01  1.667607e-01  2.307026e-01  6.261523e-02  -7.603338e-03
6.700000e-01  1.510604e-01  1.001522e-01  1.665847e-01  2.346695e-01  6.369186e-02  -7.711817e-03
6.700000e-01  1.535780e-01  9.995997e-02  1.664055e-01  2.386478e-01  6.477829e-02  -7.837688e-03
6.700000e-01  1.560957e-01  9.976537e-02  1.662233e-01  2.426239e-01  6.586081e-02  -7.953256e-03
6.700000e-01  1.586134e-01  9.956797e-02  1.660379e-01  2.466049e-01  6.694596e-02  -8.071409e-03
6.700000e-01  1.611310e-01  9.936872e-02  1.658497e-01  2.505875e-01  6.803172e-02  -8.188500e-03
6.700000e-01  1.636487e-01  9.916685e-02  1.656583e-01  2.545700e-01  6.911613e-02  -8.300755e-03
6.700000e-01  1.661664e-01  9.896228e-02  1.654637e-01  2.585617e-01  7.020634e-02  -8.421050e-03
6.700000e-01  1.686841e-01  9.875573e-02  1.652662e-01  2.625534e-01  7.129683e-02  -8.540586e-03
6.700000e-01  1.712017e-01  9.854687e-02  1.650656e-01  2.665421e-01  7.238148e-02  -8.645041e-03
6.700000e-01  1.737194e-01  9.833563e-02  1.648619e-01  2.705414e-01  7.347522e-02  -8.765267e-03
6.700000e-01  1.762371e-01  9.812250e-02  1.646552e-01  2.745392e-01  7.456655e-02  -8.878426e-03
6.700000e-01  1.787547e-01  9.790691e-02  1.644453e-01  2.785400e-01  7.565885e-02  -8.990738e-03
6.700000e-01  1.812724e-01  9.768934e-02  1.642324e-01  2.825432e-01  7.675220e-02  -9.102709e-03
6.700000e-01  1.837901e-01  9.746959e-02  1.640163e-01  2.865532e-01  7.785033e-02  -9.221325e-03
6.700000e-01  1.863078e-01  9.724778e-02  1.637972e-01  2.905617e-01  7.894587e-02  -9.332486e-03
6.700000e-01  1.888254e-01  9.702402e-02  1.635750e-01  2.945724e-01  8.004209e-02  -9.442279e-03
6.700000e-01  1.913431e-01  9.679789e-02  1.633496e-01  2.985855e-01  8.113848e-02  -9.549527e-03
6.700000e-01  1.938608e-01  9.657001e-02  1.631211e-01  3.026016e-01  8.223615e-02  -9.656422e-03
6.700000e-01  1.963785e-01  9.634054e-02  1.628896e-01  3.066193e-01  8.333466e-02  -9.762725e-03
6.700000e-01  1.988961e-01  9.610873e-02  1.626549e-01  3.106438e-01  8.443844e-02  -9.877174e-03
6.700000e-01  2.014138e-01  9.587529e-02  1.624171e-01  3.146706e-01  8.554289e-02  -9.990036e-03
6.700000e-01  2.039315e-01  9.564004e-02  1.621761e-01  3.186996e-01  8.664727e-02  -1.009945e-02
6.700000e-01  2.064491e-01  9.540297e-02  1.619320e-01  3.227295e-01  8.775183e-02  -1.020728e-02
6.700000e-01  2.089668e-01  9.516373e-02  1.616847e-01  3.267563e-01  8.885040e-02  -1.029945e-02
6.700000e-01  2.114845e-01  9.492337e-02  1.614343e-01  3.307922e-01  8.995837e-02  -1.040876e-02
6.700000e-01  2.140022e-01  9.468104e-02  1.611807e-01  3.348328e-01  9.106902e-02  -1.052067e-02
6.700000e-01  2.165198e-01  9.443711e-02  1.609240e-01  3.388748e-01  9.217918e-02  -1.062846e-02
6.700000e-01  2.190375e-01  9.419163e-02  1.606642e-01  3.429138e-01  9.328526e-02  -1.072562e-02
6.700000e-01  2.215552e-01  9.394450e-02  1.604011e-01  3.469574e-01  9.439356e-02  -1.082386e-02
6.700000e-01  2.240729e-01  9.369606e-02  1.601349e-01  3.510071e-01  9.550807e-02  -1.093302e-02
6.700000e-01  2.265905e-01  9.344585e-02  1.598653e-01  3.550613e-01  9.662426e-02  -1.104193e-02
6.700000e-01  2.291082e-01  9.319429e-02  1.595928e-01  3.591053e-01  9.772955e-02  -1.112674e-02
6.700000e-01  2.316259e-01  9.294124e-02  1.593169e-01  3.631638e-01  9.884773e-02  -1.123477e-02
6.700000e-01  2.341435e-01  9.268685e-02  1.590379e-01  3.672241e-01  9.996606e-02  -1.134014e-02
6.700000e-01  2.366612e-01  9.243103e-02  1.587556e-01  3.712830e-01  1.010817e-01  -1.143781e-02
6.700000e-01  2.391789e-01  9.217399e-02  1.584701e-01  3.753445e-01  1.021985e-01  -1.153478e-02
6.700000e-01  2.416966e-01  9.191565e-02  1.581814e-01  3.794098e-01  1.033175e-01  -1.163368e-02
6.700000e-01  2.442142e-01  9.165609e-02  1.578894e-01  3.834778e-01  1.044381e-01  -1.173335e-02
6.700000e-01  2.467319e-01  9.139537e-02  1.575943e-01  3.875458e-01  1.055579e-01  -1.182939e-02
6.700000e-01  2.492496e-01  9.113327e-02  1.572958e-01  3.916168e-01  1.066781e-01  -1.192263e-02
6.700000e-01  2.517673e-01  9.087034e-02  1.569942e-01  3.956909e-01  1.078018e-01  -1.202170e-02
6.700000e-01  2.542849e-01  9.060585e-02  1.566891e-01  3.997620e-01  1.089191e-01  -1.210421e-02
6.700000e-01  2.568026e-01  9.034066e-02  1.563808e-01  4.038467e-01  1.100498e-01  -1.221193e-02
6.700000e-01  2.593203e-01  9.007425e-02  1.560691e-01  4.079315e-01  1.111786e-01  -1.231277e-02
6.700000e-01  2.618379e-01  8.980688e-02  1.557544e-01  4.120064e-01  1.122969e-01  -1.239097e-02
6.700000e-01  2.643556e-01  8.953842e-02  1.554360e-01  4.160980e-01  1.134292e-01  -1.249375e-02
6.700000e-01  2.668733e-01  8.926924e-02  1.551147e-01  4.201782e-01  1.145503e-01  -1.257284e-02
6.700000e-01  2.693910e-01  8.899935e-02  1.547899e-01  4.242722e-01  1.156836e-01  -1.267406e-02
6.700000e-01  2.719086e-01  8.872844e-02  1.544619e-01  4.283569e-01  1.168073e-01  -1.275439e-02
6.700000e-01  2.744263e-01  8.845632e-02  1.541302e-01  4.324535e-01  1.179392e-01  -1.284777e-02
6.700000e-01  2.769440e-01  8.818381e-02  1.537955e-01  4.365479e-01  1.190694e-01  -1.293662e-02
6.700000e-01  2.794616e-01  8.791008e-02  1.534571e-01  4.406464e-01  1.202008e-01  -1.302480e-02
6.700000e-01  2.819793e-01  8.763589e-02  1.531154e-01  4.447464e-01  1.213332e-01  -1.311331e-02
6.700000e-01  2.844970e-01  8.736080e-02  1.527703e-01  4.488464e-01  1.224638e-01  -1.319616e-02
6.700000e-01  2.870147e-01  8.708549e-02  1.524221e-01  4.529480e-01  1.235963e-01  -1.328207e-02
6.700000e-01  2.895323e-01  8.680919e-02  1.520702e-01  4.570526e-01  1.247291e-01  -1.336553e-02
6.700000e-01  2.920500e-01  8.653232e-02  1.517150e-01  4.611542e-01  1.258586e-01  -1.344183e-02
6.700000e-01  2.945677e-01  8.625451e-02  1.513560e-01  4.652710e-01  1.269998e-01  -1.353825e-02
6.700000e-01  2.970854e-01  8.597653e-02  1.509940e-01  4.693726e-01  1.281262e-01  -1.360429e-02
6.700000e-01  2.996030e-01  8.569820e-02  1.506285e-01  4.734863e-01  1.292652e-01  -1.369549e-02
6.700000e-01  3.021207e-01  8.541891e-02  1.502593e-01  4.775970e-01  1.303974e-01  -1.376957e-02
6.700000e-01  3.046384e-01  8.513924e-02  1.498866e-01  4.817184e-01  1.315398e-01  -1.386395e-02
6.700000e-01  3.071560e-01  8.485906e-02  1.495104e-01  4.858322e-01  1.326728e-01  -1.393757e-02
6.700000e-01  3.096737e-01  8.457870e-02  1.491308e-01  4.899445e-01  1.338032e-01  -1.400471e-02
6.700000e-01  3.121914e-01  8.429782e-02  1.487475e-01  4.940735e-01  1.349496e-01  -1.410335e-02
6.700000e-01  3.147091e-01  8.401660e-02  1.483609e-01  4.981892e-01  1.360816e-01  -1.417244e-02
6.700000e-01  3.172267e-01  8.373521e-02  1.479708e-01  5.023071e-01  1.372152e-01  -1.424390e-02
6.700000e-01  3.197444e-01  8.345284e-02  1.475766e-01  5.064331e-01  1.383528e-01  -1.432110e-02
6.700000e-01  3.222621e-01  8.317089e-02  1.471793e-01  5.105545e-01  1.394875e-01  -1.439358e-02
6.700000e-01  3.247798e-01  8.288818e-02  1.467782e-01  5.146774e-01  1.406218e-01  -1.446455e-02
6.700000e-01  3.272974e-01  8.260551e-02  1.463734e-01  5.188107e-01  1.417649e-01  -1.455244e-02
6.700000e-01  3.298151e-01  8.232255e-02  1.459652e-01  5.229340e-01  1.428974e-01  -1.461894e-02
6.700000e-01  3.323328e-01  8.203928e-02  1.455531e-01  5.270630e-01  1.440340e-01  -1.469347e-02
6.700000e-01  3.348504e-01  8.175582e-02  1.451374e-01  5.311951e-01  1.451722e-01  -1.477115e-02
6.700000e-01  3.373681e-01  8.147230e-02  1.447181e-01  5.353207e-01  1.463030e-01  -1.483391e-02
6.700000e-01  3.398858e-01  8.118839e-02  1.442949e-01  5.394531e-01  1.474393e-01  -1.490802e-02
6.700000e-01  3.424035e-01  8.090452e-02  1.438682e-01  5.435760e-01  1.485647e-01  -1.496037e-02
6.700000e-01  3.449211e-01  8.062066e-02  1.434376e-01  5.477112e-01  1.497018e-01  -1.503708e-02
6.700000e-01  3.474388e-01  8.033684e-02  1.430035e-01  5.518433e-01  1.508361e-01  -1.511016e-02
6.700000e-01  3.499565e-01  8.005248e-02  1.425652e-01  5.559784e-01  1.519695e-01  -1.518019e-02
6.700000e-01  3.524742e-01  7.976818e-02  1.421233e-01  5.601120e-01  1.531024e-01  -1.525198e-02
6.700000e-01  3.549918e-01  7.948415e-02  1.416779e-01  5.642365e-01  1.542245e-01  -1.530231e-02
6.700000e-01  3.575095e-01  7.920005e-02  1.412285e-01  5.683685e-01  1.553540e-01  -1.536989e-02
6.700000e-01  3.600272e-01  7.891554e-02  1.407749e-01  5.725037e-01  1.564839e-01  -1.543867e-02
6.700000e-01  3.625448e-01  7.863119e-02  1.403177e-01  5.766327e-01  1.576068e-01  -1.549507e-02
6.700000e-01  3.650625e-01  7.834693e-02  1.398566e-01  5.807617e-01  1.587293e-01  -1.555322e-02
6.700000e-01  3.675802e-01  7.806257e-02  1.393914e-01  5.848969e-01  1.598559e-01  -1.562085e-02
6.700000e-01  3.700979e-01  7.777868e-02  1.389226e-01  5.890289e-01  1.609808e-01  -1.568909e-02
6.700000e-01  3.726155e-01  7.749423e-02  1.384497e-01  5.931503e-01  1.620916e-01  -1.572975e-02
6.700000e-01  3.751332e-01  7.721019e-02  1.379727e-01  5.972839e-01  1.632142e-01  -1.579736e-02
6.700000e-01  3.776509e-01  7.692638e-02  1.374920e-01  6.014160e-01  1.643364e-01  -1.586839e-02
6.700000e-01  3.801685e-01  7.664210e-02  1.370068e-01  6.055481e-01  1.654552e-01  -1.593438e-02
6.700000e-01  3.826862e-01  7.635841e-02  1.365182e-01  6.096649e-01  1.665597e-01  -1.597568e-02
6.700000e-01  3.852039e-01  7.607448e-02  1.360250e-01  6.137939e-01  1.676736e-01  -1.603828e-02
6.700000e-01  3.877216e-01  7.579086e-02  1.355280e-01  6.179214e-01  1.687870e-01  -1.610513e-02
6.700000e-01  3.902392e-01  7.550747e-02  1.350270e-01  6.220444e-01  1.698953e-01  -1.616591e-02
6.700000e-01  3.927569e-01  7.522369e-02  1.345214e-01  6.261658e-01  1.709988e-01  -1.621986e-02
6.700000e-01  3.952746e-01  7.494058e-02  1.340123e-01  6.302811e-01  1.720981e-01  -1.627121e-02
6.700000e-01  3.977923e-01  7.465710e-02  1.334986e-01  6.343948e-01  1.731931e-01  -1.631764e-02
6.700000e-01  4.003099e-01  7.437404e-02  1.329809e-01  6.385071e-01  1.742872e-01  -1.636794e-02
6.700000e-01  4.028276e-01  7.409096e-02  1.324589e-01  6.426178e-01  1.753783e-01  -1.641734e-02
6.700000e-01  4.053453e-01  7.380761e-02  1.319323e-01  6.467285e-01  1.764677e-01  -1.646819e-02
6.700000e-01  4.078629e-01  7.352486e-02  1.314017e-01  6.508438e-01  1.775636e-01  -1.653964e-02
6.700000e-01  4.103806e-01  7.324214e-02  1.308668e-01  6.549469e-01  1.786450e-01  -1.658665e-02
6.700000e-01  4.128983e-01  7.295952e-02  1.303279e-01  6.590454e-01  1.797228e-01  -1.663424e-02
6.700000e-01  4.154160e-01  7.267657e-02  1.297839e-01  6.631454e-01  1.807983e-01  -1.668146e-02
6.700000e-01  4.179336e-01  7.239398e-02  1.292360e-01  6.672394e-01  1.818693e-01  -1.672809e-02
6.700000e-01  4.204513e-01  7.211141e-02  1.286834e-01  6.713318e-01  1.829371e-01  -1.677461e-02
6.700000e-01  4.229690e-01  7.182864e-02  1.281262e-01  6.754242e-01  1.840040e-01  -1.682665e-02
6.700000e-01  4.254867e-01  7.154610e-02  1.275646e-01  6.795105e-01  1.850649e-01  -1.687506e-02
