# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]  muS[GeV]  muQ[GeV]
1.230000e+00  5.146230e-01  1.582079e-01  1.646308e-01  4.631859e-01  1.403708e-01  -1.529176e-02
1.230000e+00  5.189116e-01  1.577853e-01  1.642674e-01  4.673218e-01  1.415997e-01  -1.537414e-02
1.230000e+00  5.232001e-01  1.573613e-01  1.639003e-01  4.714561e-01  1.428221e-01  -1.544053e-02
1.230000e+00  5.274886e-01  1.569353e-01  1.635291e-01  4.756012e-01  1.440492e-01  -1.551291e-02
1.230000e+00  5.317772e-01  1.565082e-01  1.631541e-01  4.797523e-01  1.452776e-01  -1.558564e-02
1.230000e+00  5.360657e-01  1.560784e-01  1.627749e-01  4.839142e-01  1.465114e-01  -1.566657e-02
1.230000e+00  5.403542e-01  1.556474e-01  1.623918e-01  4.880844e-01  1.477480e-01  -1.575035e-02
1.230000e+00  5.446427e-01  1.552147e-01  1.620047e-01  4.922577e-01  1.489832e-01  -1.582954e-02
1.230000e+00  5.489313e-01  1.547802e-01  1.616136e-01  4.964294e-01  1.502101e-01  -1.588812e-02
1.230000e+00  5.532198e-01  1.543443e-01  1.612184e-01  5.006142e-01  1.514453e-01  -1.596175e-02
1.230000e+00  5.575083e-01  1.539061e-01  1.608190e-01  5.048065e-01  1.526821e-01  -1.603627e-02
1.230000e+00  5.617968e-01  1.534672e-01  1.604157e-01  5.089935e-01  1.539085e-01  -1.608739e-02
1.230000e+00  5.660854e-01  1.530269e-01  1.600082e-01  5.132004e-01  1.551503e-01  -1.616807e-02
1.230000e+00  5.703739e-01  1.525843e-01  1.595964e-01  5.174072e-01  1.563849e-01  -1.623154e-02
1.230000e+00  5.746624e-01  1.521413e-01  1.591807e-01  5.216187e-01  1.576208e-01  -1.629675e-02
1.230000e+00  5.789509e-01  1.516960e-01  1.587604e-01  5.258362e-01  1.588546e-01  -1.635422e-02
1.230000e+00  5.832395e-01  1.512497e-01  1.583359e-01  5.300659e-01  1.600964e-01  -1.642691e-02
1.230000e+00  5.875280e-01  1.508020e-01  1.579074e-01  5.342896e-01  1.613265e-01  -1.647477e-02
1.230000e+00  5.918165e-01  1.503536e-01  1.574746e-01  5.385284e-01  1.625677e-01  -1.654433e-02
1.230000e+00  5.961050e-01  1.499040e-01  1.570376e-01  5.427673e-01  1.638029e-01  -1.659984e-02
1.230000e+00  6.003936e-01  1.494529e-01  1.565962e-01  5.470123e-01  1.650391e-01  -1.665689e-02
1.230000e+00  6.046821e-01  1.490000e-01  1.561500e-01  5.512695e-01  1.662795e-01  -1.671949e-02
1.230000e+00  6.089706e-01  1.485470e-01  1.557000e-01  5.555267e-01  1.675180e-01  -1.678017e-02
1.230000e+00  6.132591e-01  1.480922e-01  1.552452e-01  5.597931e-01  1.687578e-01  -1.684110e-02
1.230000e+00  6.175477e-01  1.476375e-01  1.547864e-01  5.640594e-01  1.699942e-01  -1.689581e-02
1.230000e+00  6.218362e-01  1.471813e-01  1.543231e-01  5.683289e-01  1.712285e-01  -1.694632e-02
1.230000e+00  6.261247e-01  1.467232e-01  1.538547e-01  5.726135e-01  1.724692e-01  -1.700736e-02
1.230000e+00  6.304132e-01  1.462654e-01  1.533826e-01  5.768890e-01  1.736989e-01  -1.704840e-02
1.230000e+00  6.347018e-01  1.458063e-01  1.529057e-01  5.811802e-01  1.749385e-01  -1.710989e-02
1.230000e+00  6.389903e-01  1.453462e-01  1.524242e-01  5.854736e-01  1.761741e-01  -1.716276e-02
1.230000e+00  6.432788e-01  1.448859e-01  1.519385e-01  5.897614e-01  1.774000e-01  -1.719771e-02
1.230000e+00  6.475673e-01  1.444249e-01  1.514481e-01  5.940643e-01  1.786373e-01  -1.725742e-02
1.230000e+00  6.518559e-01  1.439626e-01  1.509531e-01  5.983643e-01  1.798648e-01  -1.729769e-02
1.230000e+00  6.561444e-01  1.435002e-01  1.504536e-01  6.026703e-01  1.810945e-01  -1.734467e-02
1.230000e+00  6.604329e-01  1.430363e-01  1.499490e-01  6.069885e-01  1.823292e-01  -1.740171e-02
1.230000e+00  6.647214e-01  1.425725e-01  1.494404e-01  6.112930e-01  1.835473e-01  -1.742874e-02
1.230000e+00  6.690100e-01  1.421087e-01  1.489271e-01  6.156143e-01  1.847793e-01  -1.748724e-02
1.230000e+00  6.732985e-01  1.416434e-01  1.484088e-01  6.199310e-01  1.859984e-01  -1.751999e-02
1.230000e+00  6.775870e-01  1.411785e-01  1.478863e-01  6.242554e-01  1.872247e-01  -1.757307e-02
1.230000e+00  6.818755e-01  1.407126e-01  1.473588e-01  6.285812e-01  1.884452e-01  -1.761564e-02
1.230000e+00  6.861641e-01  1.402464e-01  1.468266e-01  6.329086e-01  1.896634e-01  -1.765738e-02
1.230000e+00  6.904526e-01  1.397799e-01  1.462896e-01  6.372406e-01  1.908817e-01  -1.770270e-02
1.230000e+00  6.947411e-01  1.393130e-01  1.457481e-01  6.415710e-01  1.920951e-01  -1.774321e-02
1.230000e+00  6.990296e-01  1.388462e-01  1.452021e-01  6.458939e-01  1.932968e-01  -1.776424e-02
1.230000e+00  7.033182e-01  1.383789e-01  1.446512e-01  6.502258e-01  1.945047e-01  -1.780366e-02
1.230000e+00  7.076067e-01  1.379117e-01  1.440955e-01  6.545593e-01  1.957092e-01  -1.784002e-02
1.230000e+00  7.118952e-01  1.374444e-01  1.435352e-01  6.588898e-01  1.969080e-01  -1.787145e-02
1.230000e+00  7.161837e-01  1.369769e-01  1.429702e-01  6.632263e-01  1.981102e-01  -1.791633e-02
1.230000e+00  7.204723e-01  1.365085e-01  1.423997e-01  6.675659e-01  1.993089e-01  -1.795822e-02
1.230000e+00  7.247608e-01  1.360409e-01  1.418251e-01  6.719025e-01  2.005041e-01  -1.800157e-02
1.230000e+00  7.290493e-01  1.355733e-01  1.412459e-01  6.762253e-01  2.016822e-01  -1.801693e-02
1.230000e+00  7.333378e-01  1.351054e-01  1.406616e-01  6.805588e-01  2.028682e-01  -1.805590e-02
1.230000e+00  7.376264e-01  1.346373e-01  1.400725e-01  6.848816e-01  2.040392e-01  -1.807134e-02
1.230000e+00  7.419149e-01  1.341699e-01  1.394788e-01  6.892151e-01  2.052209e-01  -1.811867e-02
1.230000e+00  7.462034e-01  1.337019e-01  1.388802e-01  6.935394e-01  2.063895e-01  -1.814712e-02
1.230000e+00  7.504919e-01  1.332349e-01  1.382770e-01  6.978607e-01  2.075544e-01  -1.817798e-02
1.230000e+00  7.547805e-01  1.327671e-01  1.376686e-01  7.021774e-01  2.087093e-01  -1.819597e-02
1.230000e+00  7.590690e-01  1.322996e-01  1.370556e-01  7.064941e-01  2.098643e-01  -1.822559e-02
1.230000e+00  7.633575e-01  1.318323e-01  1.364375e-01  7.108139e-01  2.110200e-01  -1.826676e-02
1.230000e+00  7.676460e-01  1.313653e-01  1.358149e-01  7.151230e-01  2.121642e-01  -1.829590e-02
1.230000e+00  7.719346e-01  1.308988e-01  1.351876e-01  7.194275e-01  2.133031e-01  -1.832596e-02
1.230000e+00  7.762231e-01  1.304318e-01  1.345552e-01  7.237213e-01  2.144277e-01  -1.833711e-02
1.230000e+00  7.805116e-01  1.299661e-01  1.339187e-01  7.280090e-01  2.155485e-01  -1.835461e-02
1.230000e+00  7.848001e-01  1.294995e-01  1.332762e-01  7.323029e-01  2.166702e-01  -1.838419e-02
1.230000e+00  7.890887e-01  1.290335e-01  1.326295e-01  7.365906e-01  2.177881e-01  -1.842098e-02
1.230000e+00  7.933772e-01  1.285673e-01  1.319773e-01  7.408737e-01  2.188981e-01  -1.845363e-02
1.230000e+00  7.976657e-01  1.281018e-01  1.313210e-01  7.451416e-01  2.199952e-01  -1.847566e-02
1.230000e+00  8.019543e-01  1.276358e-01  1.306592e-01  7.494019e-01  2.210804e-01  -1.848540e-02
1.230000e+00  8.062428e-01  1.271706e-01  1.299927e-01  7.536568e-01  2.221618e-01  -1.850321e-02
1.230000e+00  8.105313e-01  1.267052e-01  1.293213e-01  7.579071e-01  2.232388e-01  -1.852765e-02
1.230000e+00  8.148198e-01  1.262400e-01  1.286445e-01  7.621582e-01  2.243155e-01  -1.856653e-02
1.230000e+00  8.191084e-01  1.257749e-01  1.279629e-01  7.663940e-01  2.253764e-01  -1.858871e-02
1.230000e+00  8.233969e-01  1.253101e-01  1.272763e-01  7.706253e-01  2.264341e-01  -1.862185e-02
1.230000e+00  8.276854e-01  1.248450e-01  1.265846e-01  7.748398e-01  2.274734e-01  -1.863300e-02
1.230000e+00  8.319739e-01  1.243800e-01  1.258878e-01  7.790466e-01  2.285057e-01  -1.864748e-02
1.230000e+00  8.362625e-01  1.239149e-01  1.251857e-01  7.832458e-01  2.295300e-01  -1.866321e-02
1.230000e+00  8.405510e-01  1.234495e-01  1.244782e-01  7.874451e-01  2.305546e-01  -1.869768e-02
1.230000e+00  8.448395e-01  1.229829e-01  1.237645e-01  7.916412e-01  2.315732e-01  -1.873687e-02
1.230000e+00  8.491280e-01  1.225165e-01  1.230455e-01  7.958191e-01  2.325721e-01  -1.875353e-02
1.230000e+00  8.534166e-01  1.220510e-01  1.223223e-01  7.999786e-01  2.335573e-01  -1.876361e-02
1.240000e+00  0.000000e+00  1.879440e-01  1.850267e-01  0.000000e+00  -5.494149e-22  -2.796416e-22
1.240000e+00  4.319034e-03  1.879421e-01  1.850254e-01  3.716636e-03  1.139597e-03  -1.558313e-04
1.240000e+00  8.638069e-03  1.879350e-01  1.850214e-01  7.433343e-03  2.279206e-03  -3.116471e-04
1.240000e+00  1.295710e-02  1.879242e-01  1.850149e-01  1.115007e-02  3.418736e-03  -4.671995e-04
1.240000e+00  1.727614e-02  1.879088e-01  1.850058e-01  1.486716e-02  4.558502e-03  -6.231361e-04
1.240000e+00  2.159517e-02  1.878896e-01  1.849941e-01  1.858435e-02  5.698188e-03  -7.787534e-04
1.240000e+00  2.591421e-02  1.878653e-01  1.849797e-01  2.230182e-02  6.837903e-03  -9.342263e-04
1.240000e+00  3.023324e-02  1.878365e-01  1.849626e-01  2.601986e-02  7.977831e-03  -1.089839e-03
1.240000e+00  3.455227e-02  1.878040e-01  1.849431e-01  2.973804e-02  9.117718e-03  -1.245185e-03
1.240000e+00  3.887131e-02  1.877670e-01  1.849209e-01  3.345680e-02  1.025774e-02  -1.400416e-03
1.240000e+00  4.319034e-02  1.877256e-01  1.848960e-01  3.717632e-02  1.139807e-02  -1.555940e-03
1.240000e+00  4.750938e-02  1.876797e-01  1.848686e-01  4.089613e-02  1.253825e-02  -1.710757e-03
1.240000e+00  5.182841e-02  1.876295e-01  1.848385e-01  4.461670e-02  1.367871e-02  -1.865732e-03
1.240000e+00  5.614745e-02  1.875749e-01  1.848058e-01  4.833851e-02  1.481970e-02  -2.021179e-03
1.240000e+00  6.046648e-02  1.875159e-01  1.847705e-01  5.206089e-02  1.596075e-02  -2.176300e-03
1.240000e+00  6.478551e-02  1.874526e-01  1.847325e-01  5.578384e-02  1.710166e-02  -2.330574e-03
1.240000e+00  6.910455e-02  1.873849e-01  1.846919e-01  5.950737e-02  1.824246e-02  -2.484041e-03
1.240000e+00  7.342358e-02  1.873129e-01  1.846487e-01  6.323204e-02  1.938361e-02  -2.637550e-03
1.240000e+00  7.774262e-02  1.872367e-01  1.846029e-01  6.695805e-02  2.052532e-02  -2.791522e-03
1.240000e+00  8.206165e-02  1.871555e-01  1.845543e-01  7.068405e-02  2.166602e-02  -2.942662e-03
1.240000e+00  8.638069e-02  1.870709e-01  1.845032e-01  7.441444e-02  2.281039e-02  -3.100441e-03
1.240000e+00  9.069972e-02  1.869820e-01  1.844495e-01  7.814255e-02  2.395179e-02  -3.251742e-03
1.240000e+00  9.501875e-02  1.868883e-01  1.843930e-01  8.187408e-02  2.509507e-02  -3.405547e-03
1.240000e+00  9.933779e-02  1.867904e-01  1.843340e-01  8.560467e-02  2.623667e-02  -3.555368e-03
1.240000e+00  1.036568e-01  1.866884e-01  1.842723e-01  8.933716e-02  2.737922e-02  -3.706225e-03
1.240000e+00  1.079759e-01  1.865817e-01  1.842079e-01  9.307213e-02  2.852276e-02  -3.857865e-03
1.240000e+00  1.122949e-01  1.864711e-01  1.841408e-01  9.681129e-02  2.966935e-02  -4.014626e-03
1.240000e+00  1.166139e-01  1.863564e-01  1.840711e-01  1.005468e-01  3.081141e-02  -4.161558e-03
1.240000e+00  1.209330e-01  1.862377e-01  1.839988e-01  1.042877e-01  3.195759e-02  -4.315591e-03
1.240000e+00  1.252520e-01  1.861139e-01  1.839237e-01  1.080288e-01  3.310212e-02  -4.464971e-03
1.240000e+00  1.295710e-01  1.859867e-01  1.838461e-01  1.117706e-01  3.424673e-02  -4.613753e-03
1.240000e+00  1.338901e-01  1.858545e-01  1.837656e-01  1.155163e-01  3.539309e-02  -4.764410e-03
1.240000e+00  1.382091e-01  1.857185e-01  1.836826e-01  1.192612e-01  3.653754e-02  -4.910252e-03
1.240000e+00  1.425281e-01  1.855787e-01  1.835969e-01  1.230114e-01  3.768608e-02  -5.063115e-03
1.240000e+00  1.468472e-01  1.854340e-01  1.835083e-01  1.267620e-01  3.883306e-02  -5.211340e-03
1.240000e+00  1.511662e-01  1.852855e-01  1.834172e-01  1.305122e-01  3.997800e-02  -5.354055e-03
1.240000e+00  1.554852e-01  1.851329e-01  1.833233e-01  1.342674e-01  4.112662e-02  -5.502986e-03
1.240000e+00  1.598043e-01  1.849761e-01  1.832268e-01  1.380272e-01  4.227802e-02  -5.655993e-03
1.240000e+00  1.641233e-01  1.848151e-01  1.831275e-01  1.417850e-01  4.342575e-02  -5.800151e-03
1.240000e+00  1.684423e-01  1.846500e-01  1.830255e-01  1.455437e-01  4.457242e-02  -5.940648e-03
1.240000e+00  1.727614e-01  1.844809e-01  1.829207e-01  1.493080e-01  4.572324e-02  -6.088106e-03
1.240000e+00  1.770804e-01  1.843079e-01  1.828133e-01  1.530777e-01  4.687747e-02  -6.240662e-03
1.240000e+00  1.813994e-01  1.841303e-01  1.827030e-01  1.568439e-01  4.802598e-02  -6.379964e-03
1.240000e+00  1.857185e-01  1.839488e-01  1.825900e-01  1.606155e-01  4.917805e-02  -6.524836e-03
1.240000e+00  1.900375e-01  1.837635e-01  1.824743e-01  1.643875e-01  5.032880e-02  -6.665559e-03
1.240000e+00  1.943565e-01  1.835739e-01  1.823558e-01  1.681633e-01  5.148101e-02  -6.807291e-03
1.240000e+00  1.986756e-01  1.833806e-01  1.822346e-01  1.719414e-01  5.263351e-02  -6.947802e-03
1.240000e+00  2.029946e-01  1.831830e-01  1.821106e-01  1.757240e-01  5.378866e-02  -7.092026e-03
1.240000e+00  2.073136e-01  1.829814e-01  1.819837e-01  1.795074e-01  5.494184e-02  -7.230018e-03
1.240000e+00  2.116327e-01  1.827762e-01  1.818542e-01  1.832951e-01  5.609754e-02  -7.371527e-03
1.240000e+00  2.159517e-01  1.825671e-01  1.817218e-01  1.870850e-01  5.725312e-02  -7.510768e-03
1.240000e+00  2.202707e-01  1.823539e-01  1.815866e-01  1.908779e-01  5.840964e-02  -7.650056e-03
1.240000e+00  2.245898e-01  1.821369e-01  1.814487e-01  1.946747e-01  5.956759e-02  -7.790184e-03
1.240000e+00  2.289088e-01  1.819156e-01  1.813078e-01  1.984756e-01  6.072690e-02  -7.930687e-03
1.240000e+00  2.332279e-01  1.816908e-01  1.811642e-01  2.022736e-01  6.188119e-02  -8.059420e-03
1.240000e+00  2.375469e-01  1.814622e-01  1.810177e-01  2.060852e-01  6.304671e-02  -8.208413e-03
1.240000e+00  2.418659e-01  1.812291e-01  1.808683e-01  2.098892e-01  6.420144e-02  -8.333327e-03
1.240000e+00  2.461850e-01  1.809932e-01  1.807162e-01  2.137024e-01  6.536368e-02  -8.471610e-03
1.240000e+00  2.505040e-01  1.807528e-01  1.805611e-01  2.175186e-01  6.652542e-02  -8.606039e-03
1.240000e+00  2.548230e-01  1.805085e-01  1.804031e-01  2.213409e-01  6.769072e-02  -8.745433e-03
1.240000e+00  2.591421e-01  1.802607e-01  1.802422e-01  2.251587e-01  6.884873e-02  -8.867911e-03
1.240000e+00  2.634611e-01  1.800098e-01  1.800786e-01  2.289856e-01  7.001422e-02  -9.003766e-03
1.240000e+00  2.677801e-01  1.797546e-01  1.799120e-01  2.328171e-01  7.118101e-02  -9.139520e-03
1.240000e+00  2.720992e-01  1.794959e-01  1.797425e-01  2.366486e-01  7.234454e-02  -9.266004e-03
1.240000e+00  2.764182e-01  1.792333e-01  1.795700e-01  2.404884e-01  7.351339e-02  -9.400555e-03
1.240000e+00  2.807372e-01  1.789673e-01  1.793947e-01  2.443268e-01  7.467879e-02  -9.526492e-03
1.240000e+00  2.850563e-01  1.786975e-01  1.792163e-01  2.481743e-01  7.584913e-02  -9.658791e-03
1.240000e+00  2.893753e-01  1.784241e-01  1.790350e-01  2.520264e-01  7.702215e-02  -9.794838e-03
1.240000e+00  2.936943e-01  1.781469e-01  1.788507e-01  2.558762e-01  7.818888e-02  -9.914992e-03
1.240000e+00  2.980134e-01  1.778668e-01  1.786636e-01  2.597321e-01  7.935909e-02  -1.003970e-02
1.240000e+00  3.023324e-01  1.775831e-01  1.784734e-01  2.635910e-01  8.052918e-02  -1.016153e-02
1.240000e+00  3.066514e-01  1.772955e-01  1.782801e-01  2.674576e-01  8.170355e-02  -1.028921e-02
1.240000e+00  3.109705e-01  1.770045e-01  1.780839e-01  2.713287e-01  8.287973e-02  -1.041813e-02
1.240000e+00  3.152895e-01  1.767103e-01  1.778847e-01  2.752014e-01  8.405379e-02  -1.053971e-02
1.240000e+00  3.196085e-01  1.764122e-01  1.776824e-01  2.790771e-01  8.522761e-02  -1.065818e-02
1.240000e+00  3.239276e-01  1.761113e-01  1.774771e-01  2.829601e-01  8.640555e-02  -1.078206e-02
1.240000e+00  3.282466e-01  1.758069e-01  1.772687e-01  2.868454e-01  8.758210e-02  -1.090017e-02
1.240000e+00  3.325656e-01  1.754990e-01  1.770572e-01  2.907356e-01  8.876049e-02  -1.101940e-02
1.240000e+00  3.368847e-01  1.751875e-01  1.768426e-01  2.946320e-01  8.994080e-02  -1.113903e-02
1.240000e+00  3.412037e-01  1.748732e-01  1.766250e-01  2.985306e-01  9.112052e-02  -1.125502e-02
1.240000e+00  3.455227e-01  1.745557e-01  1.764043e-01  3.024338e-01  9.230138e-02  -1.137037e-02
1.240000e+00  3.498418e-01  1.742345e-01  1.761803e-01  3.063431e-01  9.348408e-02  -1.148605e-02
1.240000e+00  3.541608e-01  1.739108e-01  1.759534e-01  3.102570e-01  9.466853e-02  -1.160272e-02
1.240000e+00  3.584798e-01  1.735835e-01  1.757232e-01  3.141754e-01  9.585281e-02  -1.171519e-02
1.240000e+00  3.627989e-01  1.732529e-01  1.754898e-01  3.180988e-01  9.703896e-02  -1.182900e-02
1.240000e+00  3.671179e-01  1.729194e-01  1.752532e-01  3.220291e-01  9.822821e-02  -1.194588e-02
1.240000e+00  3.714369e-01  1.725826e-01  1.750134e-01  3.259647e-01  9.941847e-02  -1.206133e-02
1.240000e+00  3.757560e-01  1.722427e-01  1.747704e-01  3.299042e-01  1.006092e-01  -1.217493e-02
1.240000e+00  3.800750e-01  1.719002e-01  1.745242e-01  3.338516e-01  1.018032e-01  -1.229129e-02
1.240000e+00  3.843940e-01  1.715547e-01  1.742748e-01  3.377930e-01  1.029881e-01  -1.238707e-02
1.240000e+00  3.887131e-01  1.712054e-01  1.740220e-01  3.417480e-01  1.041814e-01  -1.249553e-02
1.240000e+00  3.930321e-01  1.708544e-01  1.737661e-01  3.457092e-01  1.053790e-01  -1.261074e-02
1.240000e+00  3.973512e-01  1.704996e-01  1.735068e-01  3.496754e-01  1.065755e-01  -1.271942e-02
1.240000e+00  4.016702e-01  1.701422e-01  1.732442e-01  3.536385e-01  1.077650e-01  -1.281081e-02
1.240000e+00  4.059892e-01  1.697818e-01  1.729782e-01  3.576202e-01  1.089699e-01  -1.293058e-02
1.240000e+00  4.103083e-01  1.694188e-01  1.727089e-01  3.615997e-01  1.101678e-01  -1.303235e-02
1.240000e+00  4.146273e-01  1.690531e-01  1.724363e-01  3.655823e-01  1.113642e-01  -1.312792e-02
1.240000e+00  4.189463e-01  1.686841e-01  1.721602e-01  3.695755e-01  1.125667e-01  -1.323218e-02
1.240000e+00  4.232654e-01  1.683126e-01  1.718808e-01  3.735687e-01  1.137655e-01  -1.332617e-02
1.240000e+00  4.275844e-01  1.679388e-01  1.715979e-01  3.775742e-01  1.149719e-01  -1.343187e-02
1.240000e+00  4.319034e-01  1.675620e-01  1.713116e-01  3.815796e-01  1.161738e-01  -1.352522e-02
1.240000e+00  4.362225e-01  1.671828e-01  1.710218e-01  3.855980e-01  1.173838e-01  -1.363093e-02
1.240000e+00  4.405415e-01  1.668009e-01  1.707286e-01  3.896164e-01  1.185902e-01  -1.372723e-02
1.240000e+00  4.448605e-01  1.664163e-01  1.704318e-01  3.936455e-01  1.198021e-01  -1.383063e-02
1.240000e+00  4.491796e-01  1.660291e-01  1.701315e-01  3.976776e-01  1.210118e-01  -1.392568e-02
1.240000e+00  4.534986e-01  1.656399e-01  1.698278e-01  4.017105e-01  1.222185e-01  -1.401191e-02
1.240000e+00  4.578176e-01  1.652482e-01  1.695206e-01  4.057526e-01  1.234304e-01  -1.410607e-02
1.240000e+00  4.621367e-01  1.648535e-01  1.692095e-01  4.098068e-01  1.246476e-01  -1.420592e-02
1.240000e+00  4.664557e-01  1.644570e-01  1.688951e-01  4.138580e-01  1.258588e-01  -1.429148e-02
1.240000e+00  4.707747e-01  1.640573e-01  1.685768e-01  4.179169e-01  1.270709e-01  -1.437445e-02
1.240000e+00  4.750938e-01  1.636562e-01  1.682551e-01  4.219818e-01  1.282852e-01  -1.445912e-02
1.240000e+00  4.794128e-01  1.632522e-01  1.679297e-01  4.260529e-01  1.295012e-01  -1.454437e-02
1.240000e+00  4.837318e-01  1.628459e-01  1.676002e-01  4.301453e-01  1.307322e-01  -1.465525e-02
1.240000e+00  4.880509e-01  1.624385e-01  1.672677e-01  4.342255e-01  1.319491e-01  -1.473718e-02
1.240000e+00  4.923699e-01  1.620279e-01  1.669311e-01  4.383163e-01  1.331685e-01  -1.481811e-02
1.240000e+00  4.966889e-01  1.616150e-01  1.665907e-01  4.424133e-01  1.343896e-01  -1.490020e-02
1.240000e+00  5.010080e-01  1.612004e-01  1.662466e-01  4.465179e-01  1.356135e-01  -1.498485e-02
1.240000e+00  5.053270e-01  1.607836e-01  1.658988e-01  4.506264e-01  1.368368e-01  -1.506572e-02
1.240000e+00  5.096460e-01  1.603654e-01  1.655473e-01  4.547424e-01  1.380629e-01  -1.514932e-02
1.240000e+00  5.139651e-01  1.599442e-01  1.651916e-01  4.588669e-01  1.392903e-01  -1.523109e-02
1.240000e+00  5.182841e-01  1.595219e-01  1.648323e-01  4.629959e-01  1.405183e-01  -1.531158e-02
1.240000e+00  5.226031e-01  1.590968e-01  1.644689e-01  4.671326e-01  1.417479e-01  -1.539254e-02
1.240000e+00  5.269222e-01  1.586706e-01  1.641018e-01  4.712662e-01  1.429697e-01  -1.545454e-02
1.240000e+00  5.312412e-01  1.582421e-01  1.637308e-01  4.754120e-01  1.441984e-01  -1.552809e-02
1.240000e+00  5.355602e-01  1.578118e-01  1.633557e-01  4.795670e-01  1.454309e-01  -1.560656e-02
1.240000e+00  5.398793e-01  1.573801e-01  1.629766e-01  4.837311e-01  1.466672e-01  -1.568955e-02
1.240000e+00  5.441983e-01  1.569463e-01  1.625936e-01  4.878998e-01  1.479031e-01  -1.576970e-02
1.240000e+00  5.485174e-01  1.565107e-01  1.622063e-01  4.920746e-01  1.491382e-01  -1.584458e-02
1.240000e+00  5.528364e-01  1.560741e-01  1.618155e-01  4.962463e-01  1.503670e-01  -1.590589e-02
1.240000e+00  5.571554e-01  1.556348e-01  1.614201e-01  5.004349e-01  1.516054e-01  -1.598283e-02
1.240000e+00  5.614745e-01  1.551948e-01  1.610209e-01  5.046234e-01  1.528393e-01  -1.604876e-02
1.240000e+00  5.657935e-01  1.547527e-01  1.606175e-01  5.088165e-01  1.540712e-01  -1.610817e-02
1.240000e+00  5.701125e-01  1.543094e-01  1.602099e-01  5.130234e-01  1.553122e-01  -1.618409e-02
1.240000e+00  5.744316e-01  1.538648e-01  1.597982e-01  5.172302e-01  1.565473e-01  -1.624573e-02
1.240000e+00  5.787506e-01  1.534188e-01  1.593824e-01  5.214455e-01  1.577859e-01  -1.631308e-02
1.240000e+00  5.830696e-01  1.529712e-01  1.589623e-01  5.256622e-01  1.590205e-01  -1.637056e-02
1.240000e+00  5.873887e-01  1.525219e-01  1.585378e-01  5.298950e-01  1.602649e-01  -1.644567e-02
1.240000e+00  5.917077e-01  1.520713e-01  1.581093e-01  5.341202e-01  1.614966e-01  -1.649398e-02
1.240000e+00  5.960267e-01  1.516198e-01  1.576763e-01  5.383636e-01  1.627414e-01  -1.656733e-02
1.240000e+00  6.003458e-01  1.511673e-01  1.572392e-01  5.426025e-01  1.639763e-01  -1.661966e-02
1.240000e+00  6.046648e-01  1.507130e-01  1.567976e-01  5.468506e-01  1.652135e-01  -1.667451e-02
1.240000e+00  6.089838e-01  1.502579e-01  1.563517e-01  5.511047e-01  1.664526e-01  -1.673344e-02
1.240000e+00  6.133029e-01  1.498024e-01  1.559017e-01  5.553650e-01  1.676937e-01  -1.679616e-02
1.240000e+00  6.176219e-01  1.493445e-01  1.554468e-01  5.596329e-01  1.689345e-01  -1.685621e-02
1.240000e+00  6.219409e-01  1.488864e-01  1.549879e-01  5.639038e-01  1.701746e-01  -1.691527e-02
1.240000e+00  6.262600e-01  1.484270e-01  1.545243e-01  5.681763e-01  1.714099e-01  -1.696397e-02
1.240000e+00  6.305790e-01  1.479669e-01  1.540563e-01  5.724579e-01  1.726489e-01  -1.701972e-02
1.240000e+00  6.348980e-01  1.475053e-01  1.535837e-01  5.767395e-01  1.738821e-01  -1.706355e-02
1.240000e+00  6.392171e-01  1.470433e-01  1.531067e-01  5.810333e-01  1.751234e-01  -1.712525e-02
1.240000e+00  6.435361e-01  1.465810e-01  1.526255e-01  5.853271e-01  1.763606e-01  -1.717951e-02
1.240000e+00  6.478551e-01  1.461173e-01  1.521396e-01  5.896179e-01  1.775884e-01  -1.721521e-02
1.240000e+00  6.521742e-01  1.456529e-01  1.516490e-01  5.939240e-01  1.788268e-01  -1.727357e-02
1.240000e+00  6.564932e-01  1.451882e-01  1.511541e-01  5.982239e-01  1.800538e-01  -1.730966e-02
1.240000e+00  6.608122e-01  1.447220e-01  1.506541e-01  6.025360e-01  1.812871e-01  -1.735988e-02
1.240000e+00  6.651313e-01  1.442564e-01  1.501502e-01  6.068512e-01  1.825224e-01  -1.741835e-02
1.240000e+00  6.694503e-01  1.437895e-01  1.496413e-01  6.111603e-01  1.837431e-01  -1.744657e-02
1.240000e+00  6.737693e-01  1.433221e-01  1.491278e-01  6.154846e-01  1.849763e-01  -1.750421e-02
1.240000e+00  6.780884e-01  1.428542e-01  1.486097e-01  6.198029e-01  1.861976e-01  -1.753933e-02
1.240000e+00  6.824074e-01  1.423854e-01  1.480865e-01  6.241333e-01  1.874253e-01  -1.758922e-02
1.240000e+00  6.867264e-01  1.419166e-01  1.475590e-01  6.284622e-01  1.886494e-01  -1.763717e-02
1.240000e+00  6.910455e-01  1.414473e-01  1.470267e-01  6.327911e-01  1.898679e-01  -1.767640e-02
1.240000e+00  6.953645e-01  1.409782e-01  1.464900e-01  6.371201e-01  1.910836e-01  -1.771456e-02
1.240000e+00  6.996836e-01  1.405083e-01  1.459483e-01  6.414551e-01  1.923003e-01  -1.775821e-02
1.240000e+00  7.040026e-01  1.400382e-01  1.454020e-01  6.457825e-01  1.935045e-01  -1.778043e-02
