# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
8.100000e-01  6.467187e-02  1.237466e-01  1.742135e-01  7.368584e-02
8.100000e-01  6.775149e-02  1.236595e-01  1.741535e-01  7.719994e-02
8.100000e-01  7.083110e-02  1.235679e-01  1.740907e-01  8.071518e-02
8.100000e-01  7.391071e-02  1.234728e-01  1.740251e-01  8.423119e-02
8.100000e-01  7.699033e-02  1.233738e-01  1.739567e-01  8.774796e-02
8.100000e-01  8.006994e-02  1.232703e-01  1.738854e-01  9.126625e-02
8.100000e-01  8.314955e-02  1.231634e-01  1.738113e-01  9.478493e-02
8.100000e-01  8.622916e-02  1.230525e-01  1.737345e-01  9.830475e-02
8.100000e-01  8.930878e-02  1.229383e-01  1.736550e-01  1.018253e-01
8.100000e-01  9.238839e-02  1.228197e-01  1.735725e-01  1.053474e-01
8.100000e-01  9.546800e-02  1.226973e-01  1.734873e-01  1.088703e-01
8.100000e-01  9.854762e-02  1.225711e-01  1.733992e-01  1.123947e-01
8.100000e-01  1.016272e-01  1.224416e-01  1.733084e-01  1.159203e-01
8.100000e-01  1.047068e-01  1.223079e-01  1.732148e-01  1.194469e-01
8.100000e-01  1.077865e-01  1.221710e-01  1.731184e-01  1.229748e-01
8.100000e-01  1.108661e-01  1.220299e-01  1.730191e-01  1.265045e-01
8.100000e-01  1.139457e-01  1.218852e-01  1.729170e-01  1.300354e-01
8.100000e-01  1.170253e-01  1.217373e-01  1.728121e-01  1.335678e-01
8.100000e-01  1.201049e-01  1.215854e-01  1.727044e-01  1.371017e-01
8.100000e-01  1.231845e-01  1.214299e-01  1.725939e-01  1.406372e-01
8.100000e-01  1.262641e-01  1.212709e-01  1.724805e-01  1.441742e-01
8.100000e-01  1.293437e-01  1.211085e-01  1.723644e-01  1.477131e-01
8.100000e-01  1.324234e-01  1.209422e-01  1.722453e-01  1.512539e-01
8.100000e-01  1.355030e-01  1.207729e-01  1.721236e-01  1.547958e-01
8.100000e-01  1.385826e-01  1.205999e-01  1.719989e-01  1.583405e-01
8.100000e-01  1.416622e-01  1.204235e-01  1.718714e-01  1.618866e-01
8.100000e-01  1.447418e-01  1.202435e-01  1.717411e-01  1.654350e-01
8.100000e-01  1.478214e-01  1.200607e-01  1.716080e-01  1.689850e-01
8.100000e-01  1.509010e-01  1.198742e-01  1.714720e-01  1.725372e-01
8.100000e-01  1.539807e-01  1.196843e-01  1.713331e-01  1.760921e-01
8.100000e-01  1.570603e-01  1.194912e-01  1.711914e-01  1.796490e-01
8.100000e-01  1.601399e-01  1.192947e-01  1.710468e-01  1.832085e-01
8.100000e-01  1.632195e-01  1.190949e-01  1.708993e-01  1.867706e-01
8.100000e-01  1.662991e-01  1.188924e-01  1.707491e-01  1.903339e-01
8.100000e-01  1.693787e-01  1.186863e-01  1.705959e-01  1.939011e-01
8.100000e-01  1.724583e-01  1.184773e-01  1.704399e-01  1.974701e-01
8.100000e-01  1.755379e-01  1.182652e-01  1.702810e-01  2.010422e-01
8.100000e-01  1.786176e-01  1.180496e-01  1.701191e-01  2.046173e-01
8.100000e-01  1.816972e-01  1.178312e-01  1.699544e-01  2.081947e-01
8.100000e-01  1.847768e-01  1.176099e-01  1.697868e-01  2.117752e-01
8.100000e-01  1.878564e-01  1.173857e-01  1.696162e-01  2.153591e-01
8.100000e-01  1.909360e-01  1.171585e-01  1.694428e-01  2.189453e-01
8.100000e-01  1.940156e-01  1.169283e-01  1.692664e-01  2.225357e-01
8.100000e-01  1.970952e-01  1.166952e-01  1.690871e-01  2.261292e-01
8.100000e-01  2.001748e-01  1.164595e-01  1.689050e-01  2.297256e-01
8.100000e-01  2.032545e-01  1.162208e-01  1.687198e-01  2.333260e-01
8.100000e-01  2.063341e-01  1.159792e-01  1.685316e-01  2.369301e-01
8.100000e-01  2.094137e-01  1.157346e-01  1.683404e-01  2.405376e-01
8.100000e-01  2.124933e-01  1.154878e-01  1.681464e-01  2.441490e-01
8.100000e-01  2.155729e-01  1.152378e-01  1.679492e-01  2.477646e-01
8.100000e-01  2.186525e-01  1.149855e-01  1.677492e-01  2.513832e-01
8.100000e-01  2.217321e-01  1.147301e-01  1.675460e-01  2.550079e-01
8.100000e-01  2.248118e-01  1.144729e-01  1.673399e-01  2.586349e-01
8.100000e-01  2.278914e-01  1.142125e-01  1.671308e-01  2.622669e-01
8.100000e-01  2.309710e-01  1.139496e-01  1.669185e-01  2.659042e-01
8.100000e-01  2.340506e-01  1.136843e-01  1.667032e-01  2.695450e-01
8.100000e-01  2.371302e-01  1.134169e-01  1.664850e-01  2.731903e-01
8.100000e-01  2.402098e-01  1.131466e-01  1.662635e-01  2.768410e-01
8.100000e-01  2.432894e-01  1.128740e-01  1.660389e-01  2.804970e-01
8.100000e-01  2.463690e-01  1.125987e-01  1.658112e-01  2.841583e-01
8.100000e-01  2.494487e-01  1.123215e-01  1.655804e-01  2.878239e-01
8.100000e-01  2.525283e-01  1.120419e-01  1.653465e-01  2.914948e-01
8.100000e-01  2.556079e-01  1.117598e-01  1.651093e-01  2.951721e-01
8.100000e-01  2.586875e-01  1.114758e-01  1.648690e-01  2.988544e-01
8.100000e-01  2.617671e-01  1.111891e-01  1.646254e-01  3.025436e-01
8.100000e-01  2.648467e-01  1.109005e-01  1.643787e-01  3.062370e-01
8.100000e-01  2.679263e-01  1.106096e-01  1.641287e-01  3.099380e-01
8.100000e-01  2.710059e-01  1.103169e-01  1.638754e-01  3.136444e-01
8.100000e-01  2.740856e-01  1.100217e-01  1.636189e-01  3.173573e-01
8.100000e-01  2.771652e-01  1.097244e-01  1.633589e-01  3.210770e-01
8.100000e-01  2.802448e-01  1.094253e-01  1.630957e-01  3.248032e-01
8.100000e-01  2.833244e-01  1.091239e-01  1.628291e-01  3.285370e-01
8.100000e-01  2.864040e-01  1.088210e-01  1.625592e-01  3.322769e-01
8.100000e-01  2.894836e-01  1.085160e-01  1.622860e-01  3.360229e-01
8.100000e-01  2.925632e-01  1.082085e-01  1.620090e-01  3.397793e-01
8.100000e-01  2.956428e-01  1.078996e-01  1.617288e-01  3.435413e-01
8.100000e-01  2.987225e-01  1.075887e-01  1.614450e-01  3.473114e-01
8.100000e-01  3.018021e-01  1.072758e-01  1.611577e-01  3.510895e-01
8.100000e-01  3.048817e-01  1.069611e-01  1.608668e-01  3.548767e-01
8.100000e-01  3.079613e-01  1.066450e-01  1.605726e-01  3.586700e-01
8.100000e-01  3.110409e-01  1.063267e-01  1.602745e-01  3.624737e-01
8.100000e-01  3.141205e-01  1.060072e-01  1.599730e-01  3.662842e-01
8.100000e-01  3.172001e-01  1.056852e-01  1.596675e-01  3.701065e-01
8.100000e-01  3.202798e-01  1.053618e-01  1.593584e-01  3.739357e-01
8.100000e-01  3.233594e-01  1.050372e-01  1.590458e-01  3.777740e-01
8.100000e-01  3.264390e-01  1.047106e-01  1.587292e-01  3.816223e-01
8.100000e-01  3.295186e-01  1.043823e-01  1.584088e-01  3.854813e-01
8.100000e-01  3.325982e-01  1.040524e-01  1.580845e-01  3.893494e-01
8.100000e-01  3.356778e-01  1.037211e-01  1.577564e-01  3.932274e-01
8.100000e-01  3.387574e-01  1.033882e-01  1.574243e-01  3.971161e-01
8.100000e-01  3.418370e-01  1.030541e-01  1.570884e-01  4.010147e-01
8.100000e-01  3.449167e-01  1.027178e-01  1.567482e-01  4.049255e-01
8.100000e-01  3.479963e-01  1.023804e-01  1.564040e-01  4.088470e-01
8.100000e-01  3.510759e-01  1.020418e-01  1.560559e-01  4.127777e-01
8.100000e-01  3.541555e-01  1.017018e-01  1.557036e-01  4.167206e-01
8.100000e-01  3.572351e-01  1.013603e-01  1.553471e-01  4.206757e-01
8.100000e-01  3.603147e-01  1.010173e-01  1.549862e-01  4.246429e-01
8.100000e-01  3.633943e-01  1.006731e-01  1.546211e-01  4.286224e-01
8.100000e-01  3.664739e-01  1.003277e-01  1.542517e-01  4.326134e-01
8.100000e-01  3.695536e-01  9.998067e-02  1.538778e-01  4.366177e-01
8.100000e-01  3.726332e-01  9.963261e-02  1.534996e-01  4.406342e-01
8.100000e-01  3.757128e-01  9.928298e-02  1.531166e-01  4.446655e-01
8.100000e-01  3.787924e-01  9.893289e-02  1.527296e-01  4.487061e-01
8.100000e-01  3.818720e-01  9.858074e-02  1.523374e-01  4.527649e-01
8.100000e-01  3.849516e-01  9.822766e-02  1.519407e-01  4.568352e-01
8.100000e-01  3.880312e-01  9.787385e-02  1.515395e-01  4.609192e-01
8.100000e-01  3.911109e-01  9.751844e-02  1.511332e-01  4.650192e-01
8.100000e-01  3.941905e-01  9.716214e-02  1.507223e-01  4.691315e-01
8.100000e-01  3.972701e-01  9.680459e-02  1.503062e-01  4.732605e-01
8.100000e-01  4.003497e-01  9.644623e-02  1.498854e-01  4.774025e-01
8.100000e-01  4.034293e-01  9.608645e-02  1.494594e-01  4.815613e-01
8.100000e-01  4.065089e-01  9.572584e-02  1.490282e-01  4.857361e-01
8.100000e-01  4.095885e-01  9.536460e-02  1.485923e-01  4.899231e-01
8.100000e-01  4.126681e-01  9.500203e-02  1.481508e-01  4.941284e-01
8.100000e-01  4.157478e-01  9.463841e-02  1.477039e-01  4.983505e-01
8.100000e-01  4.188274e-01  9.427402e-02  1.472518e-01  5.025879e-01
8.100000e-01  4.219070e-01  9.390870e-02  1.467942e-01  5.068420e-01
8.100000e-01  4.249866e-01  9.354270e-02  1.463312e-01  5.111115e-01
8.100000e-01  4.280662e-01  9.317547e-02  1.458624e-01  5.153992e-01
8.100000e-01  4.311458e-01  9.280732e-02  1.453879e-01  5.197052e-01
8.100000e-01  4.342254e-01  9.243848e-02  1.449078e-01  5.240265e-01
8.100000e-01  4.373050e-01  9.206889e-02  1.444218e-01  5.283661e-01
8.100000e-01  4.403847e-01  9.169843e-02  1.439299e-01  5.327240e-01
8.100000e-01  4.434643e-01  9.132773e-02  1.434323e-01  5.370972e-01
8.100000e-01  4.465439e-01  9.095593e-02  1.429286e-01  5.414886e-01
8.100000e-01  4.496235e-01  9.058307e-02  1.424183e-01  5.459015e-01
8.100000e-01  4.527031e-01  9.021021e-02  1.419024e-01  5.503281e-01
8.100000e-01  4.557827e-01  8.983612e-02  1.413799e-01  5.547760e-01
8.100000e-01  4.588623e-01  8.946157e-02  1.408511e-01  5.592407e-01
8.100000e-01  4.619420e-01  8.908634e-02  1.403160e-01  5.637238e-01
8.100000e-01  4.650216e-01  8.871035e-02  1.397740e-01  5.682281e-01
8.100000e-01  4.681012e-01  8.833401e-02  1.392257e-01  5.727478e-01
8.100000e-01  4.711808e-01  8.795693e-02  1.386707e-01  5.772873e-01
8.100000e-01  4.742604e-01  8.757959e-02  1.381090e-01  5.818451e-01
8.100000e-01  4.773400e-01  8.720163e-02  1.375406e-01  5.864197e-01
8.100000e-01  4.804196e-01  8.682297e-02  1.369650e-01  5.910156e-01
8.100000e-01  4.834992e-01  8.644411e-02  1.363828e-01  5.956268e-01
8.100000e-01  4.865789e-01  8.606456e-02  1.357932e-01  6.002594e-01
8.100000e-01  4.896585e-01  8.568477e-02  1.351968e-01  6.049072e-01
8.100000e-01  4.927381e-01  8.530437e-02  1.345930e-01  6.095749e-01
8.100000e-01  4.958177e-01  8.492367e-02  1.339821e-01  6.142593e-01
8.100000e-01  4.988973e-01  8.454242e-02  1.333636e-01  6.189636e-01
8.100000e-01  5.019769e-01  8.416118e-02  1.327382e-01  6.236816e-01
8.100000e-01  5.050565e-01  8.377947e-02  1.321052e-01  6.284180e-01
8.100000e-01  5.081361e-01  8.339738e-02  1.314646e-01  6.331711e-01
8.100000e-01  5.112158e-01  8.301514e-02  1.308167e-01  6.379395e-01
8.100000e-01  5.142954e-01  8.263261e-02  1.301611e-01  6.427246e-01
8.100000e-01  5.173750e-01  8.224966e-02  1.294978e-01  6.475250e-01
8.100000e-01  5.204546e-01  8.186655e-02  1.288268e-01  6.523407e-01
8.100000e-01  5.235342e-01  8.148297e-02  1.281480e-01  6.571716e-01
8.100000e-01  5.266138e-01  8.109901e-02  1.274611e-01  6.620178e-01
8.100000e-01  5.296934e-01  8.071540e-02  1.267671e-01  6.668732e-01
8.100000e-01  5.327731e-01  8.033154e-02  1.260652e-01  6.717422e-01
8.100000e-01  5.358527e-01  7.994749e-02  1.253553e-01  6.766235e-01
8.100000e-01  5.389323e-01  7.956285e-02  1.246372e-01  6.815186e-01
8.100000e-01  5.420119e-01  7.917813e-02  1.239114e-01  6.864227e-01
8.100000e-01  5.450915e-01  7.879362e-02  1.231778e-01  6.913361e-01
8.100000e-01  5.481711e-01  7.840867e-02  1.224362e-01  6.962585e-01
8.100000e-01  5.512507e-01  7.802379e-02  1.216870e-01  7.011871e-01
8.100000e-01  5.543303e-01  7.763820e-02  1.209290e-01  7.061279e-01
8.100000e-01  5.574100e-01  7.725275e-02  1.201637e-01  7.110718e-01
8.100000e-01  5.604896e-01  7.686740e-02  1.193903e-01  7.160217e-01
8.100000e-01  5.635692e-01  7.648120e-02  1.186086e-01  7.209778e-01
8.100000e-01  5.666488e-01  7.609528e-02  1.178196e-01  7.259338e-01
8.100000e-01  5.697284e-01  7.570930e-02  1.170226e-01  7.308929e-01
8.100000e-01  5.728080e-01  7.532291e-02  1.162176e-01  7.358536e-01
8.100000e-01  5.758876e-01  7.493614e-02  1.154048e-01  7.408142e-01
8.100000e-01  5.789672e-01  7.454898e-02  1.145837e-01  7.457764e-01
8.100000e-01  5.820469e-01  7.416184e-02  1.137554e-01  7.507324e-01
8.100000e-01  5.851265e-01  7.377415e-02  1.129188e-01  7.556885e-01
8.100000e-01  5.882061e-01  7.338578e-02  1.120742e-01  7.606415e-01
8.100000e-01  5.912857e-01  7.299727e-02  1.112219e-01  7.655884e-01
8.100000e-01  5.943653e-01  7.260874e-02  1.103624e-01  7.705261e-01
8.100000e-01  5.974449e-01  7.221865e-02  1.094939e-01  7.754623e-01
8.100000e-01  6.005245e-01  7.182849e-02  1.086178e-01  7.803894e-01
8.100000e-01  6.036042e-01  7.143793e-02  1.077347e-01  7.853027e-01
8.100000e-01  6.066838e-01  7.104596e-02  1.068424e-01  7.902130e-01
8.100000e-01  6.097634e-01  7.065335e-02  1.059424e-01  7.951111e-01
8.100000e-01  6.128430e-01  7.026009e-02  1.050348e-01  7.999954e-01
8.200000e-01  0.000000e+00  1.260918e-01  1.750974e-01  0.000000e+00
8.200000e-01  3.113833e-03  1.260894e-01  1.750959e-01  3.498936e-03
8.200000e-01  6.227666e-03  1.260832e-01  1.750918e-01  6.997895e-03
8.200000e-01  9.341499e-03  1.260728e-01  1.750848e-01  1.049695e-02
8.200000e-01  1.245533e-02  1.260585e-01  1.750751e-01  1.399608e-02
8.200000e-01  1.556916e-02  1.260400e-01  1.750626e-01  1.749535e-02
8.200000e-01  1.868300e-02  1.260172e-01  1.750473e-01  2.099485e-02
8.200000e-01  2.179683e-02  1.259902e-01  1.750292e-01  2.449455e-02
8.200000e-01  2.491066e-02  1.259594e-01  1.750083e-01  2.799444e-02
8.200000e-01  2.802450e-02  1.259238e-01  1.749846e-01  3.149481e-02
8.200000e-01  3.113833e-02  1.258847e-01  1.749582e-01  3.499537e-02
8.200000e-01  3.425216e-02  1.258414e-01  1.749290e-01  3.849640e-02
8.200000e-01  3.736600e-02  1.257937e-01  1.748969e-01  4.199791e-02
8.200000e-01  4.047983e-02  1.257422e-01  1.748621e-01  4.549961e-02
8.200000e-01  4.359366e-02  1.256869e-01  1.748246e-01  4.900188e-02
8.200000e-01  4.670749e-02  1.256270e-01  1.747842e-01  5.250473e-02
8.200000e-01  4.982133e-02  1.255634e-01  1.747411e-01  5.600815e-02
8.200000e-01  5.293516e-02  1.254952e-01  1.746950e-01  5.951233e-02
8.200000e-01  5.604899e-02  1.254237e-01  1.746464e-01  6.301689e-02
8.200000e-01  5.916283e-02  1.253477e-01  1.745948e-01  6.652222e-02
8.200000e-01  6.227666e-02  1.252677e-01  1.745405e-01  7.002831e-02
8.200000e-01  6.539049e-02  1.251837e-01  1.744834e-01  7.353535e-02
8.200000e-01  6.850433e-02  1.250958e-01  1.744235e-01  7.704315e-02
8.200000e-01  7.161816e-02  1.250043e-01  1.743609e-01  8.055115e-02
8.200000e-01  7.473199e-02  1.249083e-01  1.742954e-01  8.406086e-02
8.200000e-01  7.784582e-02  1.248088e-01  1.742272e-01  8.757095e-02
8.200000e-01  8.095966e-02  1.247048e-01  1.741561e-01  9.108276e-02
8.200000e-01  8.407349e-02  1.245973e-01  1.740822e-01  9.459496e-02
8.200000e-01  8.718732e-02  1.244858e-01  1.740056e-01  9.810867e-02
8.200000e-01  9.030116e-02  1.243709e-01  1.739262e-01  1.016228e-01
8.200000e-01  9.341499e-02  1.242516e-01  1.738440e-01  1.051388e-01
8.200000e-01  9.652882e-02  1.241284e-01  1.737589e-01  1.086559e-01
8.200000e-01  9.964265e-02  1.240018e-01  1.736711e-01  1.121738e-01
8.200000e-01  1.027565e-01  1.238710e-01  1.735804e-01  1.156937e-01
8.200000e-01  1.058703e-01  1.237369e-01  1.734870e-01  1.192146e-01
8.200000e-01  1.089842e-01  1.235990e-01  1.733908e-01  1.227367e-01
8.200000e-01  1.120980e-01  1.234573e-01  1.732918e-01  1.262604e-01
8.200000e-01  1.152118e-01  1.233116e-01  1.731898e-01  1.297859e-01
8.200000e-01  1.183257e-01  1.231626e-01  1.730852e-01  1.333130e-01
8.200000e-01  1.214395e-01  1.230100e-01  1.729777e-01  1.368412e-01
8.200000e-01  1.245533e-01  1.228534e-01  1.728674e-01  1.403717e-01
8.200000e-01  1.276672e-01  1.226937e-01  1.727543e-01  1.439034e-01
8.200000e-01  1.307810e-01  1.225300e-01  1.726384e-01  1.474373e-01
8.200000e-01  1.338948e-01  1.223628e-01  1.725196e-01  1.509727e-01
8.200000e-01  1.370087e-01  1.221923e-01  1.723980e-01  1.545105e-01
8.200000e-01  1.401225e-01  1.220184e-01  1.722736e-01  1.580498e-01
8.200000e-01  1.432363e-01  1.218411e-01  1.721464e-01  1.615910e-01
8.200000e-01  1.463501e-01  1.216600e-01  1.720163e-01  1.651344e-01
8.200000e-01  1.494640e-01  1.214758e-01  1.718834e-01  1.686802e-01
8.200000e-01  1.525778e-01  1.212878e-01  1.717476e-01  1.722282e-01
8.200000e-01  1.556916e-01  1.210968e-01  1.716090e-01  1.757790e-01
8.200000e-01  1.588055e-01  1.209023e-01  1.714675e-01  1.793320e-01
8.200000e-01  1.619193e-01  1.207050e-01  1.713232e-01  1.828861e-01
8.200000e-01  1.650331e-01  1.205039e-01  1.711760e-01  1.864441e-01
8.200000e-01  1.681470e-01  1.202999e-01  1.710260e-01  1.900040e-01
8.200000e-01  1.712608e-01  1.200925e-01  1.708730e-01  1.935669e-01
8.200000e-01  1.743746e-01  1.198820e-01  1.707172e-01  1.971329e-01
8.200000e-01  1.774885e-01  1.196681e-01  1.705585e-01  2.007011e-01
8.200000e-01  1.806023e-01  1.194516e-01  1.703969e-01  2.042725e-01
8.200000e-01  1.837161e-01  1.192315e-01  1.702324e-01  2.078468e-01
8.200000e-01  1.868300e-01  1.190089e-01  1.700651e-01  2.114243e-01
8.200000e-01  1.899438e-01  1.187829e-01  1.698947e-01  2.150047e-01
8.200000e-01  1.930576e-01  1.185540e-01  1.697215e-01  2.185886e-01
8.200000e-01  1.961715e-01  1.183223e-01  1.695454e-01  2.221756e-01
8.200000e-01  1.992853e-01  1.180874e-01  1.693663e-01  2.257664e-01
8.200000e-01  2.023991e-01  1.178495e-01  1.691842e-01  2.293610e-01
8.200000e-01  2.055130e-01  1.176093e-01  1.689993e-01  2.329582e-01
8.200000e-01  2.086268e-01  1.173658e-01  1.688113e-01  2.365601e-01
8.200000e-01  2.117406e-01  1.171200e-01  1.686205e-01  2.401642e-01
8.200000e-01  2.148545e-01  1.168709e-01  1.684265e-01  2.437740e-01
8.200000e-01  2.179683e-01  1.166190e-01  1.682295e-01  2.473877e-01
8.200000e-01  2.210821e-01  1.163652e-01  1.680298e-01  2.510040e-01
8.200000e-01  2.241960e-01  1.161078e-01  1.678267e-01  2.546265e-01
8.200000e-01  2.273098e-01  1.158482e-01  1.676208e-01  2.582523e-01
8.200000e-01  2.304236e-01  1.155862e-01  1.674119e-01  2.618820e-01
8.200000e-01  2.335375e-01  1.153212e-01  1.671998e-01  2.655174e-01
8.200000e-01  2.366513e-01  1.150541e-01  1.669847e-01  2.691574e-01
8.200000e-01  2.397651e-01  1.147842e-01  1.667665e-01  2.728012e-01
8.200000e-01  2.428790e-01  1.145117e-01  1.665452e-01  2.764511e-01
8.200000e-01  2.459928e-01  1.142369e-01  1.663208e-01  2.801060e-01
8.200000e-01  2.491066e-01  1.139596e-01  1.660932e-01  2.837662e-01
8.200000e-01  2.522205e-01  1.136800e-01  1.658625e-01  2.874313e-01
8.200000e-01  2.553343e-01  1.133983e-01  1.656288e-01  2.911011e-01
8.200000e-01  2.584481e-01  1.131139e-01  1.653917e-01  2.947784e-01
8.200000e-01  2.615620e-01  1.128275e-01  1.651516e-01  2.984596e-01
8.200000e-01  2.646758e-01  1.125388e-01  1.649082e-01  3.021473e-01
8.200000e-01  2.677896e-01  1.122477e-01  1.646615e-01  3.058411e-01
8.200000e-01  2.709035e-01  1.119544e-01  1.644116e-01  3.095413e-01
8.200000e-01  2.740173e-01  1.116590e-01  1.641584e-01  3.132477e-01
8.200000e-01  2.771311e-01  1.113613e-01  1.639019e-01  3.169609e-01
8.200000e-01  2.802450e-01  1.110618e-01  1.636421e-01  3.206802e-01
8.200000e-01  2.833588e-01  1.107602e-01  1.633790e-01  3.244064e-01
8.200000e-01  2.864726e-01  1.104564e-01  1.631125e-01  3.281403e-01
8.200000e-01  2.895865e-01  1.101504e-01  1.628425e-01  3.318817e-01
8.200000e-01  2.927003e-01  1.098426e-01  1.625692e-01  3.356293e-01
8.200000e-01  2.958141e-01  1.095329e-01  1.622925e-01  3.393845e-01
8.200000e-01  2.989280e-01  1.092211e-01  1.620123e-01  3.431473e-01
8.200000e-01  3.020418e-01  1.089076e-01  1.617286e-01  3.469177e-01
8.200000e-01  3.051556e-01  1.085921e-01  1.614413e-01  3.506973e-01
8.200000e-01  3.082695e-01  1.082747e-01  1.611505e-01  3.544846e-01
8.200000e-01  3.113833e-01  1.079555e-01  1.608561e-01  3.582794e-01
8.200000e-01  3.144971e-01  1.076342e-01  1.605580e-01  3.620850e-01
8.200000e-01  3.176110e-01  1.073118e-01  1.602565e-01  3.658966e-01
8.200000e-01  3.207248e-01  1.069871e-01  1.599510e-01  3.697189e-01
8.200000e-01  3.238386e-01  1.066610e-01  1.596420e-01  3.735500e-01
8.200000e-01  3.269525e-01  1.063332e-01  1.593292e-01  3.773903e-01
8.200000e-01  3.300663e-01  1.060037e-01  1.590127e-01  3.812393e-01
8.200000e-01  3.331801e-01  1.056726e-01  1.586923e-01  3.850998e-01
8.200000e-01  3.362940e-01  1.053396e-01  1.583679e-01  3.889698e-01
8.200000e-01  3.394078e-01  1.050054e-01  1.580398e-01  3.928497e-01
8.200000e-01  3.425216e-01  1.046691e-01  1.577075e-01  3.967407e-01
8.200000e-01  3.456355e-01  1.043317e-01  1.573715e-01  4.006409e-01
8.200000e-01  3.487493e-01  1.039928e-01  1.570314e-01  4.045532e-01
8.200000e-01  3.518631e-01  1.036526e-01  1.566873e-01  4.084747e-01
8.200000e-01  3.549770e-01  1.033108e-01  1.563390e-01  4.124084e-01
8.200000e-01  3.580908e-01  1.029673e-01  1.559865e-01  4.163544e-01
8.200000e-01  3.612046e-01  1.026223e-01  1.556297e-01  4.203125e-01
8.200000e-01  3.643185e-01  1.022763e-01  1.552689e-01  4.242813e-01
8.200000e-01  3.674323e-01  1.019288e-01  1.549036e-01  4.282639e-01
8.200000e-01  3.705461e-01  1.015799e-01  1.545340e-01  4.322578e-01
8.200000e-01  3.736600e-01  1.012298e-01  1.541600e-01  4.362640e-01
8.200000e-01  3.767738e-01  1.008783e-01  1.537816e-01  4.402840e-01
8.200000e-01  3.798876e-01  1.005256e-01  1.533987e-01  4.443161e-01
8.200000e-01  3.830015e-01  1.001715e-01  1.530111e-01  4.483627e-01
8.200000e-01  3.861153e-01  9.981635e-02  1.526189e-01  4.524231e-01
8.200000e-01  3.892291e-01  9.946005e-02  1.522221e-01  4.564957e-01
8.200000e-01  3.923430e-01  9.910273e-02  1.518206e-01  4.605835e-01
8.200000e-01  3.954568e-01  9.874400e-02  1.514143e-01  4.646851e-01
8.200000e-01  3.985706e-01  9.838412e-02  1.510030e-01  4.688015e-01
8.200000e-01  4.016845e-01  9.802315e-02  1.505869e-01  4.729324e-01
8.200000e-01  4.047983e-01  9.766126e-02  1.501659e-01  4.770782e-01
8.200000e-01  4.079121e-01  9.729794e-02  1.497395e-01  4.812408e-01
8.200000e-01  4.110260e-01  9.693416e-02  1.493084e-01  4.854172e-01
8.200000e-01  4.141398e-01  9.656901e-02  1.488719e-01  4.896103e-01
8.200000e-01  4.172536e-01  9.620279e-02  1.484302e-01  4.938187e-01
8.200000e-01  4.203674e-01  9.583573e-02  1.479831e-01  4.980438e-01
8.200000e-01  4.234813e-01  9.546789e-02  1.475309e-01  5.022827e-01
8.200000e-01  4.265951e-01  9.509888e-02  1.470729e-01  5.065414e-01
8.200000e-01  4.297089e-01  9.472879e-02  1.466094e-01  5.108170e-01
8.200000e-01  4.328228e-01  9.435809e-02  1.461404e-01  5.151077e-01
8.200000e-01  4.359366e-01  9.398645e-02  1.456657e-01  5.194168e-01
8.200000e-01  4.390504e-01  9.361412e-02  1.451854e-01  5.237411e-01
8.200000e-01  4.421643e-01  9.324062e-02  1.446991e-01  5.280853e-01
8.200000e-01  4.452781e-01  9.286664e-02  1.442069e-01  5.324463e-01
8.200000e-01  4.483919e-01  9.249167e-02  1.437087e-01  5.368256e-01
8.200000e-01  4.515058e-01  9.211634e-02  1.432048e-01  5.412201e-01
8.200000e-01  4.546196e-01  9.173993e-02  1.426944e-01  5.456360e-01
8.200000e-01  4.577334e-01  9.136337e-02  1.421781e-01  5.500671e-01
8.200000e-01  4.608473e-01  9.098537e-02  1.416552e-01  5.545197e-01
8.200000e-01  4.639611e-01  9.060678e-02  1.411258e-01  5.589905e-01
8.200000e-01  4.670749e-01  9.022797e-02  1.405905e-01  5.634766e-01
8.200000e-01  4.701888e-01  8.984882e-02  1.400487e-01  5.679810e-01
8.200000e-01  4.733026e-01  8.946801e-02  1.394995e-01  5.725098e-01
8.200000e-01  4.764164e-01  8.908762e-02  1.389445e-01  5.770508e-01
8.200000e-01  4.795303e-01  8.870613e-02  1.383823e-01  5.816132e-01
8.200000e-01  4.826441e-01  8.832455e-02  1.378134e-01  5.861938e-01
8.200000e-01  4.857579e-01  8.794202e-02  1.372376e-01  5.907928e-01
8.200000e-01  4.888718e-01  8.755934e-02  1.366549e-01  5.954102e-01
8.200000e-01  4.919856e-01  8.717617e-02  1.360652e-01  6.000443e-01
8.200000e-01  4.950994e-01  8.679235e-02  1.354683e-01  6.046982e-01
8.200000e-01  4.982133e-01  8.640793e-02  1.348639e-01  6.093719e-01
8.200000e-01  5.013271e-01  8.602350e-02  1.342528e-01  6.140594e-01
8.200000e-01  5.044409e-01  8.563846e-02  1.336339e-01  6.187683e-01
8.200000e-01  5.075548e-01  8.525343e-02  1.330082e-01  6.234909e-01
8.200000e-01  5.106686e-01  8.486792e-02  1.323748e-01  6.282318e-01
8.200000e-01  5.137824e-01  8.448201e-02  1.317339e-01  6.329895e-01
8.200000e-01  5.168963e-01  8.409575e-02  1.310856e-01  6.377625e-01
8.200000e-01  5.200101e-01  8.370919e-02  1.304293e-01  6.425537e-01
8.200000e-01  5.231239e-01  8.332222e-02  1.297655e-01  6.473602e-01
